title , platform , release_date , developer , genres , reviewer , metascore , review
Madden NFL 2003,GameCube,Aug-12-2002,EA Sports,Sports | Traditional | Football | Sim,Play Magazine,100,Above all a better feeling and playing game boosted by subtleties that you may not even recognize until you've made it to the playoffs.[Sept 2002 p.72]
The Witcher 3: Wild Hunt,PlayStation 4,May-19-2015,CD Projekt Red Studio,Action RPG | Role-Playing | Action RPG,LEVEL (Czech Republic),100,The conclusion of Geralt’s game saga couldn’t be better. The large open world great storytelling and dozens of hours of pure fun – this game is an absolute must for every RPG fan. [Issue#253]
Super Mario World: Super Mario Advance 2,Game Boy Advance,Feb-9-2002,Nintendo,Action | Platformer | 2D,G4 TV,100,All the important elements that made "Super Mario World" a classic are preserved in this portable version and should inspire other companies to revive other SNES titles for possible GBA ports.
ESPN NFL 2K5,Xbox,Jul-20-2004,Visual Concepts,Sports | Traditional | Football | Sim,Operation Sports,100,You just never know how the AI will react but at least they do take the timeouts and run the hurry up offense when they are down. It doesn't play dumb. In fact the AI will go into a no-huddle offense just to throw you off occasionally. How cool is that!!
Super Smash Bros. Melee,GameCube,Dec-2-2001,HAL Labs,Action | Fighting | 3D,Eurogamer,100,An exotic cocktail of entertainment for Nintendo fans who will slurp up every last drop and if you want to talk about longevity I've had this game on import for about six months and I still haven't finished it.
Madden NFL 2003,Xbox,Aug-12-2002,EA Tiburon,Sports | Traditional | Football | Sim,GamePro,100,The graphics are the main differentiator with the Xbox version looking sharpest the PS2 version sprouting typical jaggies and the GameCube version appearing slightly soft.
Rome: Total War,PC,Sep-22-2004,Creative Assembly,Strategy | Real-Time | Historic | General | Historic,GameSpot AU,100,A sumptuously detailed and totally engrossing RTS title that can even hook those who normally aren't fans of RTS titles.
Forza Motorsport 3,Xbox 360,Oct-27-2009,Turn 10,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,VideoGamer,100,Never before has there been such a content-packed racing game playable for people of all skill levels that feels this good. That's the key. On the track no matter what car you're in it feels right. You're not wondering if the controls are too twitchy or if you should tweak some options in the menu. You're 100 per cent focused on nailing every corner out-breaking an opponent and taking him on the inside and just having a good time.
Okami HD,PC,Dec-12-2017,Capcom,Action Adventure | General,Trusted Reviews,100,One of the best most beautiful games ever made.
Undertale,PC,Sep-15-2015,tobyfox,Role-Playing | General | Japanese-Style,Giant Bomb,100,It was a whispered reminder that great games can do more than impress with sheer complexity and breadth they can also draw us in close to them as to engage with our humanity.
Batman: Arkham Asylum,Xbox 360,Aug-25-2009,Rocksteady Studios,Action Adventure | Fantasy | General | Fantasy,GameSpy,100,This action-adventure is so smart so well-written and delivered with such an obvious love for its source material I daresay it is both the best licensed game ever made and arguably the best game of its kind in our current console generation.
Super Mario Sunshine,GameCube,Aug-25-2002,Nintendo,Action | Platformer | 3D,GamePro,100,A masterpiece of superior game design infinite gameplay variety creativity and life-and it's got a water cannon…and a damn brilliant one at that.
SSX 3,Xbox,Oct-20-2003,EA Canada,Sports | Alternative | Snowboarding,Playboy,100,While other snowboarding games run out of steam mid-shred the SSX series continues to gain momentum. [Dec 2003 p.44]
SoulCalibur II,Xbox,Aug-27-2003,Namco,Action | Fighting | 3D,Into Liquid Sky,100,Both the stages and characters show a grand level of detail and depth. Everything down to the facial features look spectacular.
Tony Hawk's Pro Skater,PlayStation,Aug-31-1999,Neversoft Entertainment,Sports | Alternative | Skateboarding,GamePro,100,Fun addictive and exciting -- you couldn't ask for more in a game. Tony Hawk may not have the graphic flair of the Dreamcast but it goes to prove that looks aren't everything.
Thief: The Dark Project,PC,Nov-30-1998,Looking Glass Studios,Action Adventure | Fantasy | General | Fantasy,Just Adventure,100,It's hard to find any fault when you have a fantastic story unique gameplay and good graphics and sound to back it up. It's difficult to even categorize it in any known genre.
Fire Emblem: Awakening,3DS,Feb-4-2013,Intelligent Systems,Strategy | Turn-Based | Fantasy | Fantasy | Tactics,Games.cz,100,A great turn-based strategy game surpassing not only its blood-related predecessors but step-brothers and step-sisters of the Advance Wars series as well. Fire Emblem: Awakening is the new benchmark of the genre that is practically uncriticizable. At the moment on Nintendo 3DS there is not a better alternative.
Age of Empires II: The Age of Kings,PC,Sep-30-1999,Ensemble Studios,Strategy | Real-Time | Historic | Historic | Command,Yahoo!,100,While those of you with hypercritical eyes will argue there's room for improvement AoE 2 is the best RTS game of the year to date and as such is worthy of our GDR Gold Award.
Final Fantasy X,PlayStation 2,Dec-17-2001,SquareSoft,Role-Playing | Console-style RPG,GamePro,100,A memorable fantastic adventure that falls short in key areas that could have benefited from fine-tuning—namely control tweaks and unpolished graphics...The last must-have title of 2001.
Prince of Persia: The Sands of Time,GameCube,Nov-18-2003,Ubisoft,Action Adventure | Fantasy,NintendoWorldReport,100,You may pick up Prince of Persia for the killer gameplay but the story is what will keep you coming back. This game is like an excellent short story. Every once in a while you'll pick it up again to relive the breathtaking adventure.
The Walking Dead: A Telltale Games Series,Xbox 360,Apr-27-2012,Telltale Games,Miscellaneous | Adventure | Compilation | Compilation | Point-and-Click,Telegraph,100,The art too is wonderfully realised both making the world a dangerous but curious place and giving a great deal of life to the characters. Just look at Clementine's expressiveness even without words. It plays right into the hands of its comic book counterpart and leaves the game anything but lifeless.
Unreal Tournament (1999),PC,Nov-30-1999,Epic Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Electric Playground,100,Every weapon that was in "Unreal" has been given a total facelift for Unreal Tournament. Everything has been totally redrawn and textured - the overall look of the weapons is quite impressive.
Sid Meier's Alpha Centauri,PC,Feb-12-1999,Firaxis Games,Strategy | Turn-Based | Sci-Fi | Sci-Fi | 4X,GamePro,100,Its brilliance is in a seamless and convincing storytelling that begins with the opening cinematic and never stops unfolding developing and engaging. With each new expansion each contact crisis and step closer to ultimate resolution Alpha Centauri is a hell of a yarn.
Wave Race 64,Nintendo 64,Nov-1-1996,Nintendo,Driving | Racing | Snow / Water,Electric Playground,100,Without question the most unique and satisfying home racing videogame I've ever had the pleasure of experiencing. This is as you're no doubt aware no minuscule feat. To declare that a racer is as good or better than WipeOut XL Sega Rally The Need For Speed or Ridge Racer Revolution is usually a fool's practice. However WR 64 and its incredible water worlds are in a class by itself.
Divinity: Original Sin II - Definitive Edition,PlayStation 4,Aug-31-2018,Larian Studios Games,Role-Playing | Western-Style,GameOver.gr,100,Yet another magnificent upgrade from Larian to an already spectacular game. It just begs the question of where this team will go next.
Galactic Civilizations II: Twilight of the Arnor,PC,Apr-30-2008,Stardock,Strategy | Turn-Based | Sci-Fi | Sci-Fi | 4X,Gaming Nexus,100,Galactic Civilizations 2: Twilight of the Arnor is one of the best expansions I have ever experienced in my many years of gaming.
Super Smash Bros. for Wii U,Wii U,Nov-21-2014,Bandai Namco Games,Action | Fighting | Fighting | 3D | 2D | 2D | 3D,Hyper Magazine,100,It's everything I wanted it to be and Melee's true successor. [Issue#257 p.60]
Guitar Hero II,PlayStation 2,Nov-7-2006,Harmonix Music Systems,Miscellaneous | Rhythm | Music,Yahoo!,100,The original's head to head multiplayer wasn't vital enough to make the expense worthwhile but this time the co-op play is so integral to the game's appeal that most will find it irresistible...This is an absolutely stellar release with too much variety originality rewards and pure fun to even think about missing out on.
Final Fantasy VII,PlayStation,Sep-3-1997,SquareSoft,Role-Playing | Console-style RPG,GameShark,100,Every aspect of the game is virtually flawless from its movie inspired soundtrack to the incredibly life-like FMV to the detailed battle and Materia systems to the boatload of simplistic and addictive mini-games. This is what RPG fans have been waiting for.
Rock Band,PlayStation 3,Nov-20-2007,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,GamesRadar+,100,The experience is well worth its $170 asking price (for a guitar/drum/mic/game bundle which is the only way you’ll be able to buy Rock Band for months anyway) and makes for one of the most rewarding co-op events you could ask for. This is the perfectly polished logical extension of what Guitar Hero started and where the music genre needed to go. It just rocks.
Chrono Trigger,DS,Nov-25-2008,TOSE,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,GamePro,100,Regardless of whether you played it already or are new to the series you owe it to yourself to check out this amazing title. [Dec 2008 p.97]
Bayonetta 2,Switch,Feb-16-2018,Nintendo | PlatinumGames,Action Adventure | Linear,Vgames,100,Bayonetta 2 is Action video gaming perfected. The game is simply great with amazing set pieces and a crazy story but the real highlight of the game is the combat that simply thrives on letting the player figure out the best ways to tackle a fight without holding your hand. With the extra modes and the added bonus of the first game there is no getting around it – this game is a masterpiece and a must have on the Switch.
Journey,PlayStation 3,Mar-13-2012,ThatGameCompany,Action | Adventure | General | Platformer | Platformer | 3D | 3D,Adventure Gamers,100,An ethereal innovative emotional cooperative experience thatgamecompany’s Journey is one that any PlayStation 3 owner should take.
Xenoblade Chronicles,Wii,Apr-6-2012,Monolith Soft,Role-Playing | Action RPG | Console-style RPG | Action RPG,Quarter to Three,100,There's a lot more to recommend Xenoblade Chronicles. The dialogue the humor the artwork the prophecy system the music the variety of environments the character progression the crafting system the crazy quest density the quest quality the memorable characters the collectibles the secrets and so on. This is a landmark achievement in the genre. As of its release you can no longer talk about great RPGs or maybe even great games without also talking about Xenoblade Chronicles.
Conker's Bad Fur Day,Nintendo 64,Mar-4-2001,Rare Ltd.,Action | Platformer | 3D,GamePro,100,It's a brilliantly bizarre insanely fun 3D-platformer extraordinaire and a wonderfully ironic swan song for the N64.
Medal of Honor,PlayStation,Oct-31-1999,Dreamworks Interactive,Action | Shooter | First-Person | Historic,Hot Games,100,The environments look spectacular with appropriate decor lining every object in the huge stages and good use of shadows and lighting. Character animation is a riot.
PaRappa the Rapper,PlayStation,Oct-31-1997,NanaOn-Sha,Miscellaneous | Rhythm | Music,Electric Playground,100,This game would be super fly at a party You won’t be whizzing through it unless you’re super smartie.
Rock Band 2,Xbox 360,Sep-14-2008,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,GamePro,100,If you already own the first game and all the instruments this is a must-own title; if you haven't experienced the magic this is a great place to start.
Mario Kart 8 Deluxe,Switch,Apr-28-2017,Nintendo,Other | Racing | Arcade | Automobile,Gaming Age,100,Much of this will seem like a given to Switch owners but it's still completely relevant in terms of what validates picking up this version of Mario Kart 8. It's not only the "complete" and current experience but one transformed by its hardware. Mario Kart 8 Deluxe is the definitive version as we're likely to know it from now on and thanks to the nature of the Switch it's worth every penny.
The ICO & Shadow of the Colossus Collection,PlayStation 3,Sep-27-2011,Bluepoint Games,Miscellaneous | Action Adventure | Fantasy | Compilation | Compilation,Push Square,100,If video games aren't art then ICO & Shadow of the Colossus Collection is not a video game. It's a staggering compilation of two of the most creative intimate and emotional pieces of interactive entertainment ever conceived.
Rayman Origins,Wii,Nov-15-2011,UBlart Montpellier,Action | Action Adventure | Platformer | Fantasy | Platformer | 2D | 2D,Switch Brasil,100,Rayman Origins combines art and challenge in a unique form.
Metroid Prime 2: Echoes,GameCube,Nov-15-2004,Retro Studios,Action | Shooter | First-Person | Sci-Fi,Gamestyle,100,To match such thrill-a-minute environments the level design puzzles and boss fights are all insanely original.
Out of the Park Baseball 17,PC,Mar-22-2016,Out Of The Park Developments,Sports | Baseball | Sim | Team,DarkStation,100,OOTP 17 is the best baseball simulator out there bar none.
Metroid Fusion,Game Boy Advance,Nov-17-2002,Nintendo,Action Adventure | Sci-Fi,GameShark,100,Easily THE Game of 2002 in my book.
The Witcher 3: Wild Hunt - Blood and Wine,PC,May-30-2016,CD Projekt Red Studio,Role-Playing | Action RPG,CD-Action,100,The Witcher 3 is a game I judge with my heart not with my brain. And my heart says Blood and Wine deserves the highest rating. [07/2016 p.46]
Final Fantasy VI Advance,Game Boy Advance,Feb-5-2007,TOSE,Role-Playing | Console-style RPG,G4 TV,100,Final Fantasy VI Advance not only set the bar for RPG's in the 16-bit era it sets a standard that few games reach in the modern era of gaming. This game won't win any beauty pageants but easily makes up with any shortcomings with story and customizations.
Rayman Legends,Wii U,Sep-3-2013,Ubisoft Montpellier,Action | Platformer | Platformer | 2D | 2D,Quarter to Three,100,For the sake of the freedom of these 700 teensies; for all the content; for the sheer amount of joy and enthusiasm and butt poking; for the sea and sky and swamps and castles; for how well these worlds and their levels are imagined adorned and realized this may very well be the last platformer you ever need.
Tiger Woods PGA Tour 2003,PC,Oct-31-2002,Headgate,Sports | Traditional | Individual | Golf | Sim | Sim,Play Magazine,100,Players will spend most of their time in the new Play Now mode. Here you're given 50 scenarios where you are immediately thrown into the heart of competition. [Dec 2002 p.90]
Madden NFL 2005,Xbox,Aug-9-2004,EA Tiburon,Sports | Traditional | Football | Sim,GameSpy,100,The defense upgrades bring a lot of welcome strategy to the game and the new AI is simply superb. Its amazingly deep well thought out franchise mode is the best I've ever seen while the basic gameplay still can't be beat.
Super Street Fighter IV,Xbox 360,Apr-27-2010,Capcom,Action | Fighting | Fighting | 3D | 2D | 3D,Giant Bomb,100,A fighting game is only fun if you're matched up with like-minded similarly skilled opposition and in this respect the game seems to be able to help you have fun regardless of your skill level. SSFIV makes last year's fighting game a lot better and it does it at a less-than-full retail price.
Pac-Man Championship Edition DX,PlayStation 3,Nov-23-2010,Namco Bandai Games,Adventure | General | Action | General | General | Arcade,Telegraph,100,One of the most exciting titles available. It is in short a game any sort of player – casual or hard-core – will take a shine to.
Rock Band 2,PlayStation 3,Oct-19-2008,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,Playstation Official Magazine Australia,100,The best music game currently available. [Feb 2010 p.72]
Dark Souls II,Xbox 360,Mar-11-2014,From Software,Action RPG | Role-Playing | Action RPG,ZTGD,100,If you have any interest in playing this game after reading this review do yourself a favor and get it now. If you allow yourself to be enthralled with its atmosphere and game play you’ll become an avid fan just like me.
Dishonored,PC,Oct-8-2012,Arkane Studios,Action Adventure | Modern | General | Modern,LEVEL (Czech Republic),100,Dishonored injects new life into stealth actions and their sophisticated worlds. Awesome work in every detail. [Nov 2012]
ESPN NFL Football,PlayStation 2,Sep-3-2003,Visual Concepts,Sports | Traditional | Football | Sim,GamePro,100,The potential replay value for the game is enormous. Of course until ESPN has had a full season under its belt the jury’s out as to whether first-person view is major revolution or a nifty diversion...but it’s very cool.
Medal of Honor: Allied Assault,PC,Jan-20-2002,2015,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,GamePro,100,If you’re just looking for the best shooter for the PC—a game that engages your senses thrills your nerves and impresses your neighbors—stop reading this right now and go get MoH: Allied Assault.
Myth: The Fallen Lords,PC,Oct-31-1997,Bungie Software | Bungie,Strategy | Real-Time | Fantasy | General | Fantasy,Computer Games Magazine,100,Another great feature of Myth is the terrain: it's truly three-dimensional... The level design is excellent and the different types of terrain require very different strategies.
LittleBigPlanet 2,PlayStation 3,Jan-18-2011,Media Molecule,Action | Platformer | Platformer | 3D | 2D | 3D,LEVEL (Czech Republic),100,All games you ever liked mixed together into one huge colored gaming orgy. Even so it is not all chaos but a catchy and fascinating game which makes you thrilled to the end. [Issue#200]
INSIDE,Switch,Jun-28-2018,PLAYDEAD,Action | Platformer | 2D,Switch Player,100,Playdead's INSIDE is masterful in what it sets out to achieve. It might not be Breath of the Wild in terms of its scope or Super Mario Odyssey in terms of its level variety but it provides a visceral and beautiful three hour long experience that is difficult to forget.
Guitar Hero,PlayStation 2,Nov-7-2005,Harmonix Music Systems,Miscellaneous | Rhythm | Music,1UP,100,Truth be told 1UP recently held a group "review" session that lasted late into the night. After a few beers some leaps off the couch about 8 renditions of Boston countless moments of faux-rockstar posturing and actually stomping so hard that we broke the disc during the thundering finale of "Take Me Out" everyone seemed to agree on a score for Guitar Hero... But our scale only goes up to 10.
World of Warcraft: Wrath of the Lich King,PC,Nov-13-2008,Blizzard Entertainment,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,Eurogamer,100,Wrath of the Lich King takes the best-of-breed MMO and improves everything about it. It's a work of supreme confidence and quality that is twice as fun and ten times as beautiful as classic WOW not to mention anything else in the genre. But above all else - in the breathtaking sweep of Northrend in the assured epic storytelling in the constellation of brilliant quests - it is a grand adventure. Perhaps the grandest adventure in all gaming.
Rock Band 3,Wii,Oct-26-2010,Backbone Entertainment,Action | Miscellaneous | Rhythm | Music | Music,Eurogamer Italy,100,Rock Band 3 is simply perfect. It's the final evolution of the music games the perfect harmony between game and study the perfect party experience and an awesome game. Everything is packed with love and attention from the smaller thing to major features. If you love music and videogames buy it and love it.
Metroid Prime Trilogy,Wii,Aug-24-2009,Retro Studios,Action | Miscellaneous | Shooter | Compilation | Compilation | First-Person | Sci-Fi,GamePro,100,Three of the finest FPS experiences from the GameCube days gets the port they deserves in this stellar recollection of the Metroid Prime series.
Overwatch,PC,May-23-2016,Blizzard Entertainment,General | Action | Shooter | First-Person | Tactical,LEVEL (Czech Republic),100,The first Blizzard shooter excels above the current competition in all aspects. A distinctive audiovisual style and plenty of pleasant details on each step are nice additions to its precisely-tuned gameplay. [Issue#265]
F1 Challenge '99-'02,PC,Jun-24-2003,Electronic Arts,Driving | Racing | Simulation | Formula One | Formula One | Automobile,IGN,95,You will have to spend some time practicing and tweaking your opponents your car handling and your realism settings to find the right spot for you. If you are willing to do all of this then this is a fine F1 simulation that will ultimately reward you.
Tony Hawk's Pro Skater 4,GameCube,Oct-23-2002,Neversoft Entertainment,Sports | Alternative | Skateboarding,Play Magazine,100,Where else can you skate to Iron Maiden AC/DC De La Soul Public Enemy and the Sex Pistols? "Evolution Skateboarding"? Yeah right! [Dec 2002 p.76]
Madden NFL 2001,PlayStation 2,Oct-23-2000,EA Sports,Sports | Traditional | Football | Sim,Daily Radar,100,Jaw-dropping graphics. The level of detail on each player is almost silly.
Baldur's Gate,PC,Dec-21-1998,BioWare,Role-Playing | PC-style RPG | PC-style RPG | Western-Style,Adrenaline Vault,100,Baldur's Gate is not a computer role-playing game...it is THE computer role-playing game.
Bayonetta 2,Wii U,Sep-20-2014,PlatinumGames,Action Adventure | Fantasy | Fantasy | Linear,Switch Brasil,100,A more focused more vibrant game that surpasses its predecessor and establishes itself as the best game on the Wii U and as the newest masterpiece of the genre.
The Witcher 3: Wild Hunt,Xbox One,May-19-2015,CD Projekt Red Studio,Action RPG | Role-Playing | Action RPG,Games.cz,100,The CD Projekt Red surpassed all expectations and they really managed to combine a megalomaniac open world with a strong story. Witcher 3 is a masterpiece which you will talk to your grandchildren about.
Rock Band 3,PlayStation 3,Oct-26-2010,Harmonix Music Systems,Action | Miscellaneous | Rhythm | Music | Music,1UP,100,The game's tutorial is excellent and it slowly introduces you to some otherwise difficult concepts but unless you have a lot of chords under your fingers beforehand it takes actual practice to play on Pro Guitar.
Klonoa 2: Lunatea's Veil,PlayStation 2,Jul-25-2001,Namco,Action | Platformer | 3D,Core Magazine,100,Oh sweet mother of mercy this is why I picked up a joystick in the first place. Klonoa 2 is as close to a flawless game as I've ever seen.
IL-2 Sturmovik,PC,Nov-18-2001,1C | 1C Entertainment,Simulation | Flight | WWII | WWII | Combat,Yahoo!,100,A vitamin injection of originality putting the sheer joy of flying back into combat flight simulation. It's an experience you do not want to miss.
Mario Tennis,Nintendo 64,Aug-28-2000,Camelot Software Planning,Sports | Traditional | Tennis,Daily Radar,100,While its direct competition is the Dreamcast's "Virtua Tennis" those who pass up this one because of cutesy characters and backgrounds will miss out on one of the best games for the system hands down.
FreeSpace 2,PC,Sep-30-1999,Volition Inc.,Simulation | Sci-Fi | Space | Small Spaceship | Small Spaceship | Combat,GamePro,100,Whether you've played the original or not Freespace 2 takes its place among the greatest space-flight sims of all-time.
Colony Wars,PlayStation,Oct-31-1997,Psygnosis,Simulation | Sci-Fi | Small Spaceship,GamePro,100,The kind of high-quality game that's worth buying the day it's released.
Metal Gear Solid V: The Phantom Pain,PC,Sep-1-2015,Kojima Productions,Action Adventure | Modern | Open-World,Brash Games,100,I can’t believe the amount of content squeezed into this beautiful created masterpiece.
Ratchet & Clank: Up Your Arsenal,PlayStation 2,Nov-3-2004,Insomniac Games,Action | Platformer | 3D,AceGamez,100,Luscious looking levels that are bigger than ever a wonderful range of new and old weapons a multitude of gameplay styles vehicles freefalling 2D retro action and a fully online multiplayer mode where you get to use those wonderful weapons against friends and strangers alike.
Resident Evil,GameCube,Apr-30-2002,Capcom,Action Adventure | Horror,Total Video Games,100,The graphics are some of the best we have ever witnessed in a game to date the storyline has been refined giving you more information about Umbrella and STARS the game itself is pure genius.
FIFA Soccer 10,PlayStation 3,Oct-20-2009,EA Sports,Sports | Traditional | Team | Soccer | Sim | Sim,GameShark,100,If you're a fan of the sport – real or virtual – it's a must-buy.
Assassin's Creed II,PlayStation 3,Nov-17-2009,Ubisoft Montreal,Action Adventure | Historic | Historic | Open-World,Playstation: The Official Magazine (US),100,The sequel has arguably changed for the better in just about every conceivable way...Assassin's Creed II truly offers an experience like no other one that mixes history and brutality to sheer perfection. And it's absolutely massive. [Holiday 2009 p.38]
Metal Gear Solid 3: Snake Eater,PlayStation 2,Nov-17-2004,KCEJ,Action Adventure | Modern,Into Liquid Sky,100,It takes the quality gameplay from the second game and vastly improves it while taking the better story pacing from the first game in mind when providing the lengthy tale that really involves the gamer.
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,Switch,Sep-27-2019,Square Enix,Role-Playing | Japanese-Style,RPGamer,100,Dragon Quest XI S is a game for both long-time fans and newcomers alike. There are many Easter eggs and references to past Dragon Quest games that will subtly reward fans but at the same time the charming world of Erdrea and its characters are appealing to newcomers of all ages. Even those who have played the previous versions of Dragon Quest XI may find the vast improvements of the Switch version compelling enough for another round especially with the Tickington quests new character content and marriage options. This game is a masterpiece and it sets a new high standard for not only the series but console RPGs in general. Hopefully the series will continue outdoing itself with further instalments.
Twisted Metal: Black,PlayStation 2,Jun-18-2001,Incognito Inc.,Driving | Car Combat,GamePen,100,The sound is very disturbing in a Nine Inch Nails sort of way—very cool and very brooding fitting in perfectly with the game.
Spyro: Year of the Dragon,PlayStation,Oct-23-2000,Insomniac Games,Action | Platformer | 3D,GamePro,100,It's one of the best games to come out for the PlayStation in 2000.
Tomb Raider,PlayStation,Nov-15-1996,Core Design Ltd.,Action Adventure | Modern,Game Revolution,100,The fact is that Tomb Raider for the PSX/Saturn looks like a 64-bit game on a 32-bit machine. It is incredibly good (revolutionary in fact).
Overwatch,Xbox One,May-23-2016,Blizzard Entertainment,Action | Shooter | First-Person | Tactical,AusGamers,100,There’s something to be said about a game that does one thing well and in the realm of online shooters that’s more important than tacking on a string of different modes or story content.
Sekiro: Shadows Die Twice,Xbox One,Mar-22-2019,From Software,Action Adventure | General,VGC,100,Sekiro is the fabulous culmination of From Software’s modus operandi honed relentlessly since 2009. While it plays like its predecessors it also feels different and fresh.
Resident Evil 4: Wii Edition,Wii,Jun-19-2007,Capcom,Action Adventure | Horror | Horror | Survival,GameSpy,100,The reason that the Wii version is the best is because the new control system makes the gameplay more enjoyable. Using both the Wii remote and the nunchuck players will be able to perform all of the regular moves and attacks from before only now they can do them in a more sensitive accurate and pleasing fashion.
Shadow of the Colossus,PlayStation 2,Oct-18-2005,SCE Japan Studio,Action Adventure | Fantasy,Gaming Age,100,These battles are INSPIRED. Seriously. Take your favorite boss fight from each of your favorite games and imagine them mashed together into one incredibly breathtaking environment that requires you to think explore and ultimately act.
Forza Horizon 3,Xbox One,Sep-23-2016,Playground Games,Racing | Simulation | Automobile,LEVEL (Czech Republic),100,Nicer and more sophisticated also we finally see the sequel trying to change the existing status quo. The third Horizon is doing the most to deserve your attention and newly it is now available on PC too. [Issue #268]
Peggle,PlayStation 3,Nov-19-2009,PopCap,Miscellaneous | Puzzle | Action | Puzzle | Puzzle | Action,Gaming Age,100,Well worth the asking price.
The Legend of Zelda: Ocarina of Time / Master Quest,GameCube,Feb-28-2003,Nintendo,Action Adventure | Fantasy,Nintendo Power,100,The story and game play are ever bit as interesting and compelling as they were when the game was originally released in 1998. [Mar 2003 p.134]
Borderlands 2,PlayStation 3,Sep-18-2012,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Eurogamer Portugal,100,Borderlands 2 is huge intense and addictive.
Sonic Mania Plus,Switch,Jul-17-2018,Sega | Tantalus,Action | Platformer | 2D,Vooks,100,If you loved Sonic Mania Plus is an essential purchase. It’s more Sonic Mania but different.
Tom Clancy's Splinter Cell,PC,Feb-19-2003,Ubisoft Montreal,Action Adventure | Modern | General | Modern,GamePro,100,Visually the game is just beautiful—the eye-popping lighting in particular is remarkable. The audio also shines.
Dead Cells,Xbox One,Aug-7-2018,Motion Twin,Action | Platformer | 2D,TheXboxHub,100,I simply cannot think of anything that would make the Dead Cells game experience better. Its hard but not unfair runs like a dream and plays like a lump of Teflon draped in silk. You need to play this game and the retro graphics while they may not be to everyone’s taste really suit it ensuring that it is just a pleasure to play.
Kentucky Route Zero - Act III,PC,May-6-2014,Cardboard Computer,Adventure | General,Hardcore Gamer,100,Kentucky Route Zero manages to cover fascinating new ground with each act and I can’t wait to see where it goes from here. More importantly I can’t wait to see all the strange sights along the way.
NCAA Football 2003,PlayStation 2,Jul-20-2002,EA Sports,Sports | Traditional | Football | Sim,GameNow,100,You won't be getting an all-new classic here but you'll be getting a classic nonetheless. [August 2002 p.38]
Crysis,PC,Nov-13-2007,Crytek,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GameTap,100,When you get past the stealth-themed missions early on and move onto missions with full use of tanks helicopters rockets and airstrikes the tactical gameplay plus the production values turn Crysis into a love letter for military combat.
Ninja Gaiden,Xbox,Mar-2-2004,Team Ninja,Action Adventure | Fantasy,Thunderbolt,100,From start to finish the main element that propels Ninja Gaiden above all others in the action genre is the dazzling combat-based gameplay.
God of War: Chains of Olympus,PSP,Mar-4-2008,Ready at Dawn,Action Adventure | Fantasy | Fantasy | Linear,G4 TV,100,The PSP hasn’t yet seen a game with this much polish this much visual punch or this much bloody satisfaction. Everything feels meaty be it the clash of weapon on flesh or the substantial amount of gameplay depth and environmental design. Not only is Chains of Olympus a worthy addition to the God of War franchise it also stands on its own as a triple-A title in the PSP library.
Final Fantasy XIV: Shadowbringers,PlayStation 4,Jul-2-2019,Square Enix,Role-Playing | Massively Multiplayer,The Digital Fix,100,As I said before I cannot recommend Shadowbringers more. The story visuals music vocal performances and gameplay all combine together to create a phenomenal gaming experience. Final Fantasy XIV has only gotten better over time and after playing Shadowbringers I have simply no idea how they are going to better this expansion in the future. It really and truly is that good.
DOA2: Hardcore,PlayStation 2,Oct-25-2000,Team Ninja,Action | Fighting | 3D,Hot Games,100,One of the best looking fighters so far for the PS2 it eclipses "Street Fighter EX3" and "Tekken Tag Tournament" for beauty.
World of Warcraft: The Burning Crusade,PC,Jan-16-2007,Blizzard Entertainment,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,GamePro,100,The new locations characters items and monsters are nothing short of awesome. The voice acting is perfect the sound effects spot-on and the score at times both ominous and uplifting.
MLB 10: The Show,PlayStation 3,Mar-2-2010,SCEA,Sports | Traditional | Team | Baseball | Sim | Sim,Playstation Official Magazine UK,100,Like the Mega Drive Maddens of the early '90s it's a game absolutely worth learning a new sport for. [May 2010 p.108]
Shadow of the Colossus,PlayStation 4,Feb-6-2018,Bluepoint Games | SCE Japan Studio,Action Adventure | General,Games Master UK,100,A fresh coat of paint spruces up an already timeless classic that still feels like a breath of fresh air today. [March 2018 p.70]
Yoshi's Island: Super Mario Advance 3,Game Boy Advance,Sep-24-2002,Nintendo,Action | Platformer | 2D,Nintendojo,100,Its twisted levels beg to be replayed again and again even if you aren't interested in getting that perfect 100%.
The Witcher 3: Wild Hunt - Blood and Wine,PlayStation 4,May-30-2016,CD Projekt Red Studio,Role-Playing | Action RPG,Push Square,100,Geralt's last hurrah is a pleasure to experience; a fitting end to a stunning achievement.
