title , platform , release_date , developer , genres , reviewer , metascore , review
Super Seducer: How to Talk to Girls,PC,Mar-6-2018,RLR Training Inc,Adventure | Visual Novel,The Overpowered Noobs,30,If your goal is to never have an interaction beyond your basement this game delivers. Otherwise its only function is to give players a few laughs and severe second-hand embarrassment. Alternatively it could be turned into a drinking game with your buddies: Take a shot every time the camera goes out of focus the acronym PUA is said or there’s an opportunity to whip Big Richie out.
Fugitive Hunter: War on Terror,PlayStation 2,Nov-18-2003,Black Ops Entertainment,Action | Shooter | First-Person | Modern,Armchair Empire,30,Other than intentionally funny games like Day of the Tentacle and Monkey Island I don’t think I’ve ever laughed more at a game than I did at Fugitive Hunter.
Star Raiders,Xbox 360,May-11-2011,Incinerator Games,Action | Simulation | General | Sci-Fi | Space | Small Spaceship | Small Spaceship | Combat,Official Xbox Magazine UK,30,Five hours of playing this game will kill the entire genre for you too. [Aug 2011 p.99]
King of Clubs,Wii,Aug-4-2008,Oxygen Interactive,Sports | Traditional | Individual | Golf | Arcade | Arcade,Eurogamer,30,King of Clubs doesnt play a very good game of golf and the unlockable elements do little to counteract this rather glaring flaw.
Langrisser Re:Incarnation -TENSEI-,3DS,Apr-19-2016,NCS | extreme Co. |Ltd.,Strategy | Turn-Based | Tactics,Nintendo Life,30,With sluggish gameplay off-putting presentation and bafflingly poor design decisions at every turn Langrisser Re:Incarnation Tensei is an entirely underwhelming revival of a once-beloved series and a subpar SRPG besides.
ShellShock 2: Blood Trails,PlayStation 3,Feb-24-2009,Rebellion,Action | Shooter | Shooter | First-Person | Third-Person | Historic | Historic | Historic | Arcade,PlayStation Universe,30,Shellshock 2 will shock you but for all the wrong reasons. Even if youre a fan of the genre its a technically inept and totally unenjoyable experience.
Fireburst,Xbox 360,Jun-14-2013,exDream,Driving | Racing | Simulation | Rally / Offroad | Rally / Offroad | Automobile,DarkStation,30,To put it bluntly don’t bother with Fireburst.
Rambo: The Video Game,PC,Feb-21-2014,Teyon,Action | General,GRYOnline.pl,30,Rambo: The Video Game is an awkward short ugly and expensive game that tries to generate some nostalgia but ultimately fails. Instead of spending money on Teyons creation its better to watch the entire game on YouTube or better yet - watch all the movies. And the best thing to do is: go for a walk find a video arcade and beat Virtua Cop one more time.
Jekyll & Hyde (2001),PC,Oct-9-2001,In Utero,Action | General | General,IGN,27,Poor graphics horrible animation and the lack of any challenge far outweigh whatever story this game might have.
The Expendables 2 Videogame,PlayStation 3,Jul-31-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,ZTGD,29,As a fan of competent twin stick shooters I found nothing at all in The Expendables 2 that would warrant me to recommend this game in any way. Boring gameplay drab levels and poorly produced content are the headliners here; avoid at all costs even if you are a fan of the movies. There are better games in this vein to spend your money on and one of them Tomb Raider: Guardian of Light is even free at the moment if you have a Playstation Plus subscription.
David Beckham Soccer,Game Boy Advance,Oct-7-2002,Yoyo Entertainment,Sports | Traditional | Soccer | Arcade,Gamer's Pulse,30,The controls and gameplay are as poorly designed as the graphics and audio.
Shadow Harvest: Phantom Ops,PC,Apr-5-2011,Black Lion Studios,Action | Shooter | Shooter | Third-Person | Tactical | Modern | Modern,PC Gamer,25,Its not even remotely close to being fun and serves as a fine example of how not to make an action game. [Sept 2011 p.77]
Takedown: Red Sabre,PC,Sep-20-2013,Serellan LLC,Action | Shooter | General | Shooter | First-Person | Modern | Tactical,IGN Italia,30,Please dont get fooled by Serellans proclamations and dont fall in the trap. Takedown: Red Sabre is a terrible first person shooter ugly to watch and painful to play. You wont get any fun from it even if you insist on fighting against its flaws. Stay away from it.
Destroy All Humans! Path of the Furon,Xbox 360,Dec-1-2008,Sandblast,Action Adventure | Sci-Fi | Sci-Fi | General,GamesRadar+,30,Avoid this one unless you’re a sucker for dickhead aliens. The Path of the Furon leads straight to disappointment.
The Walking Dead: Survival Instinct,PlayStation 3,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Pelit (Finland),30,This game tries to ride with the same horse as Telltale. Although the names are identical the games themselves are just the opposite of one another. This is utter garbage in every single meter. Steer away. [May 2013]
Past Cure,Xbox One,Feb-23-2018,Phantom 8,Action | General,Official Xbox Magazine UK,30,Its a genuinely bad game in every respect. [May 2018 p.82]
March of the Penguins,DS,Nov-27-2006,Skyworks Technologies | SkyRiver Studios,Action | General | General,Nintendojo,35,The selling point of this game seems to be some sort of edutainment. Yet besides a few scant factoids in between levels the game boasts nothing worth teaching.
Agony,Xbox One,May-29-2018,Madmind Studio,Action Adventure | General | Survival,Official Xbox Magazine UK,30,Laborious and horribly put together Agony really will put you through hell. [Aug 2018 p.78]
Transformers: Dark of the Moon - Stealth Force Edition,Wii,Jun-14-2011,Behaviour Interactive,Action | General | General,Nintendo Power,30,To quote Galvatron This is bad comedy. [Aug 2011 p.90]
You Are Empty,PC,Jun-1-2007,Digital Spray Studios | Mandel ArtPlains,Action | Shooter | Shooter | First-Person | Historic | Arcade,PC Gamer UK,36,Why am I empty then? Perhaps because this crass banal unchallenging belch of a first person shooter has left me that way groaning and giggling like a mental patient. [Nov 2007 p.72]
Astro Boy: The Video Game,DS,Oct-20-2009,Art,Action | General | Platformer | 2D,NintendoWorldReport,30,Do yourself a favor and hunt down the GBA game if you have an Astro Boy craving. Just ignore this pile which is 100 percent pure uncut shovelware.
Bomberman: Act Zero,Xbox 360,Aug-29-2006,Hudson,Miscellaneous | Puzzle | Action | General | Puzzle | Action,Talk Xbox,28,The game play was weak the graphics weak and the audio even worse. I was fed up and bored with this game after just a mere six minutes of playtime.
Fantasy Hero: Unsigned Legacy,Switch,Jan-25-2018,Arc System Works,Role-Playing | Action RPG,TheSixthAxis,30,It’s rare that I can’t find positives to talk about in detail and it’s a real shame that Fantasy Hero ~Unsigned Legacy~ game wasn’t improved in any way but simply ported with no tangible improvements over the PS Vita original. Fantasy Hero has the occasional solid mechanic in place but neither the story nor its gameplay boast any interest or originality. This game may have been considered pretty average upon its original release in 2014 but by modern standards it’s incredibly poor.
The Shield: The Game,PC,Jan-22-2007,Point of View,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,Computer Games Magazine,30,Just buy it on DVD and leave it at that. [Apr 2007 p.71]
Girl Fight,Xbox 360,Sep-25-2013,MicroProse | Kung Fu Factory,Action | Fighting | Fighting | 3D | 3D,Gamereactor Sweden,30,There are loads of great fighting games out on the market right now. Girl Fight is not one of them and if you desperately need to watch girls fight there are probably better options for that as well.
McFarlane's Evil Prophecy,PlayStation 2,Jun-15-2004,Konami,Action | General,Electronic Gaming Monthly,27,The completely screwed-up camera noticeable lack of sound effects and gameplay bugs make it obvious no one working on this game cared about it - why should you? [Sept 2004 p.104]
Chicago Enforcer,Xbox,Feb-23-2005,Touchdown Entertainment,Action | Shooter | First-Person | Historic,GameSpot,27,It truly manages to re-create what it must be like to be on the wrong end of a mob shakedown because by the end of the experience youll pretty much feel like youve had your head caved in with a lead pipe.
Shrek: Super Party,Xbox,Nov-29-2002,Mass Media,Miscellaneous | Party,Xbox Nation Magazine,30,Lets just say that the only way to ruin a party quicker than loading up Shrek Super Party is to load up Nickelodeon Party Blast. Stay away!
AMY,PlayStation 3,Jan-17-2012,Lexis Numerique,Action Adventure | Horror | Horror | Survival,Game Informer,30,As a downloadable title I wasnt expecting Amy to measure up against the triple-A juggernauts of the survival horror genre. However I was expecting a game that was at least playable and contained some kind of entertainment. Make no mistake: Whether Amy is delivered to you via download retail SKU direct brain wave or retinal implant it is terrible and should be avoided.
Kick-Ass,PlayStation 3,Apr-29-2010,Frozen Codebase,Action | Fighting | Fighting | 3D | 3D,GamerNode,20,Compared to the quality of other PSN titles Kick-Ass does nothing to stand out. An array of unforgivable technical issues mar what is already a needlessly boring and repetitious beatem-up.
Superman Returns,DS,Nov-20-2006,EA Tiburon,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Open-World | 2D,Thunderbolt,20,The game is short damn short. It can be finished in about an hour or so and once you have sussed out the way the simple strategy part works all further enjoyment can only be derived from the main missions which Im sure youll realise by now cant save this Superman.
The Incredible Hulk,PC,Jun-10-2008,Edge of Reality,Action | General | General,Play (Poland),30,Its huge. Its green. Its bad. And its lame. The comic and the movie rock but on a PC Hulk receives a thrashing from any budget arcade game. [Aug 2008]
Mike Tyson Heavyweight Boxing,PlayStation 2,Jun-23-2002,Codemasters,Sports | Traditional | Boxing,netjak,30,The big draw aside from the fun cheating Mike Tyson parts is the damage textures applied to the face and the little blood spurts and sweat coming off your boxers face after he takes a punch...Once you take so many hits your boxer will go from bruised to cut to Face Critical! Whoopty-doo. One feature doesnt make your entire game Codemasters.
Farming Simulator,Xbox 360,Nov-19-2013,Giants Software,Simulation | General | General | Virtual | Career,GameOver.gr,30,Thank God our daily bread and cereal is not dependent on this game.
X Rebirth,PC,Nov-15-2013,Egosoft,Simulation | Sci-Fi | Space | Large Spaceship | Large Spaceship | Civilian,Eurogamer Germany,30,Long story short: In its current state X Rebirth is just a sad affair.
Dawn of Fear,PlayStation 4,Feb-3-2020,Brok3nsite,Action Adventure | Survival,God is a Geek,30,Dawn of Fear is a poor attempt to recreate the magic of a survival horror classic with too many problems to gain any sense of enjoyment. Brok3nsite has tried to create a nostalgic tribute to Resident Evil but in the process they’ve somehow made it worse than the original. Perhaps its biggest omission and ultimate failure is its scare factor creating predictable moments of terror that never hit as they should.
Van Helsing,Game Boy Advance,May-6-2004,Saffire,Action | General,IGN,25,An absolute crapfest of a portable experience.
Yu Yu Hakusho: Spirit Detective,Game Boy Advance,Dec-2-2003,Sensory Sweep,Action Adventure | Sci-Fi,Play Magazine,25,Both the fighting and exploration are poorly executed and the visuals look like they leapt right out of a medium-quality NES title. [Jan 2004 p.76]
Demonworld: Dark Armies,PC,Jan-13-2002,Ikarion,Strategy | Real-Time | Historic | General | Historic,Electric Playground,25,Dark Armies wretchedly tells you exactly what you need to do (i.e. move your units down by those trees and change their formation) but never gives even the slightest hint in the direction of the almighty how the hell that is done (i.e. what combination of keys and mouse buttons you must manipulate to get an action done).
Dragon Booster,DS,Dec-7-2005,Konami Computer Entertainment Hawaii,Action | Shooter | Shooter | Rail | Rail,Games Master UK,31,A poor game with next to no modes excitement or stuff to recommend it. [July 2006 p.84]
Call of Duty: Black Ops Declassified,PlayStation Vita,Nov-13-2012,Nihilistic,Shooter | Modern | Action | Shooter | First-Person | Modern | Arcade,Eurogamer Portugal,30,A frustrating game uninspired and just smears the name of the series that sells the most in the industry today.
Mistmare,PC,Jun-30-2003,Arxel Tribe,Role-Playing | Action RPG | Action RPG,Cheat Code Central,20,Mistmare has more bugs than an apartment in the Projects. The game is virtually unplayable. Its more horrendous than the Inquisition - and just about as much fun. I dont even know where to begin to lament on the inadequacies of this… abomination.
Mortal Kombat Advance,Game Boy Advance,Dec-12-2001,Virtucraft,Action | Fighting | 2D,GamerWeb Nintendo,20,A game that shatters expectations but in the worst conceivable manner. What we have here is a game so awful that it truly is in a class all by itself. Its just mind boggling how bad this game is.
Mobile Suit Gundam: Crossfire,PlayStation 3,Nov-13-2006,Bec,Simulation | Sci-Fi | Vehicle | Mech | Mech | Combat,Gamestyle,30,In the end it proves too bland and generic for mech enthusiasts and just a poor game for the uninitiated.
Megamind: Ultimate Showdown,Xbox 360,Nov-2-2010,THQ Australia | THQ Studio Australia,Action | Adventure | General | General | General,Console Monster,30,Overall Megamind: Ultimate Showdown is a fairly poor game. The lack of anything innovative makes it just like the other movie-based games currently on the market. This is only one to purchase if youre an achievement junkie and even they might think twice.
Target: Terror,Wii,Apr-22-2008,Leviathan Games,Action | Shooter | Shooter | Light Gun | Light Gun,GameSpot,30,Youll have more fun laughing at this light-gun shooter than playing it.
Iron Man,PC,May-6-2008,Artificial Mind and Movement,Action | General | General,Play (Poland),30,He can fly! And thatd be about it - Iron Man cant jump climb the ladder or pick any Goddamned thing. When the novelty of flying wears off all that remains is a very disappointing shooter lacking any challenge. Oh and I saw much prettier games on PlayStation 2. [July 2008]
Bruce Lee: Quest of the Dragon,Xbox,Jul-1-2002,Ronin Entertainment,Action | Beat-'Em-Up,Official Xbox Magazine,30,Exceptionally poor: we imagine Bruce is rolling in his grave right now. [Oct 2002 p.109]
Rekoil,PC,Jan-28-2014,Plastic Piranha,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,God is a Geek,30,Rekoil is a banal title with poorly implemented features confusing UI and ugly aesthetics. I can appreciate what Plastic Piranha tried to do but sadly they have failed to deliver on promises of balanced competitive gameplay – and even on some of the basic core mechanics of a competent FPS.
Zombeer,PC,Jan-30-2015,Moonbite Games,Action | General,Worth Playing,30,Zombeer is bad. The humor is scattershot and groan-inducing while the gameplay is barely functional.
Women's Volleyball Championship,PlayStation 2,Jul-29-2008,Spike,Sports | Traditional | Volleyball,IGN,20,I can understand trying to do a budget version of volleyball but when 8-bit versions of the sport actually offer more fun (and maybe even look better) theres quite literally zero reason to take a look at the game.
MTV's Celebrity Deathmatch,PlayStation 2,Oct-14-2003,Big Ape Productions,Action | Fighting | 3D,Official U.S. Playstation Magazine,30,Its neither run nor funny - youre better off spending $20 on something else. [Jan 2004 p.125]
Weeping Doll,PlayStation 4,Oct-27-2016,TianShe Media,Adventure | General,COGconnected,30,Going into Weeping Doll I was hoping to experience a horror game in the glory that is VR. Sadly Weeping Doll didn’t deliver much of anything except a simple puzzle solving game that feels undercooked.
Land of the Dead: Road to Fiddler's Green,Xbox,Oct-26-2005,Brainbox Games,Action | Shooter | First-Person | Modern,Yahoo!,20,A mess of a game. Its not even a game more like a slow rotting death. No matter how great your love for George Romero no matter how overpowering your curiosity there is no reason to look twice at Land of the Dead. Do not walk away. Run.
Escape Dead Island,Xbox 360,Nov-18-2014,Fatshark AB,Action Adventure | Adventure | 3D | Survival | Third-Person | Modern,God is a Geek,20,You really shouldn’t play Escape Dead Island. It isn’t fun and the only real redeeming feature is that it is technically playable.
Sonic Boom: Rise of Lyric,Wii U,Nov-11-2014,Big Red Button Entertainment,General | Action | Platformer | 3D,Games Master UK,29,Possibly the worst blotch on Sonics record. [Feb 2015 p.73]
Gene Rain,Xbox One,Jul-31-2018,Deeli network,Action | Shooter | Third-Person | Arcade,4Players.de,30,That this cover shooter took a lot of inspiration from Gears of War isn’t a bad thing. At least if you compared it to the poor visuals the thin sound and the abysmal English localization that takes it far beyond trash.
Giana Sisters: Dream Runners,Xbox One,Aug-19-2015,Black Forest Games,Action | Platformer | 2D,TheSixthAxis,30,Its dated looks slippery controls and occasional bugs don’t exactly help but the lack of originality compared to both Giana Sisters: Twisted Dreams and Speedrunners just highlight the problems with this copy and paste effort. Go play Giana Sisters: Twisted Dreams instead of this.
Best of Tests DS,DS,Mar-4-2008,Otaboo,Miscellaneous | Edutainment | Edutainment,GameZone,25,There’s very little here to challenge a first grader and the memory games are just way too insulting. Brain Age still the intelligent choice so avoid this one at all costs.
The Walking Dead: Survival Instinct,Xbox 360,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Games.cz,30,An interesting concept thats been realised into a totally horrible and dull shooter/stealth action crossover that I cannot recommend to fans of the series not even to fans of the Walking Dead comics. The only noticeable positive about it is its voice acting.
New World Order,PC,Mar-18-2003,Termite Games,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,G4 TV,20,The single-player mode is a painful and sometimes laughable experience. Multiplayer fares much better provided you can find people to play with online but there are much better titles out there to choose from.
The Expendables 2 Videogame,Xbox 360,Aug-17-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,Hyper Magazine,30,This is worthless rote action done much better elsewhere. [Nov 2012 p.78]
Jenga World Tour,DS,Nov-13-2007,Atomic Planet Entertainment,Miscellaneous | Puzzle | Party | General,Eurogamer,20,This game gets a low score because there is no point to it.
Fighters Uncaged,Xbox 360,Nov-4-2010,Ubisoft,Action | Fighting | Fighting | 3D | 3D,Game Revolution,25,Controls rather your body is wonky.
Dave Mirra BMX Challenge,PSP,Nov-2-2006,Left Field Productions,Driving | Racing | Arcade | Other | Other,1UP,30,The problem is that it plays like Tony Hawks 1999 debut. Worse yet its not even on par with that.
Coliseum,PC,Jan-6-2004,Stormcloud Creations,Strategy | Breeding/Constructing,PC Gamer,37,This game got repetitious after about 15 minutes and downright treadmill-like within a half-hour. The emperors verdict: Thumb down. [May 2004 p.71]
Kabuki Warriors,Xbox,Nov-19-2001,Light Weight,Action | Fighting | 2D,Electronic Gaming Monthly,25,Mind-boggling travesty. [Jan 2002 p.231]
Pool Party,Wii,Sep-5-2007,SouthPeak Games | Hyper-Devbox,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,MEGamers,22,Everything you can think of is wrongfully done in this game.
Magus,PlayStation 3,Feb-25-2014,Aksys Games | Black Tower Studios,Action | Role-Playing | General | Action RPG,Hardcore Gamer,20,Like Birdemic or The Room Magus is so terrible that it can only be called a masterpiece.
Ghostbusters,Xbox One,Jul-12-2016,Activision,Action | Shooter | Shoot-'Em-Up | Top-Down,XboxAddict,25,I don’t particularly like pointing out so many negatives but when there’s virtually no positives to speak about it’s difficult not to. A nonexistent storyline basic and repetitive gameplay terrible and constant one-liners and nothing that makes it feel like a real Ghostbusters experience makes this game a difficult sell at $20 but it’s price is unfathomably three times that amount.
The Simpsons Wrestling,PlayStation,Apr-12-2001,Big Ape Productions,Action | Fighting | Wrestling,Total Video Games,30,I’m not sure why this game was ever made.
Tony Hawk's Pro Skater 5,PlayStation 4,Sep-29-2015,Robomodo,Sports | Individual | Skate / Skateboard,Slant Magazine,30,Robomodos Activision-mandated update most often challenges players strangely not to score big but stupidly.
Toy Shop,DS,Apr-29-2008,Gameinvest | Seed Studios | Lda,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,GameZone,29,Not worth the time of you or your child.
The Asskickers,PC,Jul-21-2011,AGO Games,Action | Fighting | Beat-'Em-Up | 2D | 2D,Destructoid,25,Does little to elevate itself over the antiquated genre it spawned from. The hand-drawn 2D art is nice and the real-world caricatures that act as bosses after each stage might elicit a smirk but the game is short shallow and unable to properly execute the simple tried-and-true beat em up gameplay style let alone advance it.
