title , platform , release_date , developer , genres , reviewer , metascore , review
Dawn of Discovery,PC,Jun-17-2009,Blue Byte | Related Designs,Strategy | Real-Time | Historic | General | Historic,CPUGamer,100,Anno 1404 is the best Anno yet and one of the best strategy games in a long time. Tons of games are addictive very few of them for the right reasons – but this game is both.
Pinball FX3,Switch,Dec-12-2017,Zen Studios,Action | Pinball,Gaming Age,100,Just like on other platforms The Pinball FX3 platform delivers a great pinball experience without costing you an arm and a leg. Combine that with the new challenge modes multiplayer and the Switch exclusive options and you have yourself a great package for pinball fans and casual players alike. This app is a perfect fit for the Nintendo Switch and is a great addition to the ever growing library! Even if you already have this on another platform the Switch version is fantastic. I highly recommend it!
Hitman 2,PC,Nov-13-2018,Io Interactive,Action Adventure | General,PC Invasion,90,Hitman 2 successfully builds upon the foundation IO Interactive laid in 2016. The sandbox structure of each map will surely facilitate several playthroughs before it gets stale. Meanwhile new additions like Ghost Mode add multiplayer to the Hitman package. Its not perfect but its damn close.
Hot Shots Golf: Open Tee 2,PSP,Jun-3-2008,Clap Hanz,Sports | Traditional | Individual | Golf | Arcade | Arcade,Gaming Age,100,Golf lends itself well to online play and OT2 doesnt disappoint especially as a portable title.
Streets of Rage 4,Xbox One,Apr-30-2020,Lizardcube,Action | Beat-'Em-Up | 2D,TheXboxHub,100,Playing Streets of Rage 4 is an absolute no-brainer and it is without doubt one of the best games of the year.
Outer Wilds,PlayStation 4,Oct-15-2019,Mobius Digital | LLC,Action Adventure | Open-World,Playstation Official Magazine UK,90,Whether you want to play explorer detective or Bill Murray Outer Wilds has you covered. We’ll say it again: one of the best games you’ll play this year. [Issue#169 p.93]
SingStar,PlayStation 3,May-20-2008,SCEE London Studio,Action | Miscellaneous | Rhythm | Music | Music,Gaming Target,92,SingStar doesnt have flashy drums or a pair of licensed guitars but this game-and-microphone bundle brings PS3 owners the best way to sing on a video game system.
The Sexy Brutale,Xbox One,Apr-11-2017,Abstraction Games | Tequila Works | Cavalier Game Studios,Adventure | General,XBLA Fans,100,I thoroughly enjoyed my time with The Sexy Brutale. It’s been a long time since I felt the desire to replay a game past completion to find every collectible and every secret but the game is so intriguing it’s almost addictive. With gorgeous graphics a jaunty soundtrack and some seriously spicy murders to solve you’d be crazy not to want to take a peep at the action. It’s perhaps a bit early to be talking about Game of The Year contenders but certainly The Sexy Brutale just raised the bar for 2017.
FIFA 07 Soccer,PlayStation 2,Oct-3-2006,Team Fusion,Sports | Traditional | Soccer | Sim,Official Playstation 2 Magazine UK,90,This is the key reason why FIFA 07 will keep you playing because its the first in the series that gets inside your head and forces you to give a toss... FIFA has finally managed to meld both style and substance. [Oct 2006 p.84]
Child of Light,Xbox One,Apr-30-2014,Ubisoft Montreal,Action | General | General | Role-Playing | General,Pure Xbox,100,The world needs more games like this.
L.A. Noire: The VR Case Files,PC,Dec-15-2017,Rockstar Games,Adventure | 3D | First-Person,VRFocus,100,As with most releases on modern VR hardware it’s easy to pick flaws in the videogame due to the control systems and lessened visual quality but to do so would be to ignore the huge leap forward L.A. Noire: The VR Case Files makes in the creation of a real-world playground. The delivery of unique characters impresses a sense of urgency empathy and often distain unlike any other videogame experience playing into the strengths of the VR medium by placing the player face-to-face with convincing digital human beings. L.A. Noire: The VR Case Files presents an unwavering argument for VR as a compelling entertainment medium and should be welcomed as a yet another stepping stone to true presence in digital worlds.
City of Villains,PC,Oct-31-2005,Paragon Studios,Role-Playing | Massively Multiplayer Online | Modern | Modern,GamerFeed,100,This is the game weve been waiting for since the day we learned we could pull on tights don a mask and fight crime with powers we could only dream of! Now we get to finally let our dark side run rampant through the streets!
Cave Story 3D,3DS,Nov-8-2011,Nicalis,Action | Platformer | Platformer | 2D | 2D,GameShark,100,Speaking for myself Id rather play through Cave Story again five times than have a second run through the tedious and dated Ocarina of Time and discovering this games unique world in a new 3D format has been surprisingly rewarding. It may very well be the 3DS best game to date.
The Banner Saga 2,PC,Apr-19-2016,Stoic,Role-Playing | General | Strategy | Turn-Based | Tactics,Ragequit.gr,95,The epic story of the banner comes again to touch our sensitive inner self. The second chapter of the saga is full of pain grief anxiety courage and heroism. Lets sit by the fire and sing again songs about heroic deeds forgotten gods and the loved ones who were lost along the way. The Banner Saga 2 is all about feelings.
The Wolf Among Us: Episode 2 - Smoke and Mirrors,PlayStation 3,Feb-4-2014,Telltale Games,Action Adventure | Adventure | General | Fantasy | Point-and-Click,NZGamer,95,Smoke and Mirrors still suffers from the mechanical flaws of the first game and particularly struggles with frame rate drops around scene changes but these are minor annoyances in an otherwise top-notch episode that ups the ante for a game that had already gotten off to a great start.
LEGO Marvel Super Heroes,Wii U,Oct-22-2013,TT Games,Action Adventure | Fantasy | General | Fantasy | Open-World,Nintendojo,100,Everything about LEGO Marvel Super Heroes feels like a labor of love from TT Games.
Kentucky Route Zero - Act II,PC,May-31-2013,Cardboard Computer,Adventure | General | General,IGN,91,Act II of Kentucky Route Zero provides another sharp walkabout into a beautifully surreal world. Though it poses more questions than it answers it still left me pining for the next chapter. If the final three acts manage to be as powerful and evocative as the first two Kentucky Route Zero is going to be looked back on as a tremendous and singular accomplishment in gaming.
Minecraft: Xbox 360 Edition,Xbox 360,May-9-2012,4J Studios | Mojang AB,Fantasy | Action Adventure | Adventure | 3D | Sandbox | First-Person | Fantasy,Official Xbox Magazine UK,100,4J has turned in an accomplished port boasting crisp high-resolution visuals and a reorganised inventory...In terms of console sims nothing touches it. Minecrafts world is one that everybody should experience.
MLB 07: The Show,PSP,Feb-27-2007,SCEA San Diego Studios,Sports | Traditional | Team | Baseball | Sim | Sim,Gamers' Temple,91,MLB 07 adds even more to the series’ traditionally strong network support. In addition to Infrastructure and Ad Hoc games and leagues you can also pick up roster updates and MLB news. Perhaps the coolest thing here though is the real-time gamecast support that lets you follow games in progress. Talk about a baseball fan’s dream feature.
Dead Space: Extraction,Wii,Sep-29-2009,Eurocom Entertainment Software | Visceral Games | Eurocom,Action | Action Adventure | Horror | Horror | Shooter | Light Gun,GamePro,100,Extraction is one hell of ride. It isnt pants-wettingly scary but its a well-told story full of believable characters and situations. It does a great job of delving deeper into the Dead Space universe and offers up some genuinely engaging moments of run-and-gun action.
NBA 2K10,Xbox 360,Oct-6-2009,Visual Concepts,Sports | Traditional | Team | Basketball | Sim | Sim,Gamervision,93,NBA 2K10 maintains its dominance of basketball video games once again and the developers are clearly not resting on their laurels.
Project CARS 2,PlayStation 4,Sep-22-2017,Bandai Namco Games | Slightly Mad Studios,Racing | Simulation | Automobile,IGN,92,The handling has been tuned to a T the content is excellently curated and the amount of variety and racing available in it is delightfully daunting. Even if you don’t care about the developer’s esports aspirations there’s still a mammoth solo racer here that’s always ready to roll whenever you are.
NBA Ballers,Xbox,Apr-5-2004,Midway,Sports | Traditional | Basketball | Arcade,Computer Games Magazine,100,A truly unique experience. [Aug 2004 p.6]
Shadow of the Tomb Raider,Xbox One,Sep-12-2018,Eidos Montreal,Action Adventure | General,TheXboxHub,100,Yes I’m a fan of Tomb Raider but once again I have loved my time with Lara in Shadow of the Tomb Raider. If you’re in my camp and enjoyed the first two games of this rebooted franchise then I would highly recommend this experience. In fact it is the best of the three in terms of of tomb exploration puzzle interactions deep storytelling and action.
Football Manager 2018,PC,Nov-10-2017,Sports Interactive,Sports | Team | Football | Sim,PLAY! Zine,95,Still the best thing for any true Football lover out there it will take weeks and months of your life.
Resident Evil: Revelations,3DS,Feb-7-2012,Capcom,Action Adventure | Horror | Horror | Survival,Gaming Nexus,100,While survival-horror definitely isnt my best genre Resident Evil: Revelations is easily one of the best 3DS games Ive played to date. Just about any frustrations Ive come across is due to my own lack of skill and experience with the franchise as a whole. If youre a Resident Evil fan with a 3DS this is definitely one to pick up.
Tom Clancy's Splinter Cell: Blacklist,PC,Aug-20-2013,Ubisoft Toronto,Action Adventure | Modern | General | Modern,IGN,92,Splinter Cell is back on the right shadowy track.
You Don't Know Jack,Xbox 360,Feb-8-2011,Jellyvision | Iron Galaxy Studios,Miscellaneous | Trivia / Game Show | Trivia / Game Show,The A.V. Club,100,Jellyvisions developers havent just lived up to the legacy of the greatest quiz-show game ever made theyve extended it.
SUPERHOT,PC,Feb-25-2016,SUPERHOT,Modern | Action | Shooter | First-Person | Tactical,Washington Post,100,If you’re looking for a soulful artistic shooter Superhot is it.
LEGO Marvel Super Heroes,PlayStation 3,Oct-22-2013,TT Games,Action Adventure | Fantasy | General | Fantasy | Open-World,Pelit (Finland),90,Lego and Marvel are a match made in heaven. The game is by far Travellers Tales best achievement. Although the action degenerates still to monotonous button-smashing. Hopefully this is fixed in the next game. Im keeping my fingers crossed for Lego Star Trek. [Dec 2013]
Pokemon Ruby Version,Game Boy Advance,Mar-18-2003,Game Freak,Role-Playing | Console-style RPG,GamePro,100,Intensively addictive. The battles are lightning-fast the controls are completely stress-free and there’s still something primordially fun about filling up those Pokédex pages.
MVP Baseball 2003,Xbox,Mar-10-2003,EA Sports,Sports | Traditional | Baseball | Sim,Play Magazine,100,Without question EAs latest baseball title is our choice for best baseball game for 2003. [Apr 2003 p.70]
NHL Hitz 20-03,GameCube,Sep-16-2002,Midway,Sports | Traditional | Ice Hockey | Arcade,Nintendo Power,92,A deeper and more detailed game than its predecessor. [Nov 2002 p.222]
Gitaroo Man,PlayStation 2,Feb-19-2002,Koei/Inis,Miscellaneous | Rhythm | Music,Into Liquid Sky,91,A refreshing sip of musical ambrosia.
Theme Park Roller Coaster,PlayStation 2,Dec-4-2000,Bullfrog Productions,Strategy | Tycoon,Daily Radar,100,A brilliant game that brings some much-needed variety to the PS2s lineup.
Dave Mirra Freestyle BMX,PlayStation,Sep-26-2000,Z-Axis | Ltd.,Sports | Alternative | Biking,Hot Games,100,A great action game a competitive extreme sports title and the best bike racing game ever made for the PlayStation.
Karaoke Revolution Volume 3,PlayStation 2,Nov-9-2004,Harmonix Music Systems,Miscellaneous | Rhythm | Music,eToychest,93,Boasting another large assortment of popular tunes Volume 3 also sidesteps the pitfalls of its predecessor with the inclusion of duets—a seemingly simple addition that changes the entire face of the game and elevates the series to a new high.
Dawn of Discovery,DS,Jun-17-2009,Keen Games,Simulation | Strategy | Real-Time | General | General | Historic,Cynamite,90,The controls of Dawn of Discovery are pretty good and the exploration of the beautiful world makes lots of fun.
Professor Layton and the Miracle Mask,3DS,Oct-28-2012,Level 5,Puzzle | Miscellaneous | Puzzle | General | Puzzle | General,Gaming Age,100,Combine the new 3D effect and art style with an intriguing look at Laytons history along with a story that manages to propel the series forward and youre left with what I believe to be the best in the series so far.
Yakuza 5 Remastered,PlayStation 4,Feb-11-2020,Ryu ga Gotoku Studios,Action Adventure | Open-World,Gamer Escape,90,Ultimately these changes as well as the visual and mechanical upgrades make Yakuza 5 Remastered a better game than the original release. If you’re a newcomer to the series and have never experienced the beautiful story of this title then this is a must-play. The changes made here especially when considering the other remastered titles make it clear the Yakuza Remastered Collection is a great choice for any fan of the Kazuma Kiryu saga or someone looking to continue their journey after Yakuza Kiwami 2.
The Pinball Arcade,PlayStation 4,Dec-17-2013,Farsight Studios,Action | Miscellaneous | Parlor | Pinball | Pinball,Gaming Age,100,All in all this is a fantastic version of the best video pinball game around. It looks absolutely gorgeous on the PS4 and the level of detail stands out to me on the tables played in a new and exciting way.
Monster Hunter 3 Ultimate,Wii U,Mar-19-2013,Capcom,Role-Playing | Action Adventure | Fantasy | Action RPG,Nintendojo,100,Monster Hunter 3 Ultimate for the Wii U is an excellent introduction to the series easing you into its systems and ensuring that you are well-equipped for the challenges to come.
Saints Row: The Third,PlayStation 3,Nov-15-2011,Volition Inc.,Action Adventure | Modern | Modern | Open-World,Playstation: The Official Magazine (US),100,Third may be dumb fun but its the smartest realization of the sandbox spirit weve seen in a long while. [Holiday 2011 p.72]
Borderlands: The Handsome Collection,PlayStation 4,Mar-24-2015,Gearbox Software | Iron Galaxy Studios,Miscellaneous | Compilation,Hobby Consolas,91,As its own name suggests this is a handsome collection since it includes two great games for the price of one. There are very few remasters that can look at it face to face without feeling ashamed.
Tom Clancy's The Division 2,PlayStation 4,Mar-12-2019,Massive Entertainment,First-Person | Action | Shooter | Third-Person | Tactical,Gaming Age,100,I would highly recommend Tom Clancy’s The Division 2 to just about anyone even if you weren’t a huge fan of the first game. This feels like a much better attempt all around and certainly scratches the same itch that games like Diablo and Destiny did for me. It also has plenty of initial content to explore making it feel like a worthwhile purchase while the developer irons out the finer points. So absolutely give The Division 2 a chance you won’t be disappointed.
Forza Horizon 2: Storm Island,Xbox One,Dec-16-2014,Playground Games,Driving | GT / Street | Racing | Simulation | Automobile,Gaming Age,100,Storm Island provides added value for an existing game filling out the edges of Forza Horizon 2 with lots of new content to explore both online and off giving an ample number of reasons to jump back in with a game that’s likely been set aside for other titles released between September and now.
Super Stardust Delta,PlayStation Vita,Feb-14-2012,Housemarque,General | Action | Shooter | Shooter | Static | Static | Shoot-'Em-Up | Top-Down,Gaming Nexus,100,There is simply no better way to spend your money on the Vita platform right now. Slick visuals a rocking score and simple-yet-addictive gameplay will keep Super Stardust Delta in rotation on your system for a long long time.
Tiger Woods PGA Tour 09,PlayStation 3,Aug-26-2008,EA Tiburon,Sports | Traditional | Individual | Golf | Sim | Sim,1UP,100,Tiger 09 is remarkably improved across the board.
Act of War: Direct Action,PC,Mar-15-2005,Eugen Systems,Strategy | Real-Time | Military | General | Military,Cheat Code Central,95,Act of War beautfiully bridges the gap between action and strategy and provides an all out assault of the senses thanks to the incredble level of visual detail intuitive control and an aural symphony comprised of the sounds of destruction.
Madden NFL 18,PlayStation 4,Aug-22-2017,Electronic Arts,Sports | Team | Football | Sim,Hardcore Gamer,90,Madden NFL 18 may be the biggest leap forward in the franchise since going to 3D in 1999. The tightest and crispest Madden to date it looks and performs stunningly all while adding tons of little things to correctly represent the game of football.
South Park: The Stick of Truth,Xbox 360,Mar-4-2014,Obsidian Entertainment,General | Role-Playing | General,COGconnected,93,It is deep has plenty of replay value and a game you could easily sink 50 plus hours into.
Geometry Wars 3: Dimensions,Xbox One,Nov-26-2014,Lucid Games,Action | Shooter | Static | Shoot-'Em-Up | Top-Down,Eurogamer Germany,100,With a lot of affection for their own past Lucid Games have given a well-loved classic a new kind of drive.
Flat Heroes,Switch,Aug-2-2018,Parallel Circles,Action | Platformer | 2D,Nintendo Insider,90,Who could have thought a game focused on squares would be so much fun? Simple on the surface but underneath its minimalistic presentation lays the beating heart of a challenging and extremely satisfying platformer. One packed with content that can be enjoyed whether you’re playing alone or in a group. If you’re on the search for a new eShop purchase then I cannot recommend Flat Heroes enough. An absolute must for fans of the genre.
Stealth Inc 2: A Game of Clones,Wii U,Oct-30-2014,Curve Digital,Action | Platformer | 2D,Gaming Age,100,Its never unfair though and thats what makes Stealth Inc. 2 so amazingly addictive.
Horizon Chase Turbo,Switch,Nov-28-2018,Aquiris Game Studio,Racing | Arcade | Automobile,GameSpace,100,A must for classic gaming fans.
RiME,Xbox One,May-26-2017,Tequila Works,Action | Adventure | General | 3D | Third-Person,TheXboxHub,100,RiME is a game that feels perfect to play from the very start right up to the epic finish.
Tekken 7,PC,Jun-1-2017,Bandai Namco Games,Action | Fighting | 3D,Ragequit.gr,94,The King of 3D fighting is back: Tekken 7 is such a great entry to the series. Gameplay-wise is brilliant its graphics are stunning and the available roster is satisfying. One of the best fighting titles out there.
Runbow,Wii U,Aug-27-2015,13AM Games,Action | General | Platformer | 2D,Nintendo Enthusiast,95,Overall Runbow is easily one of the best indie titles currently available on the Wii U and the single best local multiplayer game I have played on the console. What really sets Runbow apart though isn’t just its multiplayer gameplay but its plethora of modes innovative level design charm and overall gaming excellence.
Madden NFL 17,PlayStation 4,Aug-23-2016,EA Sports,Sports | Team | Football | Sim,games(TM),90,Best combo of ideas and execution the NFL has seen. [Issue#179 p.79]
Mortal Kombat 11,PC,Apr-23-2019,NetherRealm Studios,Action | Fighting | 2D,Riot Pixels,91,This mortal combat is still tons of fun. Realistic graphics top-notch body and facial animations extremely inventive violence and perfect sound effects. Ed Boon and Co. still make the best fighting games in town.
Sokobond,PC,Aug-27-2013,Alan Hazelden & Harry Lee,Miscellaneous | Puzzle | Action | Puzzle | Action,Edge Magazine,90,Sokobond introduces complexity via level furniture that breaks bonds or lets you adjust the position of bonded atoms but even the basic chambers provide ingenious challenges. Forget chemistry: it takes alchemy to produce a puzzle game as refined and smart as this.
Quell Memento,PlayStation Vita,Jun-4-2013,Fallen Tree Games,Miscellaneous | Puzzle | Puzzle | Logic | Logic,Gaming Age,91,Quell Memento lures you in with a welcoming face and stays likable enough (for lack of a better adjective) that you can never get too enraged at it.
MotoHeroz,Wii,Sep-15-2011,RedLynx,Driving | Racing | Arcade | Arcade | Automobile,N-Europe,100,A truly triumphant title that RedLynx should be proud of. This is an unforgettable experience which youll continue to revel in long after youve finished this Finnish masterpiece.
Mario vs. Donkey Kong: Minis March Again!,DS,Jun-8-2009,Nintendo,Action | Platformer | Platformer | 2D | 2D,NintendoWorldReport,90,Without a doubt the most notable game on DSiWare to date and probably the best. It is full of fun and strategy and has tons of replayability even without the level editing and sharing. If you own a DSi this is a must.
Zone of the Enders: The 2nd Runner,PlayStation 2,Mar-10-2003,KCEJ,Simulation | Sci-Fi | Mech,Cheat Code Central,100,Fun to play and offers a great story and awesome visuals. The hardest thing you may have to decide is when to hit the save button and stop playing. The game draws you in quickly and holds your attention.
F1 2016,PlayStation 4,Aug-19-2016,Codemasters,Racing | Simulation | Automobile,Impulsegamer,92,Whether youre a lover of all things formula one or just a fan of racing games in general F1 2016 deserves a place in your collection.
Viva Pinata: Trouble in Paradise,Xbox 360,Sep-2-2008,Rare Ltd.,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,1UP,100,If you hated the original Trouble in Paradise isnt going to change your opinion. If however you somehow missed out completely on the piñata party the first time around I implore you to check it out now -- its certainly much deeper and more addictive than its playful visuals would lead you to believe.
Sam & Max Episode 105: Reality 2.0,PC,Mar-29-2007,Telltale Games,Adventure | General | 3D | Point-and-Click | Third-Person,Armchair Empire,90,Just as before gameplay isn’t much of an hour-eating affair clocking in around two hours to complete which goes back to the norm for the first three episodes while disappointingly straying from the longer gaming session to be had in Abe Lincoln Must Die!
Destiny 2: Forsaken,PlayStation 4,Sep-4-2018,Bungie Software | Bungie,Action | Shooter | First-Person | Arcade,PlayStation LifeStyle,95,Forsaken will persistently be a different game with new things to do and discover each and every week and I don’t see that slowing down anytime soon.
2010 FIFA World Cup South Africa,PlayStation 3,Apr-27-2010,EA Canada,Sports | Traditional | Team | Soccer | Sim | Sim,Eurogamer Italy,100,An excellent game fully capable of recreating the intense and engaging atmosphere of the World Cup as well as improving on its predecessor in many ways. If you love football and look forward to the ultimate gaming experience in that sense this is surely the game for you.
Ruiner,Switch,Jun-18-2020,Reikon Games,Action | General,COGconnected,90,Considering RUINER has already released on several other platforms Nintendo Switch fans who may have already tried it will be delighted in the seamless transition in visual quality when playing in handheld mode after playing RUINER docked. As a long-time fan of cyberpunk anime it’s hard not to enjoy RUINER and it stuck with me long after putting the controller down just as Akira stuck with me long after the credits rolled. Reikon Games put all of their eggs in one basket with RUINER and they created a quality experience with it.
Blazing Chrome,Xbox One,Jul-11-2019,JoyMasher,Action | Platformer | 2D,TheXboxHub,100,Blazing Chrome is the breakout release which JoyMasher needed to get noticed.
Operencia: The Stolen Sun,Xbox One,Mar-29-2019,Zen Studios,Role-Playing | Action RPG,ZTGD,95,Operencia: The Stolen Sun shouldn’t be skipped. What is here is a wonderful RPG that is welcoming to veterans and newcomers alike. Because this is on Microsoft Game Pass there is absolutely no reason to not give this game a shot. There is absolutely something for everyone who enjoys RPGs.
NHL 19,Xbox One,Sep-11-2018,EA Sports,Sports | Team | Ice Hockey | Sim,Official Xbox Magazine UK,90,Xboxs underrated sports sim delivers again - digitised hockey has never been better. [Dec 2018 p.83]
Lovers in a Dangerous Spacetime,Xbox One,Sep-9-2015,Asteroid Base,Platformer | 2D | Action | Shooter | Shoot-'Em-Up | Horizontal,Destructoid,100,Lovers in a Dangerous Spacetime reminds me of why I love video games because it provides a unique and colorful journey to get totally immersed in that can be enjoyed with a loved one. Probably the most original game Ive played to completion in the past five years.
Bejeweled 3,PC,Dec-7-2010,PopCap,Miscellaneous | Puzzle | Puzzle | Puzzle | Matching | Matching,GameShark,91,PopCap has done what modern science cant made an insanely cheap time machine capable of transporting you hours into the future with every match of a gem.
Dangerous Waters,PC,Feb-22-2005,Sonalysts,Simulation | Submarine | Marine | Combat,IncGamers,95,Very well conceived and produced. I am not sure if any but the most die-hard naval sim fans will be able to truly appreciate what they have at their fingertips when playing.
Shift 2: Unleashed,Xbox 360,Mar-29-2011,Slightly Mad Studios,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Gaming Nexus,100,Shift 2 is not quite a full-realism simulator but its not exactly an arcade game either. The Xbox controller makes precise control difficult at best but configuration settings and driving aids can help tame the unruly driving quirks. The evolutionary Helmet Cam provides a nice boost of realism.
Yooka-Laylee and the Impossible Lair,PlayStation 4,Oct-8-2019,Playtonic Games,Action | Platformer | 2D,Impulsegamer,100,I know that the year isn’t done yet and it might be a little early to start naming games the best of the year but for me I’m hooked beyond belief to Yooka-Laylee and the Impossible Lair. I adore this game and can’t shake the feeling that it was made for people just like me: those who grew up with platformers and want to revisit that joyous nostalgia of running and jumping on perfect level designs. I love this game completely and cannot see anything topping it.
LEGO The Lord of the Rings,PlayStation 3,Nov-13-2012,TT Games,Miscellaneous | Action Adventure | Adventure | General | General | Compilation | Linear,Cheat Code Central,94,LEGO The Lord of the Rings takes the charm of the LEGO games and mashes it up with the brilliance of Tolkiens beloved masterpiece in a way that does justice to both. This is a refreshing from-the-ground-up rebuilding of the LEGO formula making this perhaps the best LEGO game to date.
Iron Brigade,Xbox 360,Jun-22-2011,Double Fine Productions,Action | Strategy | General | Real-Time | General | Defense,Xbox World Australia,92,Trenched is at the most basic of explanations a tower-defense game crossed with a third-person mech shooter. But thats a pigeonholed description that doesnt do it justice because its so much more.
Tomb Raider: Legend,PC,Apr-11-2006,Nixxes Software,Action Adventure | Modern | Modern | Linear,Adrenaline Vault,100,There are people that say a good game must have good graphics and some that say its gameplay is the most important. TRL has both. Great graphics and a superb gameplay make this game a true jewel.
Peter Jackson's King Kong: The Official Game of the Movie,PlayStation 2,Nov-21-2005,Ubisoft Montpellier,Action Adventure | Modern,Pelit (Finland),90,A stunningly atmospheric action-adventure that makes all the right moves. It is intense scary exhilarating and pure joy to play. One of the best games so far this year. [Nov 2005]
Asheron's Call 2: Fallen Kings,PC,Nov-20-2002,Turbine Inc.,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,Game Chronicles,95,What’s not to like? A MMOG with fantastic production values monthly episodic content that’s playable over a 56k connection you bet people will like it!
Super Monkey Ball Jr.,Game Boy Advance,Nov-19-2002,Realism Ltd,Miscellaneous | Puzzle | General,GamePro,90,While kids will love the cheerful graphics and cute characters adults can marvel at the simple but polished 3D levels-such as the reflective floors in Monkey Bowling.
WWE SmackDown! Shut Your Mouth,PlayStation 2,Oct-31-2002,Yuke's,Action | Fighting | Wrestling,GameNow,100,The most remarkable change may be this years Season mode which sets a new standard for wrestling games. [Jan 2003 p.48]
Tom Clancy's The Division 2,Xbox One,Mar-12-2019,Massive Entertainment,First-Person | Action | Shooter | Third-Person | Tactical,GamesBeat,95,Whatever frustrations and let-downs fans of The Division suffered their patience has been more than repaid with The Division 2. With new free content scheduled for release throughout 2019 and considering Ubisoft’s recent track record with keeping releases like Rainbow Six Siege and Ghost Recon Wildlands fresh for years with new content I wouldn’t bet against The Division 2 being a thousand-hour game for dedicated players. The Division 2 is surely the game that fans of The Division wanted to play and that Massive Entertainment wanted to deliver the first time around.
Unreal Tournament III,Xbox 360,Jul-7-2008,Epic Games,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Game Chronicles,95,Unreal Tournament III is about pure adrenalin and blazing reflexes and nothing can touch UT3 for experiencing both in classic shooter fashion online or going solo.
Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,Switch,Jun-26-2018,Ubisoft Milan,Strategy | Turn-Based | Tactics,AusGamers,98,There’s hours of gameplay across both Kingdom Battle and now Donkey Kong Adventure if you haven’t already bought into this new franchise. And with the added capacity to take the game on-the-go as a portable gaming experience the value for money and Nintendo Switch buy-in here and with Nintendo’s other key exclusives is starting to look harder and harder to resist. At least from where we’re sitting.
N++,PlayStation 4,Jul-28-2015,Metanet Software Inc.,Platformer | 2D | Action | Platformer | 2D,God is a Geek,95,Its been a long time coming but Metanet Software have delivered on stylish platforming greatness. This is a must buy for anyone who likes the genre.
Gemini Rue,PC,Feb-24-2011,Wadjet Eye Games | Joshua Nuernberger,Adventure | General | Third-Person | General | Point-and-Click | Sci-Fi,Thunderbolt,100,Gemini Rue is equal parts tense thoughtful and surprising; its the single best most compelling adventure game Ive played in years.
Valkyria Chronicles 4,Switch,Sep-25-2018,Sega,Strategy | Turn-Based | Tactics,Jeuxvideo.com,95,Valkyria Chronicles 4 ten years after the release still a marvelous strategy / RPG game. It has a rich gameplay a great scenario an amazing amount content and a brilliant OST.
Sonic CD,Xbox 360,Dec-14-2011,Sega,Action | Platformer | Platformer | 2D | 2D,Games Master UK,91,Its pretty much the perfect Sonic! [March 2012 p.93]
Borderlands 3,Xbox One,Sep-13-2019,Gearbox Software,Action | Shooter | First-Person | Arcade,New York Daily News,100,What’s brilliant is how this can feed varying playstyles. Sure I’m a sniper guy but I’m currently in love with an assault rifle with a scope that FEELS like a sniper rifle. You might dig pistols but that pistol-like assault rifle? It’s OK to love that too.
Pro Evolution Soccer 2015,PlayStation 4,Nov-11-2014,Konami,Action | General | Sports | Traditional | Team | Soccer | Sim,IGN Italia,93,PES 2015 proves to be an incredible game with an intriguing pace deep tactical customization and improved online modes. Konami was right the pitch is theirs.
Dyad,PlayStation 3,Jul-17-2012,Right Square Bracket Left Square Bracket Games,Driving | Racing | Arcade | Futuristic | Futuristic,Gaming Age,100,If you allow yourself to get absorbed into what Dyad is offering though I think youll admit that theres a lot more to Dyad than what a simple text description can relate. And for me thats the sign of something truly great regardless of the type of media its presented in.
Antichamber,PC,Jan-31-2013,Demruth,Miscellaneous | Puzzle | General | Puzzle | General,GRYOnline.pl,95,Alexander Bruce - Antichambers creator - went out of his way to give us something more than just another first-person Portal-inspired puzzle game that appeals to critics using its alleged artistic value. Antichamber is an unusual fresh intriguing and great experience. A complex mind game that will find fans among art lovers and regular gamers alike. Give your brains a break from regular shooters and give them something more interesting to process. Give them Antichamber.
Sonic & All-Stars Racing Transformed,PlayStation 3,Nov-18-2012,Sumo Digital,Driving | Racing | Arcade | Kart | Other | Kart | Automobile,PSM3 Magazine UK,90,Skilled stylish well-balanced kart racing. [Jan 2013 p.101]
NBA 2K9,PlayStation 3,Oct-7-2008,Visual Concepts,Sports | Traditional | Team | Basketball | Sim | Sim,1UP,91,The game shines particularly bright in the Total Team Control mode which allows you to hook up online with nine other players for 5-on-5 basketball. This mode simulates the experience of playing an actual game of basketball more closely than any videogame Ive played.
Neverwinter Nights 2,PC,Oct-31-2006,Obsidian Entertainment,Role-Playing | PC-style RPG | PC-style RPG | Western-Style,GameDaily,100,This extremely enjoyable action RPG contains fabulous visuals plenty of options and incredible gameplay. Neverwinter Nights 2 is truly one of the most epic adventures found on a PC and it should be purchased without hesitation.
Mega Man Powered Up,PSP,Mar-14-2006,Capcom,Action | Platformer | Platformer | 2D | 2D,GameSpy,100,By far my favorite PSP game yet. Not only is it an outstanding remake of an already fantastic game but theres an entirely new version of the game with tons of replay value thanks to all of the unlockable characters.
