title , platform , release_date , developer , genres , reviewer , metascore , review
Arcania: The Complete Tale,PlayStation 3,Aug-30-2013,Spellbound,PC-style RPG | Western-Style | Role-Playing | General | Action RPG,GameCritics,50,With an interesting main storyline creative enemies and fundamentally solid gameplay its too bad that that Arcania: The Complete Tales technical flaws prevent it from being a must-play. There arent enough decent action-RPG hybrids for console players as it is and Arcania isnt going to do much to fix that.
Xiaolin Showdown,PlayStation 2,Nov-14-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,PSM Magazine,55,Fans of the program may be able to stomach the shallow repetitive combat and confusing enemy targeting but everyone else can avoid it with a clear conscience. [Jan 2007 p.88]
Tennis World Tour,Xbox One,May-22-2018,Bigben Interactive,Sports | Individual | Tennis,MondoXbox,55,Tennis World Tour feels too incomplete and detached from a real tennis experience to be at least satisfying. A good Career structure and nice graphics arent enough to counterbalance the bad gameplay and a lack of essential modes like online support and Doubles.
Hellboy: The Science of Evil,PSP,Jun-24-2008,Krome Studios,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Linear,Game Chronicles,54,I was a little disappointed with the length of the game. It was about an hour too short.
Spider-Man 2: The Game,PC,Jun-28-2004,Fizz Factor,Action Adventure | Sci-Fi | Sci-Fi | General,Computer Games Online RO,50,A dull 3D Action game in the strictest sense and besides the wall climbing or web swinging that your character can do it doesnt bring anything new to the genre
Star Trek: Shattered Universe,PlayStation 2,Jan-13-2004,Starsphere Interactive,Simulation | Sci-Fi | Large Spaceship,Worth Playing,55,Sadly this game is no Ikaruga or even a Crimson Skies; the truth of the matter is that I could be playing my old copy of AstroBlast on my old Atari 2600 (well if it still worked) and get the same amount of rush shooting random rocks as I could at shooting down ships and their shields in this game.
Iron Man 2,Wii,May-4-2010,High Voltage Software,Action | General | General,IGN,55,If you want to be Iron Man go get Marvel Ultimate Alliance or something because this isn’t cutting it.
Winter Sports 2: The Next Challenge,Xbox 360,Nov-18-2008,49Games,Sports | Alternative | Individual | Skiing | Skiing | Ski / Snowboard,IGN,45,The challenge with Winter Sports 2: The Next Challenge is spending a large amount of time attempting to master the events in this budget title when there are other all encompassing sports games that have better controls more depth and better visuals and commentary than this one.
Deca Sports 3,Wii,Oct-26-2010,Hudson | NATSUME ATARI Inc.,Sports | General | General,Nintendo Power,45,The execution feels both overly simplistic and loose. [Dec 2010 p.87]
Rugby 18,PlayStation 4,Oct-24-2017,Koch Media,Sports | Team | Rugby,Playstation Official Magazine UK,50,Congratulating Rugby 18 for its base functionality is like cheering for FIFA because they remembered to include the ball. [Christmas 2017 p.83]
Legacy: Dark Shadows,PC,Nov-19-2004,Razbor Studios,Adventure | 3D | First-Person | Fantasy | Third-Person | Fantasy,Four Fat Chicks,60,Legacy: Dark Shadows isnt a bad game and there definitely appeared to be a better game lurking somewhere just on the outer boundaries.
Planet of the Apes,PC,Sep-19-2001,Visiware Studios,Action | Action Adventure | General | General,GameZone,65,In spite of decent fight graphics and a solid audio track this PC release manages only minimal intrigue and game play that stagnates in the dark corridors that play out as the game’s map board.
Iron Man 2,Xbox 360,May-4-2010,Sega Studios San Francisco,Action | General | General,Console Monster,50,If you enjoyed the movie the game may potentially be worth a wait but as with most movie game tie-ins the game just isn’t up to scratch and will no doubt be found in the bargain-bin in a shop near you soon.
Wayward Manor,PC,Jul-15-2014,Moonshark,General | General | Adventure | Point-and-Click,Eurogamer,50,Neither a triumph of design nor storytelling and stymied by poor execution Wayward Manor is a rough proposition. But theres something worthwhile here even if its the unusual power fantasy of being able to haunt an aristocratic family from the safety of the rafters.
Things on Wheels,Xbox 360,May-12-2010,Load Inc.,Driving | Racing | Arcade | Arcade | Automobile,X-ONE Magazine UK,50,You can almost hear gamers exhale as they play. [Issue#42 p.112]
Cyberball 2072,Xbox 360,Sep-5-2007,Digital Eclipse,Sports | General | General | Team | Futuristic,IGN,50,Cyberball 2072 holds up fairly well and the option to team up with a friend and take on some live humans would have made this a great arcade football alternative. As it stands the game just isnt all there.
Transformers: Cybertron Adventures,Wii,Jun-22-2010,Next Level Games,Action | Action Adventure | Sci-Fi | Sci-Fi | General | Shooter | Third-Person | Arcade,Destructoid,70,Surprisingly good. Its definitely not as great in the gameplay department as War for Cybertron with a lot less to do and a far more restricted format but its superior narrative and decent arcade action is at least enough to make it worth picking up on its own.
25 to Life,Xbox,Jan-17-2006,Ritual Entertainment | Avalanche Software,Action | Shooter | Third-Person | Modern,Game Informer,58,You know the drill: extremely linear level designs that stitch together corridors open areas and dull objectives with all the refinement and subltlety of a drunken quilting circle. [Mar 2006 p.100]
Arcania: Fall of Setarrif,PC,Oct-24-2011,Spellbound,Role-Playing | PC-style RPG | General | Action RPG | PC-style RPG,Multiplayer.it,50,Arcania: Fall of Setarrif is unable to bring anything new in the Arcania universe. Same combat same objects smaller locations and lesser graphics make this experience a flat promenade toward an (again) unsatisfying final.
Mana Khemia: Student Alliance,PSP,Mar-10-2009,Gust,Role-Playing | General | General | Japanese-Style,Playstation: The Official Magazine (US),60,Which is too bad because beneath the sluggishness Mana Khemia: Student Alliance offers an absorbing school experience with quirky characters and a fun story. [June 2009 p.83]
Damnation,PC,May-22-2009,Blue Omega,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,PC Zone UK,50,Damnation is so deeply generic and boring so it gets the sort of mark that it deserves. [Aug 2009 p.71]
Wacky Races: Crash & Dash,DS,Jun-17-2008,Farmind Ltd,Driving | Racing | Arcade | Kart | Other | Kart,Cheat Code Central,48,Wacky Racers is still a better cartoon than a game. Crash and Dash is proof of that.
One Way Trip,PlayStation 4,Aug-30-2016,Beret Applications LLC,Action | General,We Got This Covered,60,One Way Trip may not be a great game but I definitely feel like everyone should meet Boobs Cowboy and use the term word more often.
Alien Blast: The Encounter,PC,Feb-9-2004,Made by Kiddies,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi,GameZone,55,You’re stuck in your gun turret firing off your weapons to an endless amount of aliens and that’s it! There isn’t anything else to do in the game but blow up aliens in your turret.
Robot Arena,PC,Apr-1-2001,Gabriel Interactive,Strategy | Breeding/Constructing | General | Breeding/Constructing,Happy Puppy,40,To clarify its your typical boy-meets-scrap-parts-that-will-eventually-become-a-killing-machine tale minus any compelling death scenes or token nudity shots.
Rally Challenge 2000,Nintendo 64,Jun-30-2000,Europress,Driving | Racing | Rally / Offroad,Hot Games,50,Its not going to keep you up nights either; its simply an amalgam of traits copied from more successful franchises with a few new innovations that dont really add much to the gameplay.
Emergency Heroes,Wii,May-27-2008,Ubisoft Barcelona | Ubisoft Reflections,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,Eurogamer,50,If youre the parent of a five year-old boy you can sit them in front of Emergency Heroes and leave the room confident its less graphically violent than an episode of The Archers. Just be aware that for anyone over five its also less thrilling.
7554,PC,Jul-20-2012,Emobi Games,Action | Shooter | Shooter | First-Person | Historic | Arcade,PC Gamer,43,Even $12 is too much to ask for what feels like a half-hearted community mod. [Apr 2012 p.79]
GT Pro Series,Wii,Nov-14-2006,MTO,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,GameSpot,51,It doesnt take long to get over the novelty of the included steering wheel and beyond that this is a very unremarkable racing game that isnt much fun.
Timeline,PC,Nov-12-2000,Timeline Computer Entertainment,Action | General | General,Happy Puppy,50,In an attempt to please everyone the games standard may be that of the lowest common denominator. At least the book is included in the package.
MotionSports Adrenaline,Xbox 360,Nov-1-2011,Ubisoft Vancouver,Sports | General | General,MondoXbox,54,A good activities and environments variety is ruined by too-monotonous gameplay where except for climbing were asked to repeat very similar moves for each sport.
Harry Potter and the Deathly Hallows Part 1,Wii,Nov-16-2010,Electronic Arts,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Cheat Code Central,50,This game feels like a preliminary build rather than a finished game and its unenjoyable as a result.
The Golden Compass,Xbox 360,Dec-4-2007,Shiny Entertainment,Action Adventure | Fantasy | General | Fantasy,GameSpot,45,The Golden Compass is just another family-friendly film cash-in with few redeeming qualities.
Gungrave VR,PlayStation 4,Dec-11-2018,IGGYMOB,Action | Shooter | Light Gun,Video Chums,40,Gungrave VR will make you feel cool as you shoot your foes while dodging and occasionally reflecting their projectiles but its so sloppily put together that its hard to enjoy the action for longer than a few minutes at a time.
Waking,PC,Jun-18-2020,Jason Oda,Action | General,The Indie Game Website,60,In theory Waking sounds like a fascinating project with the game showing hints of delivering a highly tailored personal and transformative experience. But what begins as an exercise for intimate self-reflection wound up becoming an increasingly detached experience for the player. By putting them into the game in the most literal sense Waking fell short when it was unable to capture all the nuances of its impossible protagonist: yourself. While I admire the boldness of its vision I simply couldn’t connect with the extent of its execution.
JASF: Jane's Advanced Strike Fighters,PlayStation 3,Nov-15-2011,Trickstar Games,Action | Simulation | Flight | Flight | Combat,Playstation Official Magazine UK,40,Stuttery. [March 2012 p.95]
Taito Legends Power-Up,PSP,May-17-2007,Empire Oxford,Miscellaneous | Compilation | Compilation,Games Master UK,44,A tepid bundle of mini-games that fails to raise a laugh or even the pulse. [Dec 2006 p.100]
Rapala Tournament Fishing!,Wii,Nov-22-2006,MagicWand,Sports | Individual | Nature | Fishing | Fishing,Cheat Code Central,50,It speaks volumes that when I was taking a break from reviewing RTF I went back to my Zelda game and found myself visiting the fishing hole and enjoying it far more even though its not as complex as Rapala.
DARK,PC,Jul-3-2013,Kalypso,Action Adventure | Modern | General | Modern | Linear,Hooked Gamers,50,There are certain moments where everything clicks where the stars align and you’ll feel like the dark puppetmaster you should feel like the whole game and most of these moments are because of the powers.
Seduce Me,PC,Jan-2-2013,None,Strategy | General | General,IGN Italia,50,Seduce Me gives you what youre looking for but not much more. It has some nice ideas but theyre not well developed and even the adult content while decently made and with some nice art could have been better. A mediocre game.
Lets Fish! Hooked On,PlayStation Vita,Jan-29-2013,SIMS,Sports | Individual | Nature | Fishing | Fishing,Gamestyle,50,Let’s Fish! Hooked On is simply an average game one that you will go back to once in a while but not one that you will seek out to play. It is a game that does the basics well enough but could have done with more time engaging the player. It is by no means a game you should avoid but neither is it one that you should rush and download.
Brigade E5: New Jagged Union,PC,Oct-17-2006,Apeiron,Strategy | Turn-Based | Modern | General | Modern,Game Chronicles,50,Brigade E5 has the biggest choice of weapons and equipment I have seen in any video game and it is all usable. That in itself says a lot toward the game and its potential even though it does have some larger problems.
Turtle Tale,3DS,May-22-2014,Saturnine Games,Action | General | Platformer | 2D,FNintendo,50,There is nothing to say about a game that promises very little and aims very low. This is a low-cost low-ambition low-achievement title - there are no significant problems but its margin is so narrow that theres no space to do anything else other having a short-lived entertaining run that wont take long to finish.
Street Supremacy,PSP,Feb-28-2006,Genki,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Cheat Code Central,50,The game suffers from long loads poor control and an unplayable multi-player mode.
Dragon's Lair,Xbox 360,May-18-2012,Digital Leisure Inc. | Digital Leisure,Action | Adventure | Interactive Movie | General | Arcade | Interactive Movie,DarkStation,50,Nostalgia is the sole reason I can fathom someone would want Dragons Lair at this point and admittedly the Xbox Live Arcade version is as solid as a HD release as either the iOS or PSN release. Regardless Dragons Lair is a quest best remembered in kind aged memories rather than on your Xbox 360.
American Idol,PlayStation 2,Nov-11-2003,Hothouse Creations,Miscellaneous | Rhythm | Music,Total Video Games,60,It’s a very simple concept if you’re a Pop Idol fan then you’ve probably already put in your pre-order for this game if you’re not then it’s better left staying away from this game it’s simply too shallow and doesn’t last long enough to warrant more then a rent.
101-in-1 Sports Party Megamix,Wii,Jan-13-2011,Nordcurrent,Sports | General | General,Cubed3,60,101-in-1 Sports Party Megamix may not set the world on fire or usurp the likes of WarioWare: Smooth Moves from its lofty perch but Nordcurrents effort definitely achieves some merit for including such a vast amount of mini-games many of which do indeed prove to be extremely entertaining either alone or with three other friends in tow.
007 Legends,PlayStation 3,Oct-16-2012,Eurocom Entertainment Software | Eurocom,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Official PlayStation Magazine Benelux,52,The biggest problem is the god awful graphics. Even the Bond logo on the background of the menu looks like it was imported directly from a PlayStation 1 game. And thats just the menu screen the actual game doesnt look much better. [December 2012 p.88]
Mall Tycoon,PC,Feb-3-2002,Holistic Design | Inc.,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,GameSpot,46,The games excellent music just cant compensate for its poor graphics or clunky interface.
Duke Nukem: Manhattan Project,Xbox 360,Jun-23-2010,3D Realms,Action | Shooter | Shooter | First-Person | Scrolling | Shoot-'Em-Up | Sci-Fi | Horizontal,Official Xbox Magazine UK,50,A sub-par game that hasnt aged well. [Sept 2010 p.103]
Clash of the Titans,PlayStation 3,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,Extreme Gamer,56,Depending on your expectations Clash is likely going to disappoint and even with all its heart and extra features the core mechanics are slightly dated which brings the action down a notch.
0 Day Attack on Earth,Xbox 360,Dec-23-2009,Gulti,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Official Xbox Magazine,50,Online play undercut by crummy design choices. [Mar 2010 p.83]
Iron Man 2,PlayStation 3,May-4-2010,Sega Studios San Francisco,Action | General | General,Impulsegamer,50,Iron Man 2 limps onto the scene for several game platforms and is a rusted heap on arrival. The bit of fun to be had does not out weigh the not so fun aspects of the game.
Dollhouse,PlayStation 4,May-24-2019,Creazn | Soedesco,Adventure | General,Vandal,40,Dollhouse has some interesting ideas but currently there are to many bugs including some game-breaking bugs. When it works its repetitive nature shows up and even if the developers fix the bugs we don’t think we would have a particularly good game. At least for now if you’re interested in the game wait for a few patches.
Star Trek: Shattered Universe,Xbox,Jan-14-2004,Starsphere Interactive,Simulation | Sci-Fi | Large Spaceship,RealGamer,56,Due to its overall poor design the game seems to of become nothing more then a mass of space shooting sequences.
Nickelodeon Kart Racers,Switch,Oct-23-2018,Bamtang | Maximum Games,Racing | Arcade | Automobile,Nintendo Enthusiast,45,You would need to be a really hardcore SpongeBob SquarePants Rugrats Hey Arnold! or Teenage Mutant Ninja Turtles fan to prefer this. I don’t doubt that there is a really good game that could be made with the Nickelodeon license but it needs to have much better core mechanics. And with such a great library of Nickelodeon properties available you can’t help but feel it should be using more of them.
Way of the Dogg,Xbox 360,May-3-2013,Echo Peak,General | Action | General,Multiplayer.it,50,A missed opportunity an original title that suffers from numerous flaws that make the gaming experience flawed.
4PM,PC,Jul-9-2014,Bojan Brbora,Adventure | General | 3D | First-Person,SpazioGames,40,4 PM is not what we want from the new school of storytelling. Exploiting themes such as alcoholism and suicide to make an otherwise unattractive project appealing is sinister and disrespectful.
WWII Aces,Wii,Mar-21-2008,Arcade Moon,Simulation | Flight | WWII | WWII | Combat,IGN,45,Its still a pretty crappy game but theres certainly a little more merit in this game compared to some of the other lower-budget third party Wii titles on the market.
Delta Force: Xtreme 2,PC,May-27-2009,NovaLogic,Action | General | Shooter | Shooter | First-Person | Tactical | Modern | Modern,GameSpot,50,This xtremely forgettable first-person shooter doesnt excel at anything.
Slain!,PC,Mar-24-2016,Wolf Brew Games,Action | Platformer | 2D,Games.cz,50,Visually nice heavy metal platformer forgot to sell its soul to the devil to get some fun in its gameplay. The creators focused too much on the music and visuals but forgot about the game.
Alekhine's Gun,PC,Mar-11-2016,Maximum Games,Historic | Action Adventure | General,Pelit (Finland),47,You come at the king you best not miss. Comparing Alekhine’s Gun to an AAA title like Hitman may seem unfair but Maximum Games made the mistake of trying to defeat the ruler of the genre with its own weapons and they take a beating on every front. [May 2016]
Tank Beat,DS,Jun-1-2007,MileStone Inc.,Action | Simulation | General | General | Vehicle | Combat,Deeko,70,The control scheme is impressive the multi-player mode is entertaining and the mission structure is solid but the visuals and audio presentation really could have used a bit of work; plus the game is simply too short.
The Polar Express,GameCube,Nov-2-2004,Blue Tongue Entertainment,Action Adventure | Fantasy,PGNx Media,55,A definite case of a game rushed to meet the movie’s release. Blue Tongue incorporated several styles of play but these are blemished by the imperceptive control scheme.
Around the World in 80 Days,Game Boy Advance,Jul-5-2004,Saffire,Action Adventure | Modern,Nintendo Power,48,Responsive control helps make the game an enjoyable play. [Oct 2004 p.124]
Evil Dead: Hail to the King,PC,Mar-28-2001,Heavy Iron Studios,Action Adventure | Horror | Horror | Survival,Computer Games Magazine,40,On the whole Evil Dead isnt horrifically bad—just surprisingly limp-wristed.
Naval Assault: The Killing Tide,Xbox 360,Jun-15-2010,Artech Studios,Simulation | Submarine | Submarine | Marine | Combat,IGN,45,If Naval Assault had been a downloadable Xbox Live Arcade title it would have been easy to forgive a lot of its shortcomings. Unfortunately its not; it looks like a last-gen game with some of the worst sound design and music Ive seen in a retail release no mid-mission checkpoints and most importantly not much to hold ones interest for more than a few fleeting moments.
The Chaos Engine (2013),PC,Aug-29-2013,Abstraction Games,Action | Shooter | Shooter | Third-Person | Shoot-'Em-Up | Sci-Fi | Sci-Fi | Top-Down,GamingTrend,48,It’s a bummer but that’s what happens to most video games as they age: they’re never as good as we once remembered.
Space Raiders,GameCube,Apr-19-2004,Taito Corporation,Action | Shooter | Third-Person | Sci-Fi,GameShark,40,The enemies are varied enough and can be deadly but they are animated poorly and just look bad.
Dr. Seuss' The Cat in the Hat,Game Boy Advance,Nov-5-2003,Digital Eclipse,Action | General,GameZone,50,While not a bad childrens game in the sense of being too hard or frustrating neither is it a good game and it wont keep anyones attention for long.
Ducati World Racing Challenge,Dreamcast,Feb-13-2001,Attention To Detail,Driving | Racing | GT / Street,Daily Radar,50,Serious motorcycle enthusiasts might want to give this one a whirl -- to crash really expensive bikes on bland racecourses if for nothing else -- but the vast majority of Dreamcast owners will want to avoid this game.
Ace Banana,PlayStation 4,Oct-13-2016,TVR,Action | General,Playstation Official Magazine UK,50,Its a shame Ace Banana can be so flustering because there is a decent shooting gallery to unpeel here. [Christmas 2016 p.86]
DRIV3R,PC,Mar-15-2005,Reflections Interactive,Driving | Action Adventure | Racing | Mission-based | Arcade | Mission-based | Open-World | Automobile,IGN,54,Almost all of the much-touted style evaporates as soon as the introductory movie is over and were met with stiff animation blurry textures popping geometry a dated engine underwhelming vehicle sound a stale world kryptonite light poles bouncing parked cars forgettable on-foot action and only passable vehicular dynamics.
Screwjumper!,Xbox 360,Nov-14-2007,Frozen Codebase,Action | General | General,Xboxic,50,The free-falling dynamic feels fresh and acts as the element that sets the title apart from the rest of the pack but due to the poor execution of the intriguing gameplay formula and downsides like too little bang for the buck Screwjumper! falls flat on its face.
Made Man: Confessions of the Family Blood,PC,Apr-23-2007,Silverback Studios,Action Adventure | Modern | General | Modern,PC Format,51,There are a million and one better shooters out there. [Dec 2006 p.118]
Chronus Arc,3DS,Oct-1-2015,Kemco,Role-Playing | Japanese-Style,Cubed3,50,Chronus Arc may not be anywhere near as desirable as some of the other latest RPG releases but for the price it still manages to deliver a somewhat enjoyable traditional and recognisable Japanese role-playing experience.
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U,Nov-19-2013,WayForward,Action Adventure | Fantasy | General | Fantasy,Nintendojo,42,It’s just too bad that this dungeon crawler just doesn’t live up to what it looks like.
Emergency Mayhem,Wii,Apr-15-2008,Supersonic Software,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,IGN,50,Emergency Mayhem is a me-too Crazy Taxi clone with some added Wii waggle minis. If you can live with that -- and the games lackluster graphical presentation -- you will find a fast-paced arcde-style driving game here.
Protothea,Wii,Jun-2-2008,Digital Builders | Sabarasa Entertainment,Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,Nintendo Life,50,Some people may enjoy the interesting control setup and the innovative power-ups but poor level design average graphics little enemy variation the slow pace awful music and bad sound effects ultimately sour what could have been an enjoyable blast.
Psychotoxic,PC,Feb-25-2005,NuClearVision,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,IGN,50,There are bugs and instability and interesting environments cant overcome bland gameplay weak AI and lack of polish.
ShellShock 2: Blood Trails,PC,Feb-13-2009,Rebellion,Action | Shooter | Shooter | First-Person | Third-Person | Historic | Historic | Historic | Arcade,PC Games,51,A terrible shooter with pretty much nothing to like about: the level design is horrible and the AI turns out to be foolish at best. Explicit gore does not make up for bad game design in fact it makes this games mistakes stand out even more. If it werent for the acceptable cutscenes and some halfway spooky level sections this game would be an even bigger disaster than it already is.
Underground Pool,DS,Jan-26-2007,FrontLine Studios,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,GameZone,49,Underground Pool could have been a fun portable billiards experience for your Nintendo DS but limited touch screen action unintelligent opponent AI and poor controls make this one a game you should skip.
Freedom: First Resistance,PC,Dec-14-2000,Red Storm Entertainment,Action Adventure | Sci-Fi | General,Gamezilla!,69,If youre a fan of McCaffreys writing then take a look at this one -- youll probably enjoy it. But if youre a real adventure aficionado youll undoubtedly find the game too easy for your tastes better to give this one a miss than be disappointed.
Eureka Seven Vol. 2: The New Vision,PlayStation 2,Apr-23-2007,Namco Bandai Games America,Action | Shooter | Third-Person | Sci-Fi,GamerNode,50,Eureka 7 Vol. 2: The New Vision suffers from a plethora of problems ranging from bad combat to a corny story to a bunch of un-fixed bugs. As an interactive anime however youre getting ~5 hours or so of new video about the Eureka 7 universe.
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,PlayStation 3,Nov-19-2013,WayForward,Action Adventure | Fantasy | General | Fantasy,XGN,50,The show Adventure Time is funny quirky and even heartwarming at some times. It’s a shame the game is the opposite of that and just plain old boring. There is too little variation in the game and with a hundred levels; it’ll be difficult to get through the game.
Xiaolin Showdown,Xbox,Nov-15-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,GameZone,43,Xiaolin Showdown relies on its multiplayer to facilitate replay value. Unfortunately this game doesnt have any. The monotonous and all-too-easy button-mashing combat is so been there done that its not even remotely interesting.
Painkiller: Hell & Damnation,PlayStation 3,Nov-26-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Official PlayStation Magazine Benelux,45,The only thing Painkiller gets right (sort of) are the original weapons. Everything else is a complete mess. The game looks better than the original but that is about the only good thing you can say about the graphics. Blurry textures horrible screen tearing and slow loading details ruin the experience even further. [September p.88]
Farming Simulator,PlayStation 3,Nov-19-2013,Giants Software,Simulation | General | General | Virtual | Career,Hardcore Gamer,50,At the end of the day unless you’re an agriculture fanatic that is interested in the rush of cultivating and harvesting fields for hours on end you’re likely to feel cheated by a lack of content boring gameplay and unimpressive visuals. Ultimately the farm life is exactly what I expected — a lot of hard work for very little pay off.
Escape Dead Island,PlayStation 3,Nov-18-2014,Fatshark AB,Action Adventure | Adventure | 3D | Survival | Third-Person | Modern,The Escapist,50,There isnt much reason to play Escape Dead Island. The narrative has a few standout moments and youll occasionally meet an enemy that will throw you for a loop. Those moments are unfortunately needles in a haystack of monotonous gameplay thats ultimately boring.
Inner Chains,PC,May-18-2017,Telepaths Tree,Action | Shooter | First-Person | Arcade,GRYOnline.pl,45,Inner Chains is scary but not due to its atmosphere. Underneath a beautiful haunting world hides a boring simple shooter. Everything looks good at first glance but the devil is in the details. And the details are frustrating and full of bugs. The entire game looks and feels like an unfinished tech-demo.
The Warriors: Street Brawl,Xbox 360,Sep-23-2009,CXTM,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Gaming Nexus,50,Unfortunately The Warriors: Street Brawl completely forgets what was fun about the movie and the 2004 game instead the property into a repetitive brawler with no depth or character!
Brain Boost: Gamma Wave,DS,Nov-17-2006,Interchannel,Miscellaneous | Edutainment | Edutainment,IGN,45,Not liking Brain Boost has nothing to do with Majesco copying Nintendo and has everything to do with Majesco not copying what made Nintendos Brain games good.
MTV Sports: Skateboarding featuring Andy Macdonald,PlayStation,Sep-12-2000,Darkblack,Sports | Alternative | Skateboarding,Daily Radar,50,Its not a terrible game and if someone were trapped on a long flight with nothing but this game and a PSOne they could do a lot worse.
Zatch Bell! Mamodo Fury,PlayStation 2,Sep-19-2006,Mechanic Arms,Action | Fighting | 3D,Digital Entertainment News,45,Fans of the show will adore it. Anyone else is more likely to scratch their head in puzzlement and move on to more complete fighters.
Blood Drive,Xbox 360,Nov-2-2010,Sidhe Interactive,Simulation | Driving | Racing | General | General | Vehicle | Combat,Gamereactor Denmark,50,Zombie-filled races is a nice if not exactly original idea but the developers havent managed to turn it into an interesting game. The gameplay quickly becomes tedious the car physics feel too light the difficulty lacks challenge and frequent slowdowns mar the experience. If youre hurting for a Carmageddon sequel this might sate you for a while but its no replacement.
Prison Break: The Conspiracy,Xbox 360,Apr-1-2010,ZootFly,Adventure | General | General,Gamereactor Denmark,50,Flawed in so many ways this feels like a rushed product and even though the voice acting is by most of the actors from the show it feels as uninspired as the rest of the game.
Freestyle Street Soccer,Xbox,Mar-25-2004,Silicon Dreams,Sports | Traditional | Soccer | Arcade,Maxim Online,40,Passing and shooting in these high-scoring battles is as easy as squeezing the trigger on an Uzi but complicated button-mashing for trick moves muddy graphics and a schizophrenic soundtrack of Method Man TLC and Foo Fighters all draw red cards.
Dragon Ball Z: Taiketsu,Game Boy Advance,Nov-24-2003,Webfoot Technologies,Action | Fighting | 2D,Armchair Empire,59,A poorly constructed fighting game that doesnt have the same fun and addicting aura that Street Fighter and King of Fighters has.
Family Guy: Back to the Multiverse,PlayStation 3,Nov-20-2012,Heavy Iron Studios,Action | General | Action Adventure | Fantasy | General | Fantasy,Gamestyle,50,This would make an excellent PSN or XBLA game and would be worth paying top price for. But as a top price full release game this should be a lot better.
The Golden Compass,PlayStation 3,Dec-4-2007,Shiny Entertainment,Action Adventure | Fantasy | General | Fantasy,GameSpot,45,The Golden Compass is just another family-friendly film cash-in with few redeeming qualities.
Scourge: Outbreak,Xbox 360,Jul-3-2013,Tragnarion Studios,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Vandal,50,We know theres a lot of talent in this studio but this time they offer a mediocre experience where even though the main mechanic works its hard to highlight something.
MotionSports,Xbox 360,Nov-4-2010,Ubisoft Milan,Sports | General | General,Official Xbox Magazine UK,50,Youd do better to get Kinect Sports instead. [Feb 2011 p.99]
Looney Tunes: Acme Arsenal,Xbox 360,Oct-9-2007,Red Tribe,Action | Action Adventure | Fantasy | Platformer | Fantasy | 3D,Official Xbox Magazine,60,Moderately challenging and entertaining Acme Arsenal is nevertheless far from memorable. [Nov 2007 p.99]
Real Steel,Xbox 360,Oct-12-2011,Yuke's,Action | Fighting | Fighting | 3D | 3D,DarkStation,50,Grinding out levels and paid for content have their places in games and neither should be in a $10 downloadable game based on a movie. There are a few moments that the game feels really fun but those moments wear off very quickly once the grind kicks in. Unless Real Steel is a movie that defines you there really isnt any reason to go whole hog over this game. Oh it doesnt have Hugh Jackman in it in case you were wondering.
Soldier Elite,PC,May-29-2006,Metropolis Software,Action Adventure | Sci-Fi | General,IC-Games,45,It could have been done so much better there are so many little flaws that add up to a missed opportunity for a decent game. The graphics and physics are very good but the faults with it cancel these out.
Deep Black: Reloaded,PC,Apr-18-2012,Biart,Action | Shooter | Shooter | Third-Person | Modern | Arcade,Everyeye.it,60,After Depth Hunter Biart shows once again their ability to manage the underwater worlds. Deep Black Reloaded though is a FPS that has many problems but it could also be the starting point for more successful products.
Battle: Los Angeles,Xbox 360,Mar-11-2011,Saber Interactive,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,IGN,55,The game lacks variety but it also doesnt outstay its welcome. If you want some laughs and dont mind that the shooting experience is average at best playing through this alien invasion is probably more entertaining than the movie and youll get some Achievements/Trophies out of it.
Montague's Mount,PC,Oct-9-2013,Polypusher Studios,Action Adventure | Horror | Horror,XGN,50,Montague’s Mount has a fantastic atmosphere but is too slow to get really creepy. With a mysterious tone you’ll want to discover it more and more. However it has too many flaws to be memorable.
Charlie and the Chocolate Factory,GameCube,Jul-11-2005,High Voltage Software | Backbone Entertainment,Action Adventure | Modern,IGN,45,Bad control and poor execution ruin the experience.
