title , platform , release_date , developer , genres , reviewer , metascore , review
CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox 360,Oct-26-2010,Telltale Games,Adventure | General | General,Game Chronicles,55,With Fatal Conspiracy it is as if Telltale forgot what made Sam & Max Monkey Island and Wallace and Gromit so successful in the console world and it comes off as a sorry port of a lackluster PC game.
Go! Sports Skydiving,PlayStation 3,Feb-7-2008,Light Weight,Sports | Alternative | Individual | Other | Other,NZGamer,60,The visuals are generally clean and bright while the audio is made up of your generic menu music and a series of beeps and tones when instructed to move or perform a certain action.
Prison Break: The Conspiracy,PlayStation 3,Mar-30-2010,ZootFly,Adventure | General | General,PSFocus,68,The television series is great but the game isn’t. The main aspects are stealth gameplay fighting and quick time events. Only the stealth part works in this game the other two don’t. The graphics are nice and the audio is fine. The voice-acting could have been better but overall it’s good to listen to.
Smashing Drive,Xbox,May-13-2002,Namco,Driving | Racing | Futuristic,Electronic Gaming Monthly,55,You can drop a few quarters at the local arcade or half a Benjamin for the home version and still beat the game in one sitting. [June 2002 p.120]
ATV: Quad Power Racing,PlayStation,Aug-23-2000,Climax Group,Driving | Racing | Rally / Offroad,Happy Puppy,50,The graphics may be lackluster but the music is worse.
TMNT,DS,Mar-20-2007,Ubisoft Quebec,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Games Master UK,56,Middle-of-the-road DS gaming thats not offensive or horrible - just not very good. [May 2007 p.83]
Arcania: The Complete Tale,PlayStation 3,Aug-30-2013,Spellbound,PC-style RPG | Western-Style | Role-Playing | General | Action RPG,TotalPlayStation,50,ArcaniA has an expansive world to explore. Unfortunately theres almost nothing of interest to find there and youll likely leave unsatisfied.
Xiaolin Showdown,PlayStation 2,Nov-14-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,Game Chronicles,65,A lack of imagination in terms of game mechanics doomed it to the rental bin and not the permanent collection.
Tennis World Tour,Xbox One,May-22-2018,Bigben Interactive,Sports | Individual | Tennis,SomosXbox,60,With a great base that reminds Top Spin Tennis World Tour presents more errors than they should with a game that seems in progress.
Hellboy: The Science of Evil,PSP,Jun-24-2008,Krome Studios,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Linear,AtomicGamer,60,A hastily made not much fun not worth the money movie add-on. Youre better off buying a box of Hellboy Cornflakes.
Spider-Man 2: The Game,PC,Jun-28-2004,Fizz Factor,Action Adventure | Sci-Fi | Sci-Fi | General,3DAvenue,60,The problem with Spiderman 2 is its lack of depth.
Star Trek: Shattered Universe,PlayStation 2,Jan-13-2004,Starsphere Interactive,Simulation | Sci-Fi | Large Spaceship,Gamer's Pulse,66,While the actually gameplay is without much issue it borrows heavily from other games particularly the Rogue Squadron series making its mission-based gameplay highly unoriginal and trite.
Iron Man 2,Wii,May-4-2010,High Voltage Software,Action | General | General,Gaming Nexus,58,Iron Man 2 is better than your average movie game but its still rather short and limited in scope. The visuals are great and the controls work well but I have a feeling HVS couldve done a lot more with the property if they had more time to work on the game.
Winter Sports 2: The Next Challenge,Xbox 360,Nov-18-2008,49Games,Sports | Alternative | Individual | Skiing | Skiing | Ski / Snowboard,360 Gamer Magazine UK,50,Winter Sports 2009 simply does the job. It is easy to play and offers a fair amount of entertainment – and at a welcome bargain price that will appeal to many sports fans. However with poor presentation values and only a handful of really fun or challenging events it’s a game you’ll be unlikely to dig out on a regular basis unless you’ve an unquenchable thirst for competition or a few mates up for some multiplayer action.
Deca Sports 3,Wii,Oct-26-2010,Hudson | NATSUME ATARI Inc.,Sports | General | General,Nintendojo,58,There is some fun to be had in Deca Sports 3 and its a sure-fire hit at parties. Not a hard-core sports simulator but some lesser-known sports that dont get the full retail package are also nice to find here.
Rugby 18,PlayStation 4,Oct-24-2017,Koch Media,Sports | Team | Rugby,Gameblog.fr,50,Rugby 2018 is lacking the depth to reach the level of the best sports games.
Legacy: Dark Shadows,PC,Nov-19-2004,Razbor Studios,Adventure | 3D | First-Person | Fantasy | Third-Person | Fantasy,eToychest,70,My advice: Set aside a larger budget for voice acting and make sure the environments are as interactive toward the end as they are in the beginning. For players dont expect a classic because you wont find this game fulfilling that need. But as long as you set your expectations a bit lower you should be entertained.
Planet of the Apes,PC,Sep-19-2001,Visiware Studios,Action | Action Adventure | General | General,Yahoo!,70,The lack of a mid-game save aside PoA is great fun to play - not only does it have the necessary hook to keep you interested in what happens next but it manages to perfectly reproduce the atmosphere of the Apes films.
Iron Man 2,Xbox 360,May-4-2010,Sega Studios San Francisco,Action | General | General,Games Master UK,52,A twisted shrine to mediocrity. [Aug 2010 p.104]
Wayward Manor,PC,Jul-15-2014,Moonshark,General | General | Adventure | Point-and-Click,Game Informer,50,My time with Wayward Manor felt more like a trial than a macabre puzzle adventure about a haunted house. Wayward Manor isn’t frightening but it sure scared me away.
Things on Wheels,Xbox 360,May-12-2010,Load Inc.,Driving | Racing | Arcade | Arcade | Automobile,GameSpot,50,A lot of little flaws suck most of the fun out of this take on radio-controlled car racing.
Cyberball 2072,Xbox 360,Sep-5-2007,Digital Eclipse,Sports | General | General | Team | Futuristic,Eurogamer,50,American Football fans looking for a cheap retro fix will probably squeeze 400 points worth of fun out of Cyberball before déjà vu sets in but the absence of any real multiplayer challenge means any amusement comes with a built-in expiry date one that arrives sooner than youd like. Its no Speedball thats for sure.
Transformers: Cybertron Adventures,Wii,Jun-22-2010,Next Level Games,Action | Action Adventure | Sci-Fi | Sci-Fi | General | Shooter | Third-Person | Arcade,Multiplayer.it,70,Transformers is a funny rail shooter with nice graphics and four different weapons you can use to shot your enemies during two available campaigns. The problem is the game is way too easy as you can finish it in a few hours. It also lacks any form of progression or power-ups.
25 to Life,Xbox,Jan-17-2006,Ritual Entertainment | Avalanche Software,Action | Shooter | Third-Person | Modern,VGPub,64,If you have Live this can be an incredibly enjoyable game once you get used to the profane and immature nature of players that frequent the lobbies.
Arcania: Fall of Setarrif,PC,Oct-24-2011,Spellbound,Role-Playing | PC-style RPG | General | Action RPG | PC-style RPG,GameStar,58,Its very short but we still had to force ourselves to play on. Dumb non-stop battles oversized dungeons and a tiring story is basically all there is. Think twice before buying this one.
Mana Khemia: Student Alliance,PSP,Mar-10-2009,Gust,Role-Playing | General | General | Japanese-Style,Vandal,65,Because of the wide RPG library in PS2 and PSP and sspecially in PS2 during his ten years of life Mana Khemia can sneak modestly between hardcore Atelier Iris fans. There are not many surprises in this game which is too conservative but can offer some hours of fun.
Damnation,PC,May-22-2009,Blue Omega,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,GameStar,58,Technically Damnation is not up to date it looks like a game from the 20th century with overly complicated controls. Its a shame because it could have been so much better. Blue Omega please try again.
One Way Trip,PlayStation 4,Aug-30-2016,Beret Applications LLC,Action | General,GamingTrend,60,One Way Trip is the story of a definite and unjust death sentence told amongst an eerily realistic dissociative drug trip backdrop that freaked my delicate mind more than once. Basic disjointed and tragic this game strips away almost all functions of a game and makes you a decision maker. Plagued with crashes that can cause fatal errors One Way Trip does have some improvements to make. With those improvements and time One Way Trip is sure to become a cult favorite of the PlayStation 4 age.
Alien Blast: The Encounter,PC,Feb-9-2004,Made by Kiddies,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi,Game Chronicles,60,Aliens Blast: The Encounter never makes any pretense toward being anything other than it is a simple straightforward shoot ‘em up extravaganza and depending upon whether or not this is your cup of tea will be the major factor in your purchase decision.
Robot Arena,PC,Apr-1-2001,Gabriel Interactive,Strategy | Breeding/Constructing | General | Breeding/Constructing,IGN,43,While its prettier than most budget titles it also suffers from the vacancy that so often comes with nice looking people dogs or mechanical monsters. It looks great standing still but give it a complicated task and it all goes to pieces.
Rally Challenge 2000,Nintendo 64,Jun-30-2000,Europress,Driving | Racing | Rally / Offroad,IGN,60,Its not a miserable game by any stretch -- the bad fogging can be worked around the sad audio can be drowned out without missing anything and the lacking tracks are at least true to the sport.
Emergency Heroes,Wii,May-27-2008,Ubisoft Barcelona | Ubisoft Reflections,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,n-Revolution Magazine UK,60,More suited to a younger audience. It wears thin after a while but cheap thrills can easily tempt you back. [Issue#25 p.77]
7554,PC,Jul-20-2012,Emobi Games,Action | Shooter | Shooter | First-Person | Historic | Arcade,Absolute Games,62,7554 deserves brownie points for trying to break the mold. Instead of the overused US invasion of 1965 the developers chose 1954 – the final year of the First Indochina War. Too bad this is the only original idea in the entire game. 7554 is just a carbon copy of Call of Duty: Modern Warfare sans multiplayer.
GT Pro Series,Wii,Nov-14-2006,MTO,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Pelit (Finland),58,A poor excuse for a racing game. The only good thing is the wheel that comes with the game. Using it is actually quite fun. [Jan 2007]
Timeline,PC,Nov-12-2000,Timeline Computer Entertainment,Action | General | General,GameSpy,56,Sadly much of the game feels as if it were rushed and the games story and characters are presented so poorly as to all but ruin what could have an enjoyable experience.
MotionSports Adrenaline,Xbox 360,Nov-1-2011,Ubisoft Vancouver,Sports | General | General,Extreme Gamer,56,Ubisoft had great hopes and ambition when planning and creating MotionSports Adrenaline but when an fast paced extreme sports game has unresponsive controls it leaves you feeling very let down and frustrated.
Harry Potter and the Deathly Hallows Part 1,Wii,Nov-16-2010,Electronic Arts,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Official Nintendo Magazine UK,60,As movie tie-ins go this is a decent effort - but youd need to have downed your body weight in butter-beer to claim that it didnt need a little more care attention and (perhaps) experience in its creation.
The Golden Compass,Xbox 360,Dec-4-2007,Shiny Entertainment,Action Adventure | Fantasy | General | Fantasy,Official Xbox Magazine,60,Theres no reason to play The Golden Compass unless the movie or book absolutely monopolizes your imagination. [Jan 2008 p.62]
Gungrave VR,PlayStation 4,Dec-11-2018,IGGYMOB,Action | Shooter | Light Gun,Destructoid,50,Gungrave like when it debuted over a decade ago is an acquired taste.
Waking,PC,Jun-18-2020,Jason Oda,Action | General,TheGamer,70,Waking probably wont resonate with most - its far too oblique and mixed for most and its complicated art for weirdos. But as one of those weirdos I found Jason Odas unique thesis on life death and everything between the two to be an engaging engrossing and challenging experience.
JASF: Jane's Advanced Strike Fighters,PlayStation 3,Nov-15-2011,Trickstar Games,Action | Simulation | Flight | Flight | Combat,Playstation Official Magazine Australia,50,From the first mission to the last J.A.S.F. is left to rot by the arcadey and capable Ace Combat for sheer thrills embarrassed by the variety of missions offered in H.A.W.X. 2 and technically outperformed by the more serious IL-2 Sturmovik. [February 2012 p.76]
Taito Legends Power-Up,PSP,May-17-2007,Empire Oxford,Miscellaneous | Compilation | Compilation,Boomtown,60,Cheap cheerful and a good laugh even if it does lack a little longevity.
Rapala Tournament Fishing!,Wii,Nov-22-2006,MagicWand,Sports | Individual | Nature | Fishing | Fishing,Electric Playground,50,Rapala Tournament Fishings controls just arent intuitive and worse theyre not especially responsive.
DARK,PC,Jul-3-2013,Kalypso,Action Adventure | Modern | General | Modern | Linear,Multiplayer.it,55,DARK is a stealth game with some nice ideas and an interesting story but it suffers from poor IA and repetitive gameplay.
Seduce Me,PC,Jan-2-2013,None,Strategy | General | General,NZGamer,54,My main issue with Seduce Me is that despite the invitation that is right there in the title of the game none of the characters want to cooperate. No matter how high your score with a character - and hence your implied closeness to that character - they still play as though they want you to fail.
Lets Fish! Hooked On,PlayStation Vita,Jan-29-2013,SIMS,Sports | Individual | Nature | Fishing | Fishing,Gaming Age,50,Considering it has no competition… Lets Fish! Hooked On is surely the best fishing game available for the PlayStation Vita and fans of the genre (like myself) may enjoy it for a little while. Even with the Vitas bells and whistles however it fails to live up to the Sega-style arcade fishing games of old.
Brigade E5: New Jagged Union,PC,Oct-17-2006,Apeiron,Strategy | Turn-Based | Modern | General | Modern,Armchair Empire,50,My instinct is that despite BE5’s flaws it might have potential for modding or for higher quality sequels.
Turtle Tale,3DS,May-22-2014,Saturnine Games,Action | General | Platformer | 2D,Nintendo Life,50,At its low price point Turtle Tale is an entirely functional platforming adventure from a small indie studio that you can breeze through in a day or two.
Street Supremacy,PSP,Feb-28-2006,Genki,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Game Informer,68,The structure is here for a great title but it doesnt help when half the games gone up in smoke. [Apr 2006 p.135]
Dragon's Lair,Xbox 360,May-18-2012,Digital Leisure Inc. | Digital Leisure,Action | Adventure | Interactive Movie | General | Arcade | Interactive Movie,Cheat Code Central,62,The game will be delightfully nostalgic to gamers of old and should be tried by anyone who is too young to remember it. Its an important part of gaming history one that will make a fine addition to your Xbox LIVE Arcade game collection.
American Idol,PlayStation 2,Nov-11-2003,Hothouse Creations,Miscellaneous | Rhythm | Music,Game Informer,63,Nothing more than an unpolished but promising rhythm title. [Feb 2004 p.103]
101-in-1 Sports Party Megamix,Wii,Jan-13-2011,Nordcurrent,Sports | General | General,Official Nintendo Magazine UK,60,Theyre actually playable (for the most part) and dont feel rushed or broken. [Christmas 2010 p.91]
007 Legends,PlayStation 3,Oct-16-2012,Eurocom Entertainment Software | Eurocom,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,PSX-Sense.nl,60,A fun shooter collecting the best moments out of five classic James Bond movies on one disc. Then again the gameplay has aged the graphics are terrible and both loading times and enemy AI are major disappointments. There are better alternatives on the shooter market thats for sure.
Mall Tycoon,PC,Feb-3-2002,Holistic Design | Inc.,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,IGN,47,Building your own galleria is fun for a bit but because its such a simple economic simulation theres just no staying power here.
Duke Nukem: Manhattan Project,Xbox 360,Jun-23-2010,3D Realms,Action | Shooter | Shooter | First-Person | Scrolling | Shoot-'Em-Up | Sci-Fi | Horizontal,Official Xbox Magazine,60,Dated gameplay and gags. [Sept 2010 p.81]
Clash of the Titans,PlayStation 3,Jul-27-2010,Game Republic,Action Adventure | Historic | General | Historic,Play UK,65,It isnt great but its quite a fun distraction and far better than most other movie-games. [Issue#193 p.95]
0 Day Attack on Earth,Xbox 360,Dec-23-2009,Gulti,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,My Gamer,58,While the concept of the game seems to be sound a Geometry Wars inspired co-op shooter; everything seems to work against it especially the price.
Iron Man 2,PlayStation 3,May-4-2010,Sega Studios San Francisco,Action | General | General,Games Master UK,52,A twisted shrine to mediocrity. [Aug 2010 p.104]
Dollhouse,PlayStation 4,May-24-2019,Creazn | Soedesco,Adventure | General,Screen Rant,50,Dollhouse begins with a lot of potential but after a few levels of repetitive gameplay the horror elements start to lose their impact. What starts as a trip through a disturbed mind quickly becomes monotonous and Maries story suffers as a result.
Star Trek: Shattered Universe,Xbox,Jan-14-2004,Starsphere Interactive,Simulation | Sci-Fi | Large Spaceship,Game Over Online,60,This game is aggressive and unstoppable in its mediocrity.
Nickelodeon Kart Racers,Switch,Oct-23-2018,Bamtang | Maximum Games,Racing | Arcade | Automobile,NF Magazine,50,In the end Nickelodeon Kart Racers is just kind of passable (and compared to others Im being generous with it). [Issue #37 – January/February 2019 p. 75]
Way of the Dogg,Xbox 360,May-3-2013,Echo Peak,General | Action | General,Destructoid,55,Way of the Dogg is a wasted opportunity. As someone who consumes pretty much all the media on offer in this game it doesnt even appeal to me which should tell you that somethings wrong. Its a shame because with an M rating and a little more plot tweaking this could have been something special. Someone call the popo -- this game just did a 187 on your wallet foo.
4PM,PC,Jul-9-2014,Bojan Brbora,Adventure | General | 3D | First-Person,VideoGamer,50,The brain behind (Bojan Brbora) 4PM deserves a lot of credit for what he has attempted to achieve but when all is said and done this feels more like a proof of concept than a fully realised game.
WWII Aces,Wii,Mar-21-2008,Arcade Moon,Simulation | Flight | WWII | WWII | Combat,Game Chronicles,50,This is a third-party game with not very high aspirations. Don’t let the Wing Series emblem on the cover fool you into thinking that it is official or historically accurate or anything of the sort.
Delta Force: Xtreme 2,PC,May-27-2009,NovaLogic,Action | General | Shooter | Shooter | First-Person | Tactical | Modern | Modern,Thunderbolt,50,Xtreme 2 succeeds as a budget game - it just doesn’t cater to any audience in particular. A lack of focus is the overarching problem with this decent budget title.
Slain!,PC,Mar-24-2016,Wolf Brew Games,Action | Platformer | 2D,4Players.de,55,The discrepancy between visual and game design couldn’t be bigger. While the pixelart is simply beautiful throughout the fighting mechanics and collision detection need an overhaul.
Alekhine's Gun,PC,Mar-11-2016,Maximum Games,Historic | Action Adventure | General,Riot Pixels,48,It is hardly a spy thriller but rather a madhouse with disguises and murders so it’s best to avoid this chapter of Mr. Strogov’s life altogether.
Tank Beat,DS,Jun-1-2007,MileStone Inc.,Action | Simulation | General | General | Vehicle | Combat,NintendoWorldReport,70,Its a cleverly designed game that could use a bit more polish.
The Polar Express,GameCube,Nov-2-2004,Blue Tongue Entertainment,Action Adventure | Fantasy,Nintendo Power,58,The games quick pacing ensures that youll never be bored. [Jan 2005 p.138]
Around the World in 80 Days,Game Boy Advance,Jul-5-2004,Saffire,Action Adventure | Modern,Cheat Code Central,60,The only adventure youll have with it is trying to get your money back should you be so unlucky to have purchased it.
Evil Dead: Hail to the King,PC,Mar-28-2001,Heavy Iron Studios,Action Adventure | Horror | Horror | Survival,Happy Puppy,50,If you havent seen the game prepare to witness some of the weakest graphics this side of the millenium. The 3D characters are nothing but big blocks of pixel.
Naval Assault: The Killing Tide,Xbox 360,Jun-15-2010,Artech Studios,Simulation | Submarine | Submarine | Marine | Combat,GamingXP,48,Naval Assault – The killing tide should have been an arcade game. It would have been a good advice to 505 Games to do so. But they decided to release it as a full-price game. But for this it is too simple and its gameplay is too stupid.
The Chaos Engine (2013),PC,Aug-29-2013,Abstraction Games,Action | Shooter | Shooter | Third-Person | Shoot-'Em-Up | Sci-Fi | Sci-Fi | Top-Down,Gaming Nexus,65,With so many great ideas in The Chaos Engine it pains me to admit that I didnt have much fun. I love the world it creates the diverse enemies and the science fiction story but cant get past the punishing difficulty and cheap hits. This enhanced version needs a few more enhancements to be ready for the 21st century!
Space Raiders,GameCube,Apr-19-2004,Taito Corporation,Action | Shooter | Third-Person | Sci-Fi,Nintendo Power,60,The gamplay is simple but well-executed and just as much fun as it was in the eraly 80s. [June 2004 p.121]
Dr. Seuss' The Cat in the Hat,Game Boy Advance,Nov-5-2003,Digital Eclipse,Action | General,Computer and Video Games,50,Its banality is perfect. Even an inexplicable side-scrolling fish-tank shoot-em-up level that pops up between the soporific platform stages fails to raise an eyebrow.
Ducati World Racing Challenge,Dreamcast,Feb-13-2001,Attention To Detail,Driving | Racing | GT / Street,DC Swirl,60,Theres plenty to enjoy about Ducati Racing which ultimately picks up for all of the minor gripes.
Ace Banana,PlayStation 4,Oct-13-2016,TVR,Action | General,ZTGD,65,I felt there was very little content here to keep me coming back other than the novel feeling of the bow and arrow which is absolutely amazing in fact. Aside from this and maybe the visual style I don’t see a huge reason I’d return to it especially if other games adopt this bow and arrow feel. Yet at the same time I can’t complain it’s a simply game with colorful graphics and is appropriate for players of all ages. Just don’t expect it to kill hours of time.
DRIV3R,PC,Mar-15-2005,Reflections Interactive,Driving | Action Adventure | Racing | Mission-based | Arcade | Mission-based | Open-World | Automobile,Gamers Depot,60,It’s not that it’s that bad of a game it’s just that most of what’s under the hood on this one has been done before.
Screwjumper!,Xbox 360,Nov-14-2007,Frozen Codebase,Action | General | General,ZTGD,60,While most will likely balk at the idea of spending 800 Microsoft Space Bucks for this title I find it quite refreshing and reminiscent of the PSOne days where devs took chances on titles that didn’t really fit a genre.
Made Man: Confessions of the Family Blood,PC,Apr-23-2007,Silverback Studios,Action Adventure | Modern | General | Modern,Play (Poland),60,Vietnam veteran Joey Verolla is a really really tough guy who can not only lift two kalashnikovs but also fire them simultaneously. And he does this trick with any other handgun even SPAS. If it doesnt properly impress his enemies its because they are brainless. As is the entire game - despite some interesting mission designs quite amusing (and gory) finishing sequences and virtually useless ability to seek cover by putting your back to the wall this shooter is as simple as some precursors of the genre. [March 2008]
Chronus Arc,3DS,Oct-1-2015,Kemco,Role-Playing | Japanese-Style,Nintendo Life,50,Chronus Arc is competent RPG that fails to deliver on one of the most important aspects of the genre: the story.
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U,Nov-19-2013,WayForward,Action Adventure | Fantasy | General | Fantasy,Game Revolution,50,Adventure Time: Explore the Dungeon Because I DONT KNOW! does a great job of managing and working with the story characters and feel of the franchise but unfortunately doesnt have the gameplay to match especially at a $40 retail price. If youre interested in the narrative and the chance to play as your favorite characters wait for the price to come down to $15-20 more in keeping with the kind of downloadable title this game feels like.
Emergency Mayhem,Wii,Apr-15-2008,Supersonic Software,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,ZTGD,53,However if you are a fan of classic arcade driving games like Segas aforementioned cabbie title then you may want to check Mayhem out. It can definitely entertain even if only for minutes at a time.
Protothea,Wii,Jun-2-2008,Digital Builders | Sabarasa Entertainment,Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,IGN,54,Protothea is a totally hardcore shooter that while challenging just isnt very interesting. The one unique aspect is its control scheme but I cant say its an improvement over two analog sticks. The game doesnt look that great doesnt sound that great and doesnt offer much creativity.
Psychotoxic,PC,Feb-25-2005,NuClearVision,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Game Chronicles,57,How much you enjoy that gameplay is going to be based on your love of the genre and your tolerance for numerous glitches. Hopefully a patch is in the works to improve things or at least fix what’s broke.
ShellShock 2: Blood Trails,PC,Feb-13-2009,Rebellion,Action | Shooter | Shooter | First-Person | Third-Person | Historic | Historic | Historic | Arcade,GameStar,53,The sequel to the controversial Vietnam first person shooter abandoned the use of torture and atrocities to civilians. It also abandoned good graphics atmosphere and almost everything else needed for a good game. Dumb enemies exaggerated splatter effects boring levels and graphics right from the last century - Shellshock 2 has nothing interesting to offer.
Underground Pool,DS,Jan-26-2007,FrontLine Studios,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,AceGamez,50,With presentation thats lacking flair no tournament options sub-standard opponent AI no rule variations other than 8 or 9 ball pool and limited stimuli to continue playing Frontline Studios appear to have just gone through the motions with Actua Pool.
Freedom: First Resistance,PC,Dec-14-2000,Red Storm Entertainment,Action Adventure | Sci-Fi | General,GameSpy,73,If you enjoy puzzle-oriented RPGs or the Freedom series you might enjoy this game. Otherwise it should stay on the shelf.
Eureka Seven Vol. 2: The New Vision,PlayStation 2,Apr-23-2007,Namco Bandai Games America,Action | Shooter | Third-Person | Sci-Fi,Play Magazine,50,This sequel simply didnt need to happen. [June 2007 p.80]
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,PlayStation 3,Nov-19-2013,WayForward,Action Adventure | Fantasy | General | Fantasy,Games Master UK,55,Fans will get a kick out of it but anyone else would be advised to try the glorious cartoon instead. [Jan 2014 p.83]
Xiaolin Showdown,Xbox,Nov-15-2006,BottleRocket Entertainment,Action | Beat-'Em-Up,1UP,45,Xiaolin Showdown has the elements of a good game but the execution is so sloppy and shallow that it ends up falling flat.
Painkiller: Hell & Damnation,PlayStation 3,Nov-26-2013,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Playstation Official Magazine Australia,50,Painkiller Hell & Damnation is a short unattractive beast that will sink its claws into you if you give it half a chance. But be warned: it could also be a throwback that may fly right over the head of a modern FPS gamer. [September 2013 p76]
Farming Simulator,PlayStation 3,Nov-19-2013,Giants Software,Simulation | General | General | Virtual | Career,PSX-Sense.nl,50,Fans of farming might enjoy this but if youre not particularly fond of agriculture we wouldnt recommend this game. To be sure its an incredibly deep experience but sheer depth does not prevent a title like this from growing stale within a couple of hours. Repetitive gameplay outright bizarre physics and mediocre visuals dont help either.
Escape Dead Island,PlayStation 3,Nov-18-2014,Fatshark AB,Action Adventure | Adventure | 3D | Survival | Third-Person | Modern,IGN Italia,60,Escape Dead Island is a decent game but nothing more (though also nothing less).
Inner Chains,PC,May-18-2017,Telepaths Tree,Action | Shooter | First-Person | Arcade,Meristation,45,Inner Chains has been a big opportunity wasted. Its true that its a relatively small indie studio that its a project with a very specific vision and that has really new features that are also great but the final result has more the look of an unfinished beta than a totally finished game.
The Warriors: Street Brawl,Xbox 360,Sep-23-2009,CXTM,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,X-ONE Magazine UK,60,A little bit ropey. [Issue#52 p.104]
Brain Boost: Gamma Wave,DS,Nov-17-2006,Interchannel,Miscellaneous | Edutainment | Edutainment,Game Informer,60,If you’re going to get one of these go for the faster-paced Beta Wave but watch out for that nasty addition game.
MTV Sports: Skateboarding featuring Andy Macdonald,PlayStation,Sep-12-2000,Darkblack,Sports | Alternative | Skateboarding,GameZone,70,Very entertaining.
Zatch Bell! Mamodo Fury,PlayStation 2,Sep-19-2006,Mechanic Arms,Action | Fighting | 3D,GameSpot,48,Mamodo Fury packs a number of gameplay modes and plenty of familiar characters but it all feels wasted on this shallow and frustrating fighting game.
Blood Drive,Xbox 360,Nov-2-2010,Sidhe Interactive,Simulation | Driving | Racing | General | General | Vehicle | Combat,IGN,55,Just some generic cars running over some ho-hum zombies. The controls could be tighter and no one seems to be playing online but the game succeeds at giving you a license to run over the undead. It just isnt that exciting.
Prison Break: The Conspiracy,Xbox 360,Apr-1-2010,ZootFly,Adventure | General | General,GameFocus,60,Despite the stiff stealth/fighting mechanics the mission’s linearity and the trial/error experience Prison Break: The Conspiracy somehow ended up being enjoyable. I’m sure Zootfly could have done something much better but in the end the final product was purposely done with the intention of giving the fans something incredibly easy to play.
Freestyle Street Soccer,Xbox,Mar-25-2004,Silicon Dreams,Sports | Traditional | Soccer | Arcade,Official Xbox Magazine,47,The problems start with control. The response isnt razor sharp the special moves arent spectacular and the Netbuster specials are too easy to pull off. [Jan 2004 p.73]
Dragon Ball Z: Taiketsu,Game Boy Advance,Nov-24-2003,Webfoot Technologies,Action | Fighting | 2D,GameBiz,65,It has its ups and downs but the special moves look absolutely gorgeous and very much like they do in the cartoon series and the in-flight fighting is an experience not to be missed on a hand-held.
Family Guy: Back to the Multiverse,PlayStation 3,Nov-20-2012,Heavy Iron Studios,Action | General | Action Adventure | Fantasy | General | Fantasy,IGN,60,Brian and Stewie are funny and there are plenty of gags but the gameplay is nothing crazy and the levels arent super-intriguing.
The Golden Compass,PlayStation 3,Dec-4-2007,Shiny Entertainment,Action Adventure | Fantasy | General | Fantasy,Maxi Consolas (Portugal),50,As in many of these cases if you liked the movie you’ll probably enjoy revisiting the story and characters. But that doesn’t make it a good game. [Jan 2008]
Scourge: Outbreak,Xbox 360,Jul-3-2013,Tragnarion Studios,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Hardcore Gamer,60,Had there been some polish in some of the controls an added depth to the story mode and more matchmaking online Scourge: Outbreak would have been one of the biggest downloadable surprises this year. Still for around $10 it’s worth playing — especially with friends.
MotionSports,Xbox 360,Nov-4-2010,Ubisoft Milan,Sports | General | General,Worth Playing,60,As stated earlier MotionSports: Play For Real is more of a complementary title to Kinect Sports than a competitive one.
Looney Tunes: Acme Arsenal,Xbox 360,Oct-9-2007,Red Tribe,Action | Action Adventure | Fantasy | Platformer | Fantasy | 3D,GamePro,70,The gameplay boils down to a simplistic mix of platform jumping and enemy bashing with a good dose of item collection thrown in. It wont tax your reflexes or your brain which is why the game is perfect for younger gamers; players who grew up with the cartoons as I did will also experience a nice feeling of nostalgia as they play.
Real Steel,Xbox 360,Oct-12-2011,Yuke's,Action | Fighting | Fighting | 3D | 3D,Official Xbox Magazine,50,Real Steals fisticuffs are a half step above the usual movie-based dreck but the constant rattle of a beggars tin cup in your face only grows more distasteful over time.
Soldier Elite,PC,May-29-2006,Metropolis Software,Action Adventure | Sci-Fi | General,GameSpot,46,Soldier Elite wants very badly to be a stealth action game but it lacks any understanding of the subtlety and nuance that are essential to the genre.
