title , platform , release_date , developer , genres , reviewer , metascore , review
198X,PC,Jun-20-2019,Hi-Bit Studios,Action | Miscellaneous | Platformer | Party / Minigame | 2D,AusGamers,64,The simplicity of 198X is endearing and how it presents a compilation of sorts of an era is something that leaves a positive if not lasting impression. The story although simple in its presentation does leave room for growth. We’re keen to check out the second part of the tale and if the team Hi-Bit Studios can connect both the narrative and the individual games in a more meaningful way - then it has every chance to live up to its premise.
The Incredibles: Rise of the Underminer,Xbox,Nov-1-2005,Heavy Iron Studios,Action | Platformer | 3D,IGN,60,Its a short simple ride. The Incredibles 2: Rise of the Underminer offers decent fun for younger kids but the action and puzzles wont challenge older gamers.
Suikoden IV,PlayStation 2,Jan-11-2005,KCET,Role-Playing | Console-style RPG,Electronic Gaming Monthly,60,Relocating Suidodens established gameplay to the vast and choppy seas doesnt do it any favors - instead of exploring diverse geography on foot youre steering a boat across a bleak boring ocean. [Feb 2005 p.108]
Supreme Ruler: Cold War,PC,Jul-19-2011,BattleGoat Studios,Strategy | Turn-Based | Wargame | Turn-Based | General,SpazioGames,60,A deep and profound strategic title wich fails to deliver mainly due to a lame user interface lack of tutorial questionable AI bad graphics and boring moments. The multiplayer fails to save it. Its definitely better to look elsewhere into the Paradox portfolio with better more refined titles as Hearts of Iron or Europa Universalis.
This Is the Police,PlayStation 4,Mar-22-2017,Weappy Studio,Simulation | Virtual | Virtual Life | Career,Playstation Official Magazine UK,60,A game as flawed as its protagonist. [May 2017 p.96]
Neon Chrome,PlayStation 4,May-31-2016,10tons Entertainment | 10tons,Action | Shooter | Shoot-'Em-Up | Top-Down,DarkStation,60,All in all I enjoyed my time with Neon Chrome. It delivers the basics of why I like twin-stick shooters and adds its own mark with an emphasis on strategy and a cool cyberpunk theme. Granted the game has a few shortcomings such as a non-existent story and sub-par graphics as well as being rather short and having no online co-op but if youre looking for something easy to pick up and play (especially with a friend) you could definitely do a lot worse!
FIFA Street 2,Xbox,Feb-28-2006,EA Canada,Sports | Traditional | Soccer | Arcade,Official Xbox Magazine,60,You might have some fun if all you care about is channeling your grade-school hacky-sack sessions but if youre looking to actually play street soccer youll wonder why your soccer pitch turned into a circus act. [Apr 2006 p.77]
Fallout 76: Wastelanders,PlayStation 4,Apr-14-2020,Bethesda Game Studios,Role-Playing | Western-Style,GameCritics,65,Playing solo can still be entertaining but the moments of loneliness hang over the player like a cloud while they’re traveling from point A to point B. In the end it comes down to personal preference — some will enjoy the solemn journeys found in Appalachia while others will only play when friends are online but even without them the Wastelanders update is a step in the right direction.
Super Bomberman R,Xbox One,Jun-12-2018,Konami,Puzzle | Action | Arcade,SomosXbox,65,Super Bomberman R isnt the best game in the series but it offers a fun and entertaining challenge for all fans especially in its multiplayer mode.
Cubemen 2,Wii U,Sep-4-2014,3 Sprockets,Action | Strategy | Real-Time | General | Defense,Cubed3,60,Cubemen 2 is fun but its short-lived. The gameplay is relatively shallow (by necessity of the genre more than anything else) and theres little to do once the single-player campaigns are finished which doesnt take very long.
Necrovision,PC,May-18-2009,The Farm 51,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,PC Format,64,Were NecroVision to turn up on Steam for less than a tenner then itd be worth considering. [Apr 2009 p.99]
Worms Forts: Under Siege,PlayStation 2,Mar-15-2005,Team17,Strategy | Turn-Based | Fantasy,games(TM),60,Forts Under Siege might have enough reward on offer but the series is still relying on gamers to meet it halfway by investing ample time and patience in learning its demanding intricacies. [Dec 2004 p.112]
Dirty Bomb,PC,Jun-1-2015,Splash Damage,Shooter | Modern | Modern | Action | Shooter | First-Person | Arcade,Digital Chumps,60,Dirty Bomb is a nice shooter that is a perfect F2P alternative to a lot of the major FPS titles out today. The game is still in beta however so there are a lot of features to be added and a lot of flaws to buff out. Hope that the devs can fix what needs to be fixed and polish this game to fulfill the potential it shows.
World Poker Tour,Xbox,Oct-18-2005,2K Sports,Miscellaneous | Parlor | Gambling,DarkStation,60,This budget game serves up some basic and ordinary poker action with decent Xbox Live support.
Moons of Madness,PlayStation 4,Mar-24-2020,Rock Pocket Games | Dreamloop Games,Action Adventure | Survival,4Players.de,64,Visually impressive horror on Mars which takes inspiration from Lovecraft but unfortunately never manages to create panic for the player.
Star Wars: The Force Unleashed II,PlayStation 3,Oct-26-2010,LucasArts,Action | General | General,Level7.nu,60,A major disappointment. We got a rush job with a game that is way too easy repetitive and frustrating at the same time. Star Wars fans might enjoy the act but wait until the price dropped.
Lost Grimoires: Stolen Kingdom,Xbox One,Apr-28-2017,Artifex Mundi,Puzzle | Hidden Object,TrueAchievements,60,After a great run of titles Lost Grimoires: Stolen Kingdom doesnt quite match up to the standard of those that have gone before it.
Resident Evil 6,Xbox One,Mar-29-2016,Capcom,Action Adventure | Survival,XBLA Fans,60,I dont think that there is really any new content here for fans who played the game comprehensively the first time around so it is those returning players who should consider their purchase most carefully.
Godzilla: Save the Earth,Xbox,Nov-16-2004,Pipeworks Software | Inc.,Action | Fighting | 3D,Xbox Nation Magazine,60,Its the brawling gameplay dragging things down. [Jan 2005 p.88]
FIFA Street 3,Xbox 360,Feb-18-2008,EA Canada,Sports | Traditional | Team | Soccer | Arcade | Arcade,X-ONE Magazine UK,60,Good in the short term somewhat tedious in the long. [Issue#30 p.88]
Finding Nemo,Xbox,May-9-2003,Traveller's Tales,Action Adventure | Fantasy,Xbox Nation Magazine,60,Surprisingly fun. [Aug 2003 p.87]
InnerSpace,Switch,Jan-16-2018,PolyKnight Games,Simulation | Flight | Civilian,Vooks,60,If you’re after game that’s unlike any others on the Switch and you’re after a flight game or just want to soak in the trippy visuals then InnerSpace has enough of both to enjoy. If you’re after a more traditional game then it becomes harder to recommend as all the ‘gamey’ elements are the most frustrating parts.
Dragon's Prophet,PC,Aug-13-2013,Runewaker Entertainment,Role-Playing | General | Massively Multiplayer Online | Massively Multiplayer | Fantasy,JeuxActu,60,Seducing with its dragon theme free to play and quite well done as it even offers advanced housing Dragons Prophet is an MMORPG which does not look ridiculous. But we do have to admit that it lacks some punch to be able to compete against the genres stars because of poor polish an old graphics engine dull quests and a small amount of races and classes. We note that those drawbacks could be improved by an update overtime which allows us hope. But is trying Dragons Quest enough to get hooked? Not really but at least its free to try.
NBA 09 The Inside,PlayStation 3,Oct-7-2008,SCEA San Diego Studios,Sports | Traditional | Team | Basketball | Sim | Sim,IGN,65,With a plethora of old bugs and issues rearing their head NBA 09: The Inside has a ton of problems that overwhelm the title. Its still a fun arcade-style basketball game but youre going to have to put up strange gameplay problems that have plagued the franchise for years and some unrealistic court play to fully enjoy it.
Shark Tale,PC,Sep-27-2004,Amaze Entertainment,Action | Platformer | Platformer | 3D | 3D,IGN,65,It offers fun through various different game play styles and retains the hip style of the movie but the undercurrent of materialism is jarring.
X-Men: Next Dimension,GameCube,Oct-15-2002,Exakt,Action | Fighting | 3D,GameSpot,64,Even the most ardent X-Men fans should probably just rent Next Dimension rather than buy it.
Alpha Protocol,Xbox 360,Jun-1-2010,Obsidian Entertainment,Role-Playing | Console-style RPG | Console-style RPG | Western-Style,Xbox World Australia,60,Alpha Protocol does many things right and succeeds where it count for an RPG but falls short elsewhere.
Spectrobes,DS,Mar-6-2007,Jupiter Corporation,Role-Playing | Action RPG | Action RPG,GameSpot,60,As a scavenger sim Spectrobes absolutely succeeds but scouring every inch of planet after digital planet will quickly wear thin for most people.
PixelJunk 4am,PlayStation 3,May-15-2012,Q-Games,Action | Miscellaneous | General | Music Maker | Music Maker | Application,Eurogamer,60,4am is too obfuscated for serious music producers who will grow frustrated at the limited number of samples and the lack of visual feedback over which tracks and effects are active at any one time. And the experience is also too inscrutable for beginners who will find themselves lost in the matrix of noise unsure of how it may be truly directed or tamed. A fascinating toy then but a toy nonetheless.
Assassin's Creed Chronicles: India,PlayStation 4,Jan-13-2016,Ubisoft | Climax Studios,General | Action Adventure | Linear,Gameblog.fr,60,Assassins Creed Chronicles India offers a pleasant 2D stealth-action game but never manages to go much further.
Airheart: Tales of Broken Wings,PlayStation 4,Jul-24-2018,Blindflug Studios,Action | Shooter | Shoot-'Em-Up | Top-Down,TheSixthAxis,60,Airheart presents an interesting idea with hints of brilliance but fails to deliver a game with staying power. Whilst the upgrade system is satisfying it’s let down by repetitive gameplay and UI issues that get in the way even when playing with the endearing crafting system.
DarkStar One: Broken Alliance,Xbox 360,Jul-13-2010,Gaming Minds Studios,Simulation | Sci-Fi | Space | Small Spaceship | Small Spaceship | Combat,Metro GameCentral,60,It might not be the Elite sequel of your dreams but this space trader is in a field of its own on 360.
Big Bumpin',Xbox 360,Nov-19-2006,Blitz Games,Driving | Racing | Arcade | Kart | Other | Kart,Gaming Target,54,Based on price alone it wouldn’t be far fetched to assume that the game is a one-trick pony but surprisingly there is a nice handful of minigames to test out.
Citadel: Forged with Fire,Xbox One,Nov-1-2019,Blue Isle Studios,Role-Playing | Action RPG,Windows Central,60,Citadel: Forged with Fire is a good game but needs more polish.
Dogos,Xbox One,Sep-7-2016,INTERNET URL S.A.,Action | Shooter | Shoot-'Em-Up | Top-Down,ZTGD,60,A solid game that overcomplicates its genre roots with its unique twist. Production values are solid but also bland when considering this is a game with little diversity in the game play.
NBA 08,PlayStation 3,Oct-12-2007,SCEA San Diego Studios,Sports | Traditional | Team | Basketball | Sim | Sim,PSM3 Magazine UK,61,EAs more excessible and exciting Live is the team that makes the playoffs this year. [Feb 2008 p.78]
Windlands,PlayStation 4,Oct-25-2016,Psytec Games Ltd,Adventure | 3D | First-Person,COGconnected,64,The best compliment I can give Windlands is that for other developers there is a lot that can be gleaned from this experience soaring through the skies and the game is worth checking out for that reason alone.
Major League Baseball 2K8,Wii,Mar-3-2008,Kush Games,Sports | Traditional | Team | Baseball | Sim | Sim,IGN,65,The lack of online 2K card system and minor league teams is a huge letdown though especially when you consider the Wii Connect 24 integration that could have allowed for live stat streaming updated trades (Santana is still on the Twins for example. Why?) and competitive stat tracking.
The World Next Door,Switch,Mar-27-2019,Rose City Games,Action Adventure | General,Hardcore Gamer,60,The World Next Door is not a title that’s going to rock anyone’s world but it’s a good title that would be worth checking out for someone wanting something a little different. The puzzle combat system is enjoyable but could have benefited from further development to flesh it out a bit more. The story isn’t extraordinary but is still an enjoyable journey despite its anticlimatic ending. The game takes about four hours or so to complete so it isn’t a huge time commitment. The world of Emrys is an interestingly designed world that can be fun to visit but is also not a bucket list destination.
Dynasty Warriors 8 Empires,PlayStation 4,Feb-24-2015,Omega Force,Action | Beat-'Em-Up | 3D,CGMagazine,65,Koei doesn’t seem very interested in appealing to new customers because DW8 Empires assumes that you’re thoroughly familiar with not just the DW franchise but the Empires spin-off.
The Immortals of Terra: A Perry Rhodan Adventure,PC,Jul-3-2008,Braingame,Adventure | 3D | Sci-Fi | Sci-Fi | Third-Person,GameZone,59,Only the most die-hard fans of the Perry Rhodan series will truly love this game. Others looking for a well-thought out and engaging adventure may want to look elsewhere.
NBA Live 07,PlayStation 2,Sep-25-2006,EA Sports,Sports | Traditional | Basketball | Sim,GameZone,67,While NBA Live 07 is a generally decent sports game with near-average replayability it doesn’t capture anything. You’ll be amused but not engrossed. It’s an update to last year’s game not a sequel.
Indiana Jones and the Staff of Kings,PSP,Jun-9-2009,Amaze Entertainment | Amaze,Action | Action Adventure | General | General | Linear,Eurogamer Portugal,60,The game doesn’t present anything new being essentially aimed at fans of the series that will be entertained while playing this new adventure of Dr. Henry Jones.
Eragon,DS,Nov-14-2006,Amaze Entertainment,Action | Role-Playing | Action Adventure | Action RPG | General | Fantasy | Beat-'Em-Up | Japanese-Style | 3D,GameSpot,64,Eragon is short and the touch-screen controls dont work very well but its still a fairly decent action adventure game.
Sniper Elite III,Xbox One,Jul-1-2014,Rebellion,Shooter | Historic | Action | Shooter | Third-Person | Tactical | Historic,X-ONE Magazine UK,60,If you live for the glory of the kill Sniper Elite III is the game for you just dont expect it to be routinely enjoyable. It can get a bit heavy. [Issue#114 p.72]
Assassin's Creed: Bloodlines,PSP,Nov-17-2009,Griptonite Games,Action Adventure | Historic | Historic | Open-World,D+PAD Magazine,60,Despite some obvious talent on the part of Griptonite Games Assassin’s Creed: Bloodlines smacks a little too much of an unloved unwanted by-product birthed from the success of the franchise.
Penny-Punching Princess,Switch,Apr-3-2018,Nippon Ichi Software,Role-Playing | Action RPG,Switch Player,60,Penny-Punching Princess brings an interesting slant to the brawler genre one that sadly can become fiddly and repetitive over time. As a fairly expensive eShop title (physical release plans were scrapped at the last minute) it’s difficult to recommend a purchase here given what you could get for your money instead. Penny-Punching Princess is certainly not a bad game but it’s not a great one either. One to look for in the sales then where your calculator allows.
Cat Girl Without Salad: Amuse-Bouche,Switch,Apr-1-2020,WayForward,Action | Shooter | Shoot-'Em-Up | Horizontal,FNintendo,60,Cat Girl Without Salad: Amuse-Bouche is an unusual game based on the formula of a shootem-up but with plenty of elements of other genres and which does several things right - its original ideas humor-filled dialogue and colourful outlook stand out as its main assets. On the other hand its very short lifespan high selling price and rather quick way with which it will feel like a done experience will not attract many players to this new arrival on the Nintendo Switch catalogue.
The Godfather II,PC,Apr-7-2009,EA Redwood Shores,Action Adventure | Adventure | Third-Person | Historic | Linear | Open-World | Modern,SpazioGames,65,All in all The Godfather II goes on the same path of its predecessor: funny gameplay but repetitive cool design but graphics look old. You can squeeze the best out of it while managing your rackets but the fun won’t last long and won’t leave much behind when it’s over.
Bounty Hounds,PSP,Sep-13-2006,Xpec,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Game Informer,63,In short theres fun to be had here if youre willing to put up with the stuff that sucks. [Nov. 2006 p.146]
Call of Juarez: The Cartel,PlayStation 3,Jul-19-2011,Techland,Action | Shooter | Shooter | First-Person | Historic | Modern | Modern | Arcade,Gaming Age,42,The single best feature in Call of Juarez: The Cartel is the ability to play through the entire game in co-op.
Dead Horde,PC,Jul-27-2011,DNS Development,Action Adventure | Horror,LEVEL (Czech Republic),30,Boring and uninventive zombie smasher is as bad as it looks like. [Issue#208]
Mr. Driller Online,Xbox 360,Apr-2-2008,Namco Bandai Games,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,Official Xbox Magazine,35,Even with the Quest Mode’s extra goals the game felt too simple for its own good. Extra value should’ve come from the online modes but horrific lag rendered them unplayable and there’s no offline multiplayer.
Infinity Runner,PlayStation 4,Apr-21-2015,Wales Interactive Ltd.,Action | General,Vandal,45,Infinity Runner tries to adapt a mobile concept to new platforms but it just doesnt work as it should. Its just a different take on a mobile game but if youre ok with that then itll satisfy you.
Grooverider Slot Car Thunder,Xbox,Sep-26-2003,King of the Jungle,Driving | Racing | Arcade,GameSpot,40,The very definition of a stripped-down budget title as practically every aspect that would make a game fun or interesting is missing.
Generation Zero,PlayStation 4,Mar-26-2019,Avalanche Studios,Action Adventure | Open-World,Impulsegamer,36,I wanted to like this so badly and was truly excited for it. I hate to say this but it is a waste of your time and money. Give this one a miss.
Hard Truck: Apocalypse,PC,Jun-26-2006,Buka Entertainment | Targem Games,Simulation | Driving | Car Combat | Car Combat | Vehicle | Combat,The A.V. Club,42,Most of the trucks ride like they should be carting oranges or vending-machine refills instead of chasing bandits. Pushing them down the road with a keyboard aint much fun—and driving eats up almost all of your playing time.
Hard Rock Casino,PlayStation 2,Nov-27-2006,Farsight Studios,Miscellaneous | Parlor | Gambling,VGPub,36,A bottom of the barrel poker game. It does have some cool things that most other poker games don’t like craps and sports betting but the bad far outweighs the good. Avoid this one at all costs.
Hyperdimension Neptunia,PlayStation 3,Feb-15-2011,Idea Factory | Compile Heart,Role-Playing | General | General | Japanese-Style,Playstation Official Magazine UK,40,Random turn-based combat and impenetrable inventory. [Spring 2011 p.116]
Bravo Team,PlayStation 4,Mar-6-2018,Supermassive Games,Action | Shooter | First-Person | Arcade,GameOver.gr,40,It seems that after a continuous flow of releases Supermassive Games has run out of juice. Bravo Team is more or less a broken game an idea that really does not work on any degree and probably the worst 1st party game for the PSVR to date.
Rodea the Sky Soldier,3DS,Nov-10-2015,Prope | Kadokawa,Action | Platformer | 3D,God is a Geek,40,Rodea The Sky Soldier on 3DS has very few good things going for it overshadowed by atrocious controls and bland visuals. It is designed to be replayed but I don’t ever want to experience it again.
Smart Bomb,PSP,May-10-2005,Core Design Ltd.,Miscellaneous | Puzzle | Puzzle | General | Puzzle | General,GameSpy,40,The slow load times the tedious puzzles and the overall lack of fun in this title are almost awe inspiring. Its really very hard figure out why someone gave the go-ahead on its production.
Catwoman,Xbox,Jul-20-2004,EA Games,Action Adventure | Modern,Extreme Gamer,40,A flat out bomb just like the pictures ticket sales. Its a shame Electronic Arts had to develop a movie version of Catwoman without the freedom of using the real feline character from the comics. Stay away from this game.
Earthworm Jim 2,Game Boy Advance,May-31-2002,Super Empire,Action | Platformer | 2D,IGN,40,Sloppily produced and bug-filled. Its still playable but its extremely difficult to overlook all the games problems...because theres just so many of them.
Shadow the Hedgehog,PlayStation 2,Nov-15-2005,Sonic Team,Action | Platformer | 3D,Game Informer,40,The new gun combat is horrid. [Jan 2006 p.138]
Crash: Mind Over Mutant,DS,Oct-7-2008,TOSE,Action | Platformer | Platformer | 3D | 3D,GameZone,44,Im sorry this game just really disappoints.
Battlestar Galactica,PC,Oct-23-2007,Auran,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,AtomicGamer,51,Whether you pick this one up for the PC or for Xbox Live Arcade you can be assured that youre getting a mediocre game thats only loosely tied to the events of the show.
Rodea the Sky Soldier,Wii U,Nov-10-2015,Prope | Kadokawa,Action | Platformer | 3D,games(TM),40,Somewhere buried within The Sky Soldier is the kernel of an idea that defies gravity as well as our expectations. Sadly despite Naka’s best intentions Rodea never hits those heights.
Warriors: Legends of Troy,PlayStation 3,Mar-15-2011,Tecmo Koei Canada,Action | General | General,Playstation: The Official Magazine (US),40,Dumb fun boils over into awful stew when we as the Greek Achilles are forced to stab toes during a two-part and cliche-addled boss fight against a giant statue complete with respawning zombie minions quick-time events and enough hamartia to choke mighty Zeus himself. [June 2011 p.75]
Ford Bold Moves Street Racing,Xbox,Sep-25-2006,Razorworks Studios,Driving | Racing | GT / Street,Computer and Video Games,40,The faster the car the more jelly-like things seem to become. The gorgeous Ford GT 2005 handles like the entire world was one big bouncy castle as it bobs and lurches around like it had helium-filled wheels. [Official UK Xbox Magazine]
Darkest of Days,Xbox 360,Sep-10-2009,8Monkey Labs,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Xbox Achievements,42,Darkest of Days takes the concept of time travel in an interesting direction and then proceeds to fumble at every turn. Poor AI and slowdown lead the list of this games problems and with so many better shooters out there this isnt worth the time and frustration.
The Scourge Project: Episodes 1 and 2,PC,Apr-9-2010,Tragnarion Studios,Action | Shooter | Shooter | First-Person | Sci-Fi | Arcade,3DJuegos,40,The Scourge Project it´s just an unpolished third person shooter utilizing the Unreal Engine and featuring four Gears of War wannabes as its main characters. Uninspired gameplay constant issues and boring story this game is one to avoid.
Sword of the Stars II: Lords of Winter,PC,Oct-28-2011,Kerberos Productions,Strategy | Turn-Based | General | Sci-Fi | Sci-Fi,Absolute Games,35,Sword of the Stars 2 is what happens when a space opera becomes a hostage of amateurish idealists.
Zoo Tycoon DS,DS,Oct-11-2005,Altron,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,IGN,40,Theres very little to redeem a generally poor effort to create a tycoon game for the DS that has any personality or creates any real fun for the player.
Watchmen: The End Is Nigh Part 2,PC,Jul-29-2009,Deadline Games,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Absolute Games,35,It’s hard to see why they ask money for this one. If you want to swing a baseball bat as Rorschach save yourself $15 and just buy Part I.
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation 4,May-24-2016,PlatinumGames,Action | Beat-'Em-Up | 3D,3DJuegos,40,A disappointing experience. Confounds the simple things with the annoying mechanics. Far away from the great games of the turtles and the excellence of the Japanese developers. Platinum Games are human too.
Dinotopia: The Sunstone Odyssey,Xbox,Aug-5-2003,Vicious Cycle,Action Adventure | Fantasy,Cheat Code Central,40,Nothing more than a stagnant relentlessly boring game. You can exploit everything the game has to offer in less than a couple of hours.
Superman: The Man of Steel,Xbox,Nov-19-2002,Circus Freak,Action | Beat-'Em-Up,GamePro,40,No matter how many bonuses are unlocked or how many special guests show up the core gameplay of Superman: The Man of Steel is boring.
ESPN National Hockey Night,PlayStation 2,Mar-25-2001,Kush Games,Sports | Traditional | Ice Hockey | Sim,PSX Nation,40,Once you go it alone it becomes increasingly clear that your teammate AI is straight out pathetic.
Watchmen: The End Is Nigh Part 2,Xbox 360,Aug-26-2009,Deadline Games,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,Everyeye.it,45,No difference between part 2 and part 1: boring dull and short.
Hummer Badlands,Xbox,Apr-14-2006,Eutechnyx,Driving | Racing | Rally / Offroad,IGN,40,Hardcore Hummer fans or owners will like seeing taking control of their favorite rides. Racing fans however will not enjoy the weak competition shallow game modes and lackluster graphics and sound.
TMNT: Mutant Melee,GameCube,Mar-16-2005,Konami Computer Entertainment Hawaii,Action | Fighting | 3D,DarkStation,40,The gameplay just seemed so bland and boring that I really dont think I ever enjoyed this game.
Last Rebellion,PlayStation 3,Feb-23-2010,Hit Maker,Role-Playing | Action RPG | Console-style RPG | Console-style RPG | Japanese-Style,DarkZero,40,It’s quite hard to recommend Last Rebellion to anyone but some insane hardcore RPG person certainly after the recent rush of decent titles that have arrived for the genre. The game is full of so many decisions that hamper the experience and fun.
Chronovolt,PlayStation Vita,Dec-31-2012,Playerthree,Puzzle | Action | General | General,Official PlayStation Magazine Benelux,40,Its not just the ball that will be rolling when youre playing Chronovolt your eyes will be clocking in overtime too. It might be free if youre subscribed to PlayStation Plus but you wont be doing yourself any favours by downloading it. Its boring. Its got a ton of bugs. It sucks balls. [January 2013 p.94]
Dead Island: Ryder White,Xbox 360,Feb-1-2012,Techland,Action Adventure | Horror | Horror | Survival,GameCritics,40,I still count myself as a huge fan of Dead Island but Ryder White takes too many wrong turns and strays from what made the original game what it was. Completists will surely want to see the twist ending but more casual fans of the game dont have much reason to take this brutal frustrating trip.
The Mummy Returns,PlayStation 2,Oct-3-2001,Blitz Games,Action Adventure | Fantasy,Core Magazine,42,Its always interesting to have the option of being the bad guy but truly bland gameplay and a relatively short quest sap the fun and make this a rental at best.
State of Emergency 2,PlayStation 2,Feb-14-2006,DC Studios,Action | Shooter | Third-Person | Modern,GameSpy,40,Even at $29.99 and with an arcade mode that might keep you amused for five or ten minutes State of Emergency 2 feels simultaneously stale and awkward. It isnt complete trash but it is too aggravating and unimaginative to be worth more than a Friday night rental.
AeternoBlade II,Switch,Oct-11-2019,Corecell Technology,Action | Platformer | 2D,FNintendo,40,AeternoBlade II for the Nintendo Switch has some good ideas and its RPG-like elements do give the game some appeal. That said the execution is rather poor and its combat quickly becomes frustrating. Adding to that its mediocre art style technical issues and exceedingly long loading times make this a rather botched experience that becomes difficult to recommend.
Fimbul,Switch,Feb-28-2019,Zaxis,Action Adventure | General,The Indie Game Website,40,The story itself is told through comic book panels that do inject a bit of colour and personality into the game but it’s not enough. This is soulless empty and unpolished – a total whiteout. In old Norse ‘fimbul’ translates as mighty or great. But this particular Fimbul is anything but.
Golden Axe: Beast Rider,PlayStation 3,Oct-14-2008,Secret Level,Action | General | General,VideoGamer,40,Golden Axe is the latest classic franchise to disappoint on new hardware and we cant help but think its a huge wasted opportunity. Beast Rider even fails to include multiplayer support something that was core to the original game confirming its fate as a sub-par hack n slash.
MotoGP 08,Wii,Mar-24-2009,Milestone S.r.l,Driving | Racing | Simulation | Motorcycle | Automobile | Street | Street,Cheat Code Central,38,Although there are plenty of modes the poor controls hamper any play value this title might have had.
Hard Rock Casino,PSP,Apr-24-2007,Farsight Studios,Miscellaneous | Parlor | Gambling | Gambling,Official Playstation 2 Magazine UK,40,Too many games that involve no skill. [Aug 2007 p.98]
Bubsy: The Woolies Strike Back,PC,Oct-31-2017,Black Forest Games,Action | Platformer | 2D,The Overpowered Noobs,40,With Sonic and Mario in the spotlight again Bubsy takes another swipe at being a lovable mascot but doesn’t succeed in capturing the same sentiment. Ultimately Bubsy: The Woolies Strike Back (Bubsy) the platforming game arrives as the two-decades-too-late 5th entry in the series. Despite excellent controls the title does not overcome some of its more pressing shortcomings such as level design resulting in a sub-par gaming experience.
Harry Potter and the Deathly Hallows Part 2,Xbox 360,Jul-12-2011,EA Bright Light,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,Gamer.nl,40,Offers little variation and hardly requires strategic input which leaves a mindless third-person shooter. The well-executed story and great looking characters make it a tad more interesting but these elements cant hide the fact that the four-eyed magician often turns to his wands for simple and selfish needs.
Swashbucklers: Blue vs. Grey,PC,Nov-8-2007,Akella,Action Adventure | Historic | General | Historic,IGN,40,You should probably avoid Swashbucklers: Blue vs. Grey even if youre obsessed with pirates -- its just not a well-made game.
Discs of Tron,Xbox 360,Feb-13-2008,Backbone Charlottetown,Action | General | General,GamesRadar+,40,An interesting blast from the past but much like the visuals of the original film it really doesn’t hold up over time.
Splat Renegade Paintball,Xbox,Oct-11-2005,Cat Daddy Games,Sports | Alternative | Other,1UP,40,As a budget release Renegade Paintball is a bit more robust than you would imagine but the buggy gameplay along with several more oddities will be quick to remind you that yes this is yet another half-baked budgetware title to forget about.
Big Mutha Truckers 2,PC,Aug-23-2005,Eutechnyx,Driving | Racing | Mission-based | Arcade | Mission-based | Automobile,Edge Magazine,40,For all its wit and swagger Truckers is inescapably safety-conscious rewarding the maintenance of a planned route and steady trajectory while more arresting notions - spontaneous risk for example - fall from the back like poorly fastened cases of moonshine. [Sept 2005 p.99]
Warriors Orochi 2,Xbox 360,Sep-23-2008,Omega Force,Action | Beat-'Em-Up | Beat-'Em-Up | 3D,GameSpot,40,Warriors Orochi 2 elevates hack-and-slash action to amazing levels of repetitive boredom.
Big Beach Sports,Wii,Jun-24-2008,HB Studios Multimedia,Sports | General | General,Play.tm,40,A cheap shoddy cash in.
The Sacred Rings,PC,Mar-7-2007,Streko-Graphics Inc.,Adventure | 3D | First-Person | Fantasy,G4 TV,40,Only those gamers in it for the puzzles will get a kick out of this one--those who don’t get overwhelmed that is.
Transformers: Rise of the Dark Spark,Xbox 360,Jun-24-2014,Edge of Reality,Action Adventure | Sci-Fi | General,GameOver.gr,40,Rise of the Dark Spark is the definition of a movie tie-in. It contains all the ingredients of uninspired levels nonsensical story and dull repetitive gameplay.
Tetris Worlds,PlayStation 2,Mar-20-2002,Blue Planet Software,Miscellaneous | Puzzle | Puzzle | Stacking,Official U.S. Playstation Magazine,40,The Tetris we all know and love never got boring. This does. [June 2002 p.100]
NFL QB Club 2001,Dreamcast,Jul-30-2000,High Voltage Software,Sports | Traditional | Football | Sim,Happy Puppy,45,More of a rental than a purchase unless youre a huge football fanatic who requires every pigskin video game.
Q*bert: Rebooted,PlayStation 4,Feb-17-2015,LOOT Entertainment,Action | General | Arcade,PSNStores,40,It sucks to say it but the frustrating controls flat out ruin any enjoyment I had with Q*Bert Rebooted. The path that you take throughout each stage is so important to Q*Bert and having controls that don’t cooperate in that respect really sucks.
Risen 3: Titan Lords,Xbox 360,Aug-12-2014,Piranha Bytes,Role-Playing | General | Action RPG,Official Xbox Magazine UK,40,A large open world and plenty of options cant make up for trainwreck technology bad writing and clumsy combat. [Oct 2014 p.93]
Army Men: Sarge's War,Xbox,Aug-2-2004,Tactical Development,Action | Shooter | Third-Person | Modern,Boomtown,40,The breaking of the missions into arbitrary short sections doesnt work for me as I would prefer to see a large mission with sub-goals rather than what feels like lots of really short missions.
Pac-Man World 3,DS,Dec-7-2005,Blitz Games | Human Soft,Action | Platformer | Platformer | 3D | 3D,IGN,40,While there is some fun to be had at the most simplistic of levels no effort was put into making this a stand-alone great DS title.
