title , platform , release_date , developer , genres , reviewer , metascore , review
Borderlands: The Secret Armory of General Knoxx,Xbox 360,Feb-23-2010,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GamePro,100,The overall attention in the Secret Armory is impressive and the quirks that made the main game so memorable are definitely present here.
Lonely Mountains: Downhill,Switch,May-7-2020,Megagon Industries,Sports | Individual | Biking,Guardian,100,I have become obsessed with this game in the last week with the moments of quiet uninterrupted intense concentration it has given me at a time when focusing is difficult. The game has a simple concept executed very well with precise controls and finely balanced difficulty but it is the magical ambience and an urge towards self-mastery that keep drawing me back hurtling downhill with my heart in my mouth.
West of Loathing,Switch,May-31-2018,Asymmetric Publications,Role-Playing | General,GameCritics,100,West of Loathing is fantastic on every level — the writing is consistently genuinely funny the intricacy and breadth of the world is truly impressive and all of the mechanical systems are perfectly geared towards make sure the player is able to go through the world and experience as much as possible without needless frustration.
Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,PlayStation 3,May-18-2010,Telltale Games,Miscellaneous | Adventure | General | 3D | Compilation | Third-Person,Play UK,92,Even better thanks to far cleverer puzzles. [Issue#194 p.102]
UFC Undisputed 3,Xbox 360,Feb-14-2012,Yuke's,Action | Sports | Fighting | Fighting | Individual | Wrestling | Combat | Wrestling,XboxAddict,96,When the dust settles and you head to your local game store or big box to buy Undisputed you won't be disappointed.
South Park: The Stick of Truth,PlayStation 3,Mar-4-2014,Obsidian Entertainment,General | Role-Playing | General,LaPS4,95,Games like this one make being a videogame fan worthy. Quality good work a breathtaking experience and fun tons of fun. South Park: The Stick of Truth is one of the best games ever on Playstation 3.
The Wolf Among Us: Episode 5 - Cry Wolf,Xbox 360,Jul-9-2014,Telltale Games,Action Adventure | Adventure | General | Fantasy | Point-and-Click,GamesBeat,95,Cry Wolf ends Telltale’s Fables series on a memorable and effective note taking everything that has worked in the series so far and amplifying it to its most spectacular.
Rogue Legacy,PlayStation 4,Jul-29-2014,Cellar Door Games,Action | Platformer | Platformer | 2D | 2D,PlayStation Universe,95,A hugely triumphant take on the Metroidvania formula that delights with its fresh take on roguelike gameplay elements Rogue Legacy empowers the player rather than punishes them and is simply one of the finest games you can play on a PlayStation platform.
Brothers: A Tale of Two Sons,PlayStation 3,Sep-3-2013,Starbreeze,Action Adventure | Fantasy | Fantasy | Linear,Giant Bomb,100,If you're the sort of person who thinks video games are capable of not just entertaining us but also making us think and feel you owe it to yourself to play Brothers.
Football Manager 2014,PC,Oct-30-2013,Sports Interactive,Sports | Traditional | Team | Soccer | Management | Management,IGN Italia,95,SI Games confirms and enhances the extraordinary work done last year making Football Manager 2014 the almost-perfect game for all the Ferguson wannabes out there. And if they keep making this game so good in a couple of years we will have to raise our top review score to 11.
Age of Wonders: Planetfall,Xbox One,Aug-6-2019,Triumph Studios,Strategy | Turn-Based | General,SomosXbox,93,Age of Wonders: Planetfall is a hugely ambitious title made up of many elements that depend heavily on one other. It offers an experience that only the most veteran of the strategy will enjoy but that anyone will know to value. It is a titanic project that offers countless hours of gameplay and endless playable possibilities as well as stories. Undoubtedly a must-have of the turn-based strategy.
System Shock: Enhanced Edition,PC,Sep-22-2015,Looking Glass Studios,Action Adventure | General,Digital Chumps,92,So good to see Night Dive Studios revive this classic and make it purchasable and playable again. If you've ever uttered the words 'cyberpunk' or like games that have the word 'shock' or "Deus Ex" in them give this one an honest try -- it may not look the part in screenshots but it's a legend.
Metal Gear Solid: The Twin Snakes,GameCube,Mar-9-2004,Silicon Knights,Action Adventure | Modern,Into Liquid Sky,100,The best game on GameCube by far and one of the best games ever in my opinion. It's a must-own for any action game fan. [Grade = A+]
EverQuest: Gates of Discord,PC,Feb-9-2004,Sony Online Entertainment,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,Cheat Code Central,90,As an expansion pack this isn't a new game but it throws you enough bones to begin construction of a medium-sized graveyard.
The Lord of the Rings: The Return of the King,PlayStation 2,Nov-5-2003,EA Games,Action | Beat-'Em-Up,GameNow,100,The graphics are first rate and the action is intensely frenetic. Most important ROTK turns up the LOTR authenticity full blast. [Jan 2004 p.55]
The Sims,GameCube,Mar-25-2003,Edge of Reality,Miscellaneous | Virtual Life,Gamezilla!,96,Everything the PC version was and more. With pleasing graphics and all new modes of play you’ll find that there’s a whole new meaning to the adage "get a life."
NASCAR Thunder 2003,GameCube,Sep-19-2002,EA Sports,Driving | Racing | Stock Car,GameZone,93,Stunning to look at and a joy to play. The racing dynamics are excellent and everything is in place for the best racing experience to date on the GameCube.
FIFA 2001 Major League Soccer,PC,Oct-30-2000,EA Sports,Sports | Traditional | Team | Soccer | Sim | Sim,Daily Radar,100,Players who preferred last year's fast arcade feel can boost up the speed in the options settings but fans of more thoughtful deliberate play will likely enjoy the challenge and pace of this year's iteration.
Fight Night 2004,Xbox,Apr-5-2004,EA Sports,Sports | Traditional | Boxing,GamePro,100,Fight Night's Career mode should be the model that other boxing games should follow...Hands down Fight Night 2004 is the victor in all weight classes this year. [May 2004 p.84]
Wipeout: Omega Collection,PlayStation 4,Jun-6-2017,Sony Interactive Entertainment,Racing | Arcade | Futuristic,GameOver.gr,95,This collection of updated WipEout games is really proof of how these great games have withstood the test of time. Packed with content and with superb technology to back it up Omega Collection is a must-have for fans of Sony’s futuristic racing franchise.
Mortal Kombat XL,PlayStation 4,Mar-1-2016,NetherRealm Studios,Action | Fighting | 2D,CD-Action,95,The ultimate edition of the best fighting game currently available. [05/2016 p.59]
Lego Star Wars II: The Original Trilogy,Xbox,Sep-12-2006,Traveller's Tales,Action Adventure | Sci-Fi,Times Online,100,You could play straight through this game in a few hours or dally with it for days. Therein lies its brilliance.
Sid Meier's Civilization V: Brave New World,PC,Jul-8-2013,Firaxis Games,Strategy | Turn-Based | Historic | Historic | 4X,DarkStation,100,Really the best part about Brave New World is that it’s finally addressed every victory condition in the game and made each one not only more equally viable but also just as busy. Weaponizing culture works to bring it more in line with the other conditions–it’s something you have to work towards and not something you just happen to achieve. On top of that the diplomacy changes make this system more interesting as well and it all comes down to one thing: if you have Civilization V and want to play more you owe it to yourself to get this expansion.
The Warriors,Xbox,Oct-17-2005,Rockstar Toronto,Action | Beat-'Em-Up,Detroit Free Press,100,Not only is this game true to the classic cult film from 1979 it conjures the same sinister themes and underlying social tension in a way that's pretty darned smart for something called a game.
Red Faction: Guerrilla,Xbox 360,Jun-2-2009,Volition Inc.,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,GamePro,100,Though the game has a few faults such as some occasional background pop-in and a few minor AI issues the whole experience is a blast (literally) and you'd be missing a great action experience by not checking this one out.
Geometry Wars 3: Dimensions,PlayStation 4,Nov-25-2014,Lucid Games,Action | Shooter | Static | Shoot-'Em-Up | Top-Down,IGN Italia,93,Geometry Wars 3: Dimensions' Adventure Mode is the best way to play Geometry Wars. Engaging addictive hard to master. If you love Geometry Wars you can't miss this entry in the series.
Ratchet & Clank,PlayStation 4,Apr-12-2016,Insomniac Games,Action | Platformer | 3D,Gaming Age,100,An astoundingly good debut on the PS4: because Insomniac knows what makes these games work and they realized that they didn't need to overhaul them from the ground up to make them work on a new system too.
MLB The Show 16,PlayStation 4,Mar-29-2016,SCEA San Diego Studios,Sports | Team | Baseball | Arcade | Sim,Gaming Age,100,Previous versions were too buggy to be worth checking out unless you couldn't live without baseball on your home console; this time they got it right with an entry in The Show series that reminds you of just how impressive it can be.
Valkyria Chronicles 4,PlayStation 4,Sep-25-2018,Sega | Media Vision,Strategy | Turn-Based | Tactics,PSX Extreme,98,When alls said and done VC4 is a behemoth of a game with insane replay value and a great cast of characters. Here’s hoping the next entry can wow us all over again.
Final Fantasy IV,DS,Jul-21-2008,Matrix Software,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,GameShark,100,The game may not make use of all of the strengths of the Nintendo DS but it makes full use of the ones that really matter bolstering an already impressive game for a new generation of as well as those who look forward to replaying through a classic staple of the role playing genre.
Marvel vs. Capcom 2,PlayStation 3,Aug-13-2009,Backbone Entertainment,Action | Fighting | Fighting | 2D | 2D,ZTGD,95,If you enjoy the Street Fighter series or the Marvel fighting games that Capcom made back in the day then this is one you shouldn't miss.
Steins;Gate Elite,Switch,Feb-19-2019,5pb | Mages.,Action | Adventure | General | Visual Novel,RPG Fan,95,If you've played the visual novel this might be worth a pass but the animation might be enough to make this a new experience for you. If you've never experienced Steins;Gate before or you're new to visual novels the vibrant characters compelling story and beautiful animation make this a perfect entry point.
Darkest Dungeon,Switch,Jan-18-2018,Red Hook Studios,Role-Playing | General,Vgames,95,Dark atmosphere grim locations and outright horrifying enemies and dungeons make this game a gem of an RPG that sets itself apart from anything else on the system. The use of the Nintendo Switch’s touch screen is great and adds to the experience even more.
Mutant Mudds Collection,Switch,Dec-14-2017,Renegade Kid | Atooi LLC,Action | Miscellaneous | Platformer | Compilation | 2D,Nintendojo,91,If you’ve been looking to get into Mutant Mudds or have been simply wanting a new retro platformer on Switch there are few better options than Mutant Mudds Collection. With two already spectacular titles in Mutant Mudds Deluxe and Mutant Mudds Super Challenge fans will spend hours plugging away at their immense (and rewarding) challenge. Throw in the solid Mudd Blocks which is an out of the blue and pleasant surprise (and arguably better than 3DS puzzler Bomb Monkey) and not only is Collection a satisfying time to be had it’s also a great value to boot. Switch’s library is stuffed with great games but don’t let this one pass you by. It’s easily up there with some of the best software on the system.
NeuroVoider,Switch,Sep-7-2017,Flying Oak Games,Action | Shooter | Shoot-'Em-Up | Top-Down,Vooks,100,NeuroVoider is the best roguelike game on the Switch right now. It's excellently made looks beautiful and offers some of the best multiplayer experiences available on the system. To say I loved the game is an understatement; Flying Oak have made a game that anyone can fall in love with in just a few minutes.
Mortal Kombat,PlayStation Vita,May-1-2012,NetherRealm Studios,Action | Fighting | Fighting | 3D | 2D,Giant Bomb,100,The single-player story mode is still astoundingly deep and the challenge tower is an exciting and maddening climb.
Total War: Three Kingdoms,PC,May-23-2019,Creative Assembly,Strategy | Real-Time | General,LEVEL (Czech Republic),100,Massive enhancement of all systems is perfectly complemented by beautiful audio and visuals. You won’t regret this trip to China! [Issue#295]
The Last Door: Season 2,PC,Mar-29-2016,The Game Kitchen,Adventure | Point-and-Click,GameSpew,90,The Last Door Season 2 was exactly what I expected it would be. It’s scary the story is amazing and weird the music is beautiful and overall it was just a wonderful series.
F.E.A.R.,Xbox 360,Oct-31-2006,Day 1 Studios,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,AceGamez,100,F.E.A.R. really is a shooter with everything - exceptional enemy AI amazingly detailed graphics with truly entertaining rag doll physics and proper reactions when you land a hit on an enemy a fantastic range of weapons and an online mode that's tremendously addictive.
Thronebreaker: The Witcher Tales,PC,Nov-9-2018,CD Projekt Red Studio,Role-Playing | Action RPG | Strategy | Turn-Based | Card Battle,GamesRadar+,100,An amazing marriage of world-class storytelling and strategic card gaming Thronebreaker: The Witcher Tales is a fantastic RPG in its own right.
Brothers in Arms: Earned in Blood,Xbox,Oct-6-2005,Gearbox Software,Action | Shooter | First-Person | Historic,GameSpy,100,While Brothers in Arms: Earned in Blood feels a bit too much like its predecessor in many ways that's like saying "The Godather 2" was a bit too similar to "The Godfather."
Far Cry 4,PlayStation 4,Nov-18-2014,Ubisoft Montreal,Action | Shooter | First-Person | Modern | Arcade,Guardian,100,Far Cry 4 truly shines in the almost bacchanalian sense of freedom it bestows on the player as they traverse through its environment.
Tetris,PSP,Oct-1-2009,EA Mobile,Miscellaneous | Puzzle | Puzzle | Puzzle | Stacking | General,Playstation Official Magazine UK,100,An essential purchase for anyone with two thumbs. [Dec 2009 p.18]
Final Fantasy XI,PC,Oct-28-2003,Square Enix,Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Fantasy | Fantasy,Gaming Age,100,FFXI manages to mend the idea of a persistent online community with a story graphics and an intuitive interface that begs to be played when other responsibilities rear their ugly head.
Trine 2,Xbox 360,Dec-21-2011,Frozenbyte | Inc.,Action | Platformer | Platformer | 2D | 2D,Gaming Nexus,91,Trine 2 is one of the best-looking XBLA games out there. The visuals really are a wonder to behold. Its gameplay is solid and fun by yourself or with friends; unfortunately there are a handful of annoyances that hold Trine 2 back from true greatness.
Need for Speed Underground,PlayStation 2,Nov-17-2003,EA Black Box,Driving | Racing | GT / Street,GamePro,100,One main feature that clearly separates Underground from other street racers is its visual presentation. The nighttime glow in the metropolis does take some time to get used to but the evening air quickly adds to the stunning scenery and detailed avenues as you travel at high RPMs.
Serious Sam: The Second Encounter,PC,Feb-4-2002,Croteam,Action | Shooter | Shooter | First-Person | Sci-Fi | Arcade,Gamers' Temple,93,Imaginative levels great graphics memorable enemies.
The Sims: Hot Date,PC,Nov-12-2001,Maxis,Simulation | Miscellaneous | Virtual Life | Virtual | Virtual Life,Maxim Online,100,Practice makes perfect and EA/Maxis have cooked up a godly tool that’ll get your feet wet in the dating pool without getting your face slapped.
American McGee's Alice,PC,Dec-6-2000,Rogue Entertainment,Action Adventure | Horror | Horror | Survival,GameZone,100,Anyone can make a dark atmosphere and tough characters - but Alice is a wonderful and WITTY adaptation of a familiar story into an intriguing and addictive action/adventure experience.
Turok: Dinosaur Hunter,Nintendo 64,Feb-28-1997,Iguana Entertainment,Action | Shooter | First-Person | Sci-Fi,GamePro,100,Turok has more fire power more control over its environment and more gruesome graphics than other corridor shooters. The rest are Doomed to failure.
Castlevania: Order of Ecclesia,DS,Oct-21-2008,Konami,Action | Role-Playing | Platformer | Platformer | Action RPG | 2D | 2D,Modojo,100,Castlevania: Order of Ecclesia's gameplay and presentation make it one of the best to date alongside Symphony of the Night and other legendary entries.
Batman: Arkham City - Armored Edition,Wii U,Nov-18-2012,Rocksteady Studios | WB Games Montreal,Action Adventure | Fantasy | Fantasy | Open-World,Armchair Empire,100,Batman: Arkham City is one of the best games ever created no matter the platform. It’s engaging from beginning to end the production values are first rate and on Wii U there’s an extra level of depth to the experience. You can't go wrong with an outright purchase.
Borderlands: The Secret Armory of General Knoxx,PlayStation 3,Feb-25-2010,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,Play UK,100,Easily the best piece of DLC we've seen this year. [Issue#191 p.92]
PlayerUnknown's Battlegrounds,Xbox One,Sep-4-2018,Bluehole | Inc.,Action | Shooter | First-Person | Tactical,TrueAchievements,100,We are after all talking about a game that catapulted the battle royale genre from total obscurity into a genre that’s astronomically more popular than any other. A game doesn’t succeed in that without merit and PUBG has it by offering a level of storytelling and gameplay intensity that is absolutely unmatched. PUBG is admittedly a game that’s poorly designed in many ways and sometimes even non-functional. It’s also admittedly one of the best gaming experiences I’ve ever had in my entire life.
Chime Sharp,PC,Jul-19-2016,Twistplay | Ste Curran,Puzzle | General,Telegraph,100,Chime Sharp is maybe a tiny bit bare bones compared to its competitors with no multiplayer and fairly short round times but the focused precision really suits the game here and it’s nonetheless a fantastic chillout puzzle game one I highly recommend.
Shantae and the Pirate's Curse,Wii U,Dec-25-2014,WayForward,Action | Platformer | 2D,FNintendo,90,Shantae and the Pirate's Curse ticks all the right boxes as far as fun and entertaining adventures are concerned. It may not be the toughest or most challenging experience but it's another reason to appreciate the Shantae series especially for those who seek some old-school style gameplay with a beautiful graphical background.
Trials Evolution: Gold Edition,PC,Mar-21-2013,RedLynx,Driving | Racing | Arcade | Motorcycle | Other | Motocross | Motocross,AusGamers,91,Whether playing by yourself or against others Trials Evolution is an addictive blast that should not be missed.
Prince of Persia,PlayStation 3,Dec-2-2008,Ubisoft Montreal,Action Adventure | Fantasy | General | Fantasy,GamePro,100,All told this is a great debut for the Prince of Persia series on the PS3 and Xbox 360. [Jan 2009 p.74]
Moss,PlayStation 4,Feb-27-2018,Polyarc,Action Adventure | General,GameGrin,100,While Moss is a short adventure it's one filled with awe and wonder. The storytelling is superb with brilliant writing and a great atmosphere. The gameplay while basic is so much fun that you will never want to stop playing this game. If you have a PlayStation VR you need to pick up this game Moss is a masterpiece that is going to go down in the history books for the first game of this genre to work and play well in VR.
Bionic Commando Rearmed,Xbox 360,Aug-13-2008,GRIN,Action | Platformer | Platformer | 2D | 2D,1UP,100,The soundtrack to Bionic Commando: Rearmed is a fantastic piece of work a deft contemporary reworking of classic 8-bit NES tunes. In fact it's so good that Capcom put it up for sale on the iTunes Store months ago to build hype for the game.
Sid Meier's Civilization Revolution,PlayStation 3,Jul-8-2008,Firaxis Games,Strategy | Turn-Based | Historic | General | Historic,Gaming Age,100,Most importantly we're happy to report that the ebb and flow of the game the technology race the expansionistic urges the cycle from martyrdom to world conqueror and back have been expertly captured in Civilization Revolution.
ESPN NBA 2K5,Xbox,Sep-28-2004,Visual Concepts,Sports | Traditional | Basketball | Sim,GamePro,100,No one's going to beat 2K5 on price and the game's as tough as nails on the court. [Dec 2004 p.142]
The Walking Dead: The Telltale Definitive Series,Xbox One,Sep-10-2019,Telltale Games | Skybound Games,Miscellaneous | Compilation,Generación Xbox,92,The Walking Dead: The Telltale Definitive Series is the definitive compilation. It is the best tribute that could be given to Telltale and its legacy.
Monster Boy and the Cursed Kingdom,Xbox One,Dec-4-2018,FDG Entertainment,Action Adventure | General,XboxAddict,100,Simply put I love Monster Boy and the Cursed Kingdom so much so that is has made my list of games that I would recommend it to people as must-play for those that are fans of the platforming genre. The art the music the gameplay and the overall challenge found here are all top notch and in my opinion it is a game that reaches perfection in this genre. I am personally hoping we will see a continuation in the series and how it could grow into even more.
Warhammer 40000: Dawn of War - Winter Assault,PC,Sep-21-2005,Relic,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,eToychest,95,It's everything the first game achieved but improved and with more. If you're an RTS fan you owe it to yourself to play this game. The only possible downside is the GameSpy browser for online play which can occasionally be buggy and difficult to use.
Silent Hill 3,PlayStation 2,Aug-6-2003,KCET,Action Adventure | Horror,Playboy,100,Grainy video filters swirling cameras and intense action put it severed head and shoulders above the rest of the horror-game competition - the best installment yet of a great series. [Aug 2003 p.32]
Terraria,PlayStation Vita,Dec-17-2013,Engine Software,Action | Action Adventure | Platformer | Platformer | Sandbox | 2D | 2D,IGN,92,Taking Terraria with you on-the-go puts an exciting spin on the absorbing formula and the Vita version thankfully doesn't skimp on the goods. There's no depth sacrificed here.
Outer Wilds,PC,May-30-2019,Mobius Digital | LLC,Action Adventure | Open-World,Slant Magazine,100,This is a rare adventure game in which the journey is actually more of a reward than the destination.
Trials Rising,Xbox One,Feb-26-2019,RedLynx,Racing | Arcade | Automobile,XboxAddict,90,While new players will surely hit a wall of difficulty at some point it’s never unfair and simply requires you to learn the appropriate skills to overcome the hurdles. I’m so excited that Trials is back to where it once was and I wish I could count the times I’ve said “only one more try” repeatedly I just wish the loot boxes and microtransactions didn’t feel so tacked on.
Tomb Raider: Definitive Edition,PlayStation 4,Jan-28-2014,Crystal Dynamics | Nixxes Software,Modern | Action Adventure | General | Modern | Linear,Impulsegamer,100,Tomb Raider Definitive Edition is a must have game on the PS4!
Starcraft Remastered,PC,Aug-14-2017,Blizzard Entertainment,Strategy | Real-Time | Command,CGMagazine,100,Starcraft retains its seat in the high pantheon of genre defining games.
DmC: Devil May Cry,PlayStation 3,Jan-15-2013,Ninja Theory,Action | General | Action Adventure | Fantasy | General | Fantasy | Linear,Giant Bomb,100,Whether you're a longtime fan (with an open mind) or a total newcomer just looking for a solid character action game it's hard to imagine anyone feeling overly dissatisfied with this new game.
NBA 2K18,Xbox One,Sep-15-2017,2K Games,Sports | Team | Basketball | Sim,MondoXbox,97,Visual Concepts managed to improve an already perfect game adding a new captivating free roaming mode and further improving animations players character and gameplay. A must-have not just for NBA fans but for any sports games lover.
Shadow Tactics: Blades of the Shogun,PlayStation 4,Aug-1-2017,Mimimi Productions,Strategy | Real-Time | Tactics,GameCritics,95,It’s not hyperbole when I say that by recognizing all of its ifs and thoroughly ironing them out Shadow Tactics: Blades of the Shogun is one of the best tactics title I’ve ever played and it’s certainly one of the finest games I’ve played this year. As a masterpiece in nearly every respect I salute Mimimi Productions and eagerly look forward to their next work.
Planescape: Torment - Enhanced Edition,PC,Apr-11-2017,Beamdog,Role-Playing | Western-Style,CD-Action,95,If you haven’t played the game yet fish out some cashish from your pocket and fix that serious oversight immediately. The work done by Beamdog on the remaster does not justify the purchase on its own but Planescape: Torment is still the best RPG game ever created. [06/2017 p.46]
Super Meat Boy,PlayStation 4,Oct-6-2015,Team Meat,Action | Platformer | 2D,Playstation Official Magazine Australia,90,Flawless game design and endless replay value mean that Super Meat Boy! more than holds its own on PlayStation in 2015. [Christmas 2015 p73]
Pyre,PlayStation 4,Jul-25-2017,Supergiant Games,Role-Playing | General,Gaming Age,100,I would highly suggest picking up Pyre at your earliest convenience. I absolutely believe it will be one of the best games you play all year and quite frankly I can’t think of another game that easily compares to it. The story mechanics and world featured absolutely stand-out compared to other releases this year and it’s well worth experiencing. And even if you’ve felt lukewarm on Bastion or Transistor Pyre is such a different experience that I’d still say it’s worth checking out whether you are a fan of Supergiant or not. But if you are then there is no reason to miss Pyre.
Tony Hawk's Underground 2,PC,Oct-4-2004,Neversoft Entertainment,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,Warcry,95,There are so many places to go and things to do and cities to wreak havoc in why would you ever want to stop?
FIFA 17,PlayStation 4,Sep-27-2016,EA Sports | EA Vancouver,Sports | Team | Soccer | Sim,Gaming Age,100,All I want is a great career mode. And as I said that's one area where FIFA 17 stands head and shoulders above its peers. I don't know if that means that it's toppled NBA 2K17 as the best sports game around but I think thanks to The Journey there's certainly a conversation to be had there.
Outer Wilds,Xbox One,May-30-2019,Mobius Digital | LLC,Action Adventure | Open-World,USgamer,100,Outer Wilds is easily my game of the year thus far and continues to move up the list of my personal favorite games of all time. It’s an experience I genuinely cannot stop thinking about managing to encompass everything I love about the adventure gaming genre and the smart sci-fi musings of my all-time favorite authors. The few negatives brought on by the time loop at the game’s core are universally outweighed by the pioneering spirit cultivated throughout. I urge you to seek out Outer Wilds if you can if only to try out what is surely one of the greatest adventure games ever created.
Trine 2,PlayStation 3,Dec-20-2011,Frozenbyte | Inc.,Action | Platformer | Platformer | 2D | 2D,Push Square,90,When Frozenbyte started its journey to create Trine 2 it's clear the studio decided to create the world it had always imagined. From the lush beautiful visuals of the many exotic locales to the intricate puzzle designs just like the waters that flow into this kingdom the developer's passion can be seen felt and heard; it's nothing short of magical. Stepping into the world of Trine 2 is much like stepping into one of the great Walt Disney's fairy tales and shouldn't be missed.
inFamous,PlayStation 3,May-26-2009,Sucker Punch,Action Adventure | Modern | Sci-Fi | Sci-Fi | Open-World,Giant Bomb,100,It's the quality of the central action in InFamous that I keep coming back to. Everything else would be fancy window dressing if Sucker Punch hadn't nailed the basic gameplay elements the simple moving and shooting as precisely as it did. InFamous feels like a game designed from the very ground up to be fun to play so I guess it's no surprise that as soon as the credits finished rolling on my good version of Cole I started up an evil one to play it all over again.
Desperados III,Xbox One,Jun-16-2020,Mimimi Productions,Strategy | Real-Time | Tactics,Gaming Age,100,Overall I’m really really impressed by Desperados III. It went from being a game that wasn’t really on my radar to definitely being one of the best games I’ve played all year. If you’re like me and haven’t played a single game in the series so far this seems like an excellent place to start. I highly recommend checking it out you won’t be disappointed.
Final Fantasy X / X-2 HD Remaster,Switch,Apr-16-2019,Square Enix,Miscellaneous | Compilation,Gaming Age,100,The quality of the Final Fantasy X/X-2 HD Remaster on the Switch makes this a definitive way to play with the all-in-one convenience of what the console offers. And regardless of if you jump in now or at a price you like then you’re gonna have an awesome time with these games.
Papers Please,PC,Aug-8-2013,Lucas Pope,Adventure | General | General,Gameblog.fr,100,A true game with a base gameplay that gets more and more complex as we play with subtle touches and ruleset changes. But it's so much more as well : a deep dive in a terrifying dystopia brilliantly crafted that will put your life into perspective and awaken your political consciousness with both violence and humor.
DOOM,PC,May-13-2016,id Software,Sci-Fi | Action | Shooter | First-Person | Third-Person | Arcade,Giant Bomb,100,It ticks off every item on a list of things a modern Doom should have including several items you didn't even know were on the list in the first place. They may not make shooters like this anymore but the runaway success of this game serves as long overdue proof that they really should.
DiRT 4,PlayStation 4,Jun-6-2017,Codemasters,Racing | Simulation | Automobile,IGN,92,Accessible yet tough and grimy yet gorgeous Dirt 4 sets a new standard in rally racing – and its well-considered career mode and endless stages inject it with tremendous stamina. Absolutely stonking brilliant.
Space Invaders Extreme,DS,Jun-17-2008,Taito Corporation,Action | Shooter | Shooter | Static | Static | Shoot-'Em-Up | Vertical,Gaming Age,100,At a $20 price point Space Invaders Extreme is an absolute steal for DS/PSP owners out there. There's a lot of hidden depth to the single player experience and you'll get a decent amount of use from the multiplayer aspect as well.
Tiger Woods PGA Tour 12: The Masters,Wii,Mar-29-2011,Electronic Arts,Sports | Traditional | Individual | Golf | Sim | Sim,Gaming Age,100,If you have a passion for golf and want the best representation of what the video game world has to offer this is it. Tiger Woods PGA Tour 12: The Masters is golfing's greatest video game masterpiece.
Radiant Historia: Perfect Chronology,3DS,Feb-13-2018,Atlus,Role-Playing | Japanese-Style,Digital Chumps,92,At the end of the day whether you’re taking a nostalgia trip back in time to revisit this classic or if you find yourself in Historia for the first time it’s definitely worth playing.
Star Wars: The Old Republic,PC,Dec-20-2011,LucasArts | BioWare,Sci-Fi | Role-Playing | Massively Multiplayer Online | Massively Multiplayer | Sci-Fi,G4 TV,100,They have succeeded far beyond my admittedly high expectations. As a KOTOR fan I finally have my long-awaited sequel(s). As an MMO fan I am hooked. As a Star Wars fan I am enthralled.
Skate,PlayStation 3,Sep-24-2007,EA Black Box,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,GameSpy,100,With its organic controls beautiful visuals and amazing presentation it quickly becomes an addicting experience that's tough to stop playing even during some of the most frustrating parts of the game.
Mario + Rabbids: Kingdom Battle,Switch,Aug-29-2017,Ubisoft | Ubisoft Paris | Ubisoft Milan,Action | General | Strategy | Turn-Based | Tactics,LEVEL (Czech Republic),100,An unconventional combination of two worlds and genres which is funny reasonably difficult and especially offers a great playability. For the Nintendo Switch owners it is a must-have everyone will enjoy this game. [Issue#278]
Far Cry 2,Xbox 360,Oct-21-2008,Ubisoft Montreal,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Yahoo!,100,The objective of Far Cry 2 as a game is to get out of the way and let you experience the game world. And there is no other game world quite like this one: haunting spectacular meditative explosive violent and serene all at once and all in a mere shooter.
Disgaea 4 Complete+,Switch,Oct-29-2019,Nippon Ichi Software,Strategy | Turn-Based | Tactics,RPG Site,90,I wasn’t expecting to have this much fun with Disgaea 4 Complete. The story didn’t blow me away but the humorous dialogue and amazing cast go a long way. It’s still an incredibly addicting game with multiple endings and an insane amount of content. If you’ve already spent countless hours on the Vita version you might not find too much of a reason to grab Complete + but this is the definitive release of one HL of an SRPG. That’s all from me I’m off to go kill some more time in the Item-World now dood.
428: Shibuya Scramble,PlayStation 4,Sep-4-2018,Spike Chunsoft,Action Adventure | General,PlayStation LifeStyle,100,I have never played a game quite like 428: Shibuya Scramble. It’s hands-down the best visual novel I’ve ever experienced. Anything you could want in a visual it offers.
Enter The Gungeon,Xbox One,Apr-5-2017,Dodge Roll,Action | General | Shooter | Shoot-'Em-Up | Top-Down,TheXboxHub,100,Enter The Gungeon is nigh-on perfect. The hits are fine the gunplay is wonderful the animation and designs are fantastic and it really needs to be picked up and played by anybody who isn’t looking for something really casual.
Gone Home: Console Edition,PlayStation 4,Jan-12-2016,The Fullbright Company | Midnight City,Adventure | 3D | First-Person,Gaming Age,100,That's how it usually is with the very best works of art of course: they take the mundane and ordinary and make them seem deep and meaningful. It's something Gone Home excels at and it's what makes it worth picking up now that it's finally arrived on consoles.
